SampleIdx,Genus,Phylum_16S,RA_16S,Phylum_PAMA,RA_PAMA,Phylum_final,Phylum_plot
1,Candidatus_Aquiluna,Actinobacteriota,0.007338803544347013,Actinobacteriota,0.00040602997710682045,Actinobacteriota,Actinobacteriota
1,Candidatus_Flaviluna,,0.0,Actinobacteriota,0.0005651948373709924,Actinobacteriota,Actinobacteriota
1,Candidatus_Jidaibacter,,0.0,Proteobacteria,0.00030195340626669454,Proteobacteria,Proteobacteria
1,Candidatus_Kaiserbacteria,,0.0,Patescibacteria,7.775042114811456e-05,Patescibacteria,Other
1,Candidatus_Koribacter,,0.0,Acidobacteriota,0.0005729372324034716,Acidobacteriota,Acidobacteriota
1,Candidatus_Megaira,Proteobacteria,0.005445125867900077,Proteobacteria,0.0012001955377632769,Proteobacteria,Proteobacteria
1,Candidatus_Methylopumilus,Proteobacteria,0.007672947762391863,Proteobacteria,0.00040509200054651657,Proteobacteria,Proteobacteria
1,Candidatus_Nomurabacteria,,0.0,Patescibacteria,0.00024189019912746748,Patescibacteria,Other
1,Candidatus_Paracaedibacter,,0.0,Proteobacteria,3.4555742732495356e-05,Proteobacteria,Proteobacteria
1,Candidatus_Peregrinibacteria,,0.0,Patescibacteria,0.0006651980476005356,Patescibacteria,Other
1,Candidatus_Rhabdochlamydia,,0.0,Verrucomicrobiota,8.638935683123839e-06,Verrucomicrobiota,Verrucomicrobiota
1,Candidatus_Solibacter,,0.0,Acidobacteriota,0.0008466156969461362,Acidobacteriota,Acidobacteriota
1,Candidatus_Thiobios,,0.0,Proteobacteria,0.0005269750766705542,Proteobacteria,Proteobacteria
1,Candidatus_Udaeobacter,,0.0,Verrucomicrobiota,0.00010366722819748608,Verrucomicrobiota,Verrucomicrobiota
1,Candidatus_Uhrbacteria,,0.0,Patescibacteria,8.638935683123839e-05,Patescibacteria,Other
1,Cellulosilyticum,,0.0,Firmicutes,0.0001295840352468576,Firmicutes,Other
1,Cellvibrio,,0.0,Proteobacteria,0.00017277871366247678,Proteobacteria,Proteobacteria
1,Cephaloticoccus,Verrucomicrobiota,0.006885998469778117,Verrucomicrobiota,0.0002937238132262105,Verrucomicrobiota,Verrucomicrobiota
1,Cetobacterium,Fusobacteriota,0.0016426432096891643,,0.0,Fusobacteriota,Other
1,Chaetoceros,,0.0,Diatomea,0.04329571772424838,Diatomea,Diatomea
1,Chaetonotida,,0.0,Gastrotricha,0.0012526042381432974,Gastrotricha,Other
1,Chitinibacter,Proteobacteria,0.001530221882172915,,0.0,Proteobacteria,Proteobacteria
1,Chitinibacteraceae,,0.0,Proteobacteria,0.00022461232776121981,Proteobacteria,Proteobacteria
1,Chloroplast,Cyanobacteria,0.42443354216291973,Cyanobacteria,0.03671802200201253,Cyanobacteria,Cyanobacteria
1,Choricystis,,0.0,Chlorophyta,0.005021935132167704,Chlorophyta,Chlorophyta
1,Chromobacterium,,0.0,Proteobacteria,0.000587447626452421,Proteobacteria,Proteobacteria
1,Chryseobacterium,,0.0,Bacteroidota,0.00022452945594190107,Bacteroidota,Bacteroidota
1,Chthoniobacter,,0.0,Verrucomicrobiota,3.4555742732495356e-05,Verrucomicrobiota,Verrucomicrobiota
1,Clade_III,Proteobacteria,0.011149702461664714,Proteobacteria,0.0015871131262929013,Proteobacteria,Proteobacteria
1,Clostridium_sensu_stricto_1,,0.0,Firmicutes,0.0009416439894604985,Firmicutes,Other
1,Codosiga,,0.0,Holozoa,0.0014772580018141764,Holozoa,Other
1,Conexibacter,,0.0,Actinobacteriota,0.000483780398254935,Actinobacteriota,Actinobacteriota
1,Corynebacterium,,0.0,Actinobacteriota,0.0003541963630080774,Actinobacteriota,Actinobacteriota
1,Coxiella,Proteobacteria,0.0010637040538943388,Proteobacteria,0.0007021558691443258,Proteobacteria,Proteobacteria
1,Crenothrix,,0.0,Proteobacteria,0.0005991001466838225,Proteobacteria,Proteobacteria
1,Crocinitomix,Bacteroidota,0.0005465078150617554,,0.0,Bacteroidota,Bacteroidota
1,Cryothecomonas,,0.0,Cercozoa,0.0010784807135048539,Cercozoa,Cercozoa
1,Cryptocaryon,,0.0,Ciliophora,0.0020095633617980076,Ciliophora,Ciliophora
1,Cryptomonas,,0.0,Cryptophyceae,0.01557257439730544,Cryptophyceae,Cryptophyceae
1,Cutibacterium,,0.0,Actinobacteriota,0.0007832074179813565,Actinobacteriota,Actinobacteriota
1,Cyanobium_PCC-6307,Cyanobacteria,0.019592205053297656,Cyanobacteria,0.0021988062779954064,Cyanobacteria,Cyanobacteria
1,DEV007,,0.0,Verrucomicrobiota,0.00048378039825493495,Verrucomicrobiota,Verrucomicrobiota
1,DEV008,,0.0,Verrucomicrobiota,0.00038565314114599947,Verrucomicrobiota,Verrucomicrobiota
1,DEV114,,0.0,Verrucomicrobiota,0.00020130227084446303,Verrucomicrobiota,Verrucomicrobiota
1,Dendrochytridium,,0.0,Chytridiomycota,6.911148546499071e-05,Chytridiomycota,Other
1,Desulfatiglans,,0.0,Desulfobacterota,0.00024001424600685975,Desulfobacterota,Desulfobacterota
1,Desulfobacca,,0.0,Desulfobacterota,0.0005096972053043065,Desulfobacterota,Desulfobacterota
1,Desulfomonile,,0.0,Desulfobacterota,0.0005249773240479453,Desulfobacterota,Desulfobacterota
1,Dinghuibacter,,0.0,Bacteroidota,0.0008556175229082867,Bacteroidota,Bacteroidota
1,Dyadobacter,,0.0,Bacteroidota,0.00028646861620173586,Bacteroidota,Bacteroidota
1,EF100-94H03,,0.0,Proteobacteria,9.502829251436223e-05,Proteobacteria,Proteobacteria
1,EPR3968-O8a-Bc78,,0.0,Proteobacteria,8.948581319883473e-05,Proteobacteria,Proteobacteria
1,Ebria,,0.0,Cercozoa,0.002941718327288351,Cercozoa,Cercozoa
1,Edaphobaculum,,0.0,Bacteroidota,0.0004988144097675945,Bacteroidota,Bacteroidota
1,Ellin516,,0.0,Verrucomicrobiota,4.3194678415619194e-05,Verrucomicrobiota,Verrucomicrobiota
1,Emticicia,Bacteroidota,0.002097625014357053,Bacteroidota,0.000165728187959322,Bacteroidota,Bacteroidota
1,Entotheonellaceae,,0.0,Entotheonellaeota,8.638935683123839e-05,Entotheonellaeota,Other
1,Ercella,,0.0,Firmicutes,0.00033292298639661194,Firmicutes,Other
1,Escherichia-Shigella,,0.0,Proteobacteria,0.0002632414311042978,Proteobacteria,Proteobacteria
1,FV23-1A4,,0.0,Holozoa,0.00033691849164182975,Holozoa,Other
1,FW22,,0.0,Chloroflexi,0.0005109980721436369,Chloroflexi,Chloroflexi
1,Fimbriiglobus,,0.0,Planctomycetota,0.00011230616388060991,Planctomycetota,Planctomycetota
1,Fimbriimonadaceae,Armatimonadota,0.003608747220260761,Armatimonadota,0.00018569568127750315,Armatimonadota,Other
1,Flavobacterium,,0.0,Bacteroidota,0.00016413977797935295,Bacteroidota,Bacteroidota
1,Fluviicola,Bacteroidota,0.02327829401304015,Bacteroidota,0.001877657611332197,Bacteroidota,Bacteroidota
1,FukuN57,Proteobacteria,0.0061111471459341475,Proteobacteria,0.0006047254978186687,Proteobacteria,Proteobacteria
1,GIF3,,0.0,Chloroflexi,3.4555742732495356e-05,Chloroflexi,Chloroflexi
1,Ga0077536,,0.0,Proteobacteria,0.0007602263401148977,Proteobacteria,Proteobacteria
1,Gaiella,Actinobacteriota,0.0041366268762557615,Actinobacteriota,0.00012094509956373375,Actinobacteriota,Actinobacteriota
1,Geminigera,,0.0,Cryptophyceae,0.020411198369418095,Cryptophyceae,Cryptophyceae
1,Gemmata,,0.0,Planctomycetota,0.00014710550561710758,Planctomycetota,Planctomycetota
1,Gracilibacteria,,0.0,Patescibacteria,0.0002418901991274675,Patescibacteria,Other
1,Haliangium,,0.0,Myxococcota,0.000178075085747025,Myxococcota,Other
1,Hannaella,,0.0,Basidiomycota,0.00014686190661310526,Basidiomycota,Other
1,Hartaetosiga,,0.0,Holozoa,0.0003541963630080774,Holozoa,Other
1,Hemiselmis,,0.0,Cryptophyceae,0.0002477566410393391,Cryptophyceae,Cryptophyceae
1,Hydrogenedensaceae,Hydrogenedentes,0.0007091360359295591,,0.0,Hydrogenedentes,Other
1,Hyphochytriales,,0.0,Hyphochytriomycetes,0.000267807006176839,Hyphochytriomycetes,Other
1,Hyphomicrobium,,0.0,Proteobacteria,0.00016413977797935295,Proteobacteria,Proteobacteria
1,IMCC26207,,0.0,Actinobacteriota,0.00029421101123421517,Actinobacteriota,Actinobacteriota
1,IMCC26256,Actinobacteriota,0.004845762912185321,Actinobacteriota,0.0010762368536512655,Actinobacteriota,Actinobacteriota
1,Ignavibacterium,Bacteroidota,0.0047275735728637275,,0.0,Bacteroidota,Bacteroidota
1,Ilumatobacter,Actinobacteriota,0.004481364083506394,,0.0,Actinobacteriota,Actinobacteriota
1,JG30-KF-CM66,,0.0,Chloroflexi,0.000647920176234288,Chloroflexi,Chloroflexi
1,Jakobida,,0.0,Discoba,0.0014555702661061172,Discoba,Other
1,Jatrophihabitans,,0.0,Actinobacteriota,2.591680704937152e-05,Actinobacteriota,Actinobacteriota
1,KD3-93,,0.0,Bacteroidota,0.00019005658502872446,Bacteroidota,Bacteroidota
1,KD4-96,Chloroflexi,0.0062026731563280145,Chloroflexi,0.0006815379424064794,Chloroflexi,Chloroflexi
1,KF-JG30-B3,,0.0,Proteobacteria,0.0006083920240135886,Proteobacteria,Proteobacteria
1,KF-JG30-C25,,0.0,Proteobacteria,6.0472549781866876e-05,Proteobacteria,Proteobacteria
1,KI89A_clade,Proteobacteria,0.005149652519596093,Proteobacteria,0.0002025252823184286,Proteobacteria,Proteobacteria
1,Kapabacteriales,Bacteroidota,0.0005909466966079659,,0.0,Bacteroidota,Bacteroidota
1,Katablepharis,,0.0,Kathablepharidae,0.015403271383929475,Kathablepharidae,Other
1,LKM11,,0.0,Cryptomycota,0.001639967588771267,Cryptomycota,Other
1,Lacihabitans,,0.0,Bacteroidota,8.638935683123839e-05,Bacteroidota,Bacteroidota
1,Lautropia,,0.0,Proteobacteria,0.00031964062027558203,Proteobacteria,Proteobacteria
1,Legionella,,0.0,Proteobacteria,0.00018141764934560063,Proteobacteria,Proteobacteria
1,Lentimicrobiaceae,,0.0,Bacteroidota,0.0003484077764615706,Bacteroidota,Bacteroidota
1,Leptocylindrus,,0.0,Diatomea,0.00031964062027558203,Diatomea,Diatomea
1,Leptolyngbya_PCC-6306,,0.0,Cyanobacteria,0.00020733445639497215,Cyanobacteria,Cyanobacteria
1,LiUU-11-161,Bacteroidota,0.0064510593757843415,Bacteroidota,0.00038011317005744893,Bacteroidota,Bacteroidota
1,Limnobacter,,0.0,Proteobacteria,0.00031964062027558203,Proteobacteria,Proteobacteria
1,Limnohabitans,,0.0,Proteobacteria,0.00011230616388060991,Proteobacteria,Proteobacteria
1,Lineage_IIa,,0.0,Elusimicrobiota,7.775042114811456e-05,Elusimicrobiota,Other
1,Longivirga,Actinobacteriota,0.00710460159580282,,0.0,Actinobacteriota,Actinobacteriota
1,Luteolibacter,Verrucomicrobiota,0.00404415783145699,,0.0,Verrucomicrobiota,Verrucomicrobiota
1,MAST-12A,,0.0,MAST-12,0.00015484790064958695,MAST-12,Other
1,MAST-3J,,0.0,MAST-3,0.00012094509956373375,MAST-3,Other
1,MB-A2-108,Actinobacteriota,0.002425529703394106,Actinobacteriota,0.0006493842784852789,Actinobacteriota,Actinobacteriota
1,MBNT15,,0.0,MBNT15,0.000620899648985975,MBNT15,Other
1,MD3-55,Proteobacteria,0.0005465078150617554,,0.0,Proteobacteria,Proteobacteria
1,MND1,,0.0,Proteobacteria,0.0013239495505539683,Proteobacteria,Proteobacteria
1,MSBL5,,0.0,Chloroflexi,3.4555742732495356e-05,Chloroflexi,Chloroflexi
1,MWH-UniP1_aquatic_group,Proteobacteria,0.023930512109407907,Proteobacteria,0.001347790749615366,Proteobacteria,Proteobacteria
1,Margulisbacteria,,0.0,Margulisbacteria,0.00038223021395508206,Margulisbacteria,Other
1,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),0.0026707961583465347,Marinimicrobia_(SAR406_clade),0.00013822297092998143,Marinimicrobia_(SAR406_clade),Other
1,Mariprofundus,Proteobacteria,0.001420920319160564,,0.0,Proteobacteria,Proteobacteria
1,Mesodiniidae,,0.0,Ciliophora,0.0005960865621355449,Ciliophora,Ciliophora
1,Methanosaeta,,0.0,Halobacterota,0.00022461232776121981,Halobacterota,Other
1,Methylobacterium-Methylorubrum,,0.0,Proteobacteria,0.00020130227084446303,Proteobacteria,Proteobacteria
1,Methylocystis,,0.0,Proteobacteria,0.0002591680704937152,Proteobacteria,Proteobacteria
1,Methylomicrobium,Proteobacteria,0.003663869518969389,,0.0,Proteobacteria,Proteobacteria
1,Methylomonas,,0.0,Proteobacteria,0.00034555742732495355,Proteobacteria,Proteobacteria
1,Microbulbifer,,0.0,Proteobacteria,0.00015550084229622911,Proteobacteria,Proteobacteria
1,Mitochondria,Proteobacteria,0.017995796366007878,Proteobacteria,0.008021384918468422,Proteobacteria,Proteobacteria
1,Monosiga,,0.0,Holozoa,0.0019355987581198368,Holozoa,Other
1,Mucilaginibacter,,0.0,Bacteroidota,0.00038711975162396733,Bacteroidota,Bacteroidota
1,Mychonastes,,0.0,Chlorophyta,0.0005032556771111576,Chlorophyta,Chlorophyta
1,Mycobacterium,,0.0,Actinobacteriota,0.0013136029136158512,Actinobacteriota,Actinobacteriota
1,Myrionecta,Ciliophora,0.0016884062148860978,Ciliophora,0.021856881505768276,Ciliophora,Ciliophora
1,NS10_marine_group,,0.0,Bacteroidota,0.00013822297092998143,Bacteroidota,Bacteroidota
1,NS11-12_marine_group,Bacteroidota,0.011738853517419505,Bacteroidota,0.0012805966531806426,Bacteroidota,Bacteroidota
1,NS3a_marine_group,Bacteroidota,0.0010637040538943388,Bacteroidota,0.0007861431471642694,Bacteroidota,Bacteroidota
1,NS5_marine_group,Bacteroidota,0.004158374799826415,Bacteroidota,0.0007094499938514829,Bacteroidota,Bacteroidota
1,NS9_marine_group,,0.0,Bacteroidota,0.0009133615230555376,Bacteroidota,Bacteroidota
1,Navicula,,0.0,Diatomea,0.0006434764006637479,Diatomea,Diatomea
1,Neritimorpha,,0.0,Mollusca,0.0007947820828473932,Mollusca,Other
1,Nitrospira,Nitrospirota,0.007213903158815171,Nitrospirota,0.00048284242169463113,Nitrospirota,Other
1,Nitrospirillum,,0.0,Proteobacteria,0.0002591680704937152,Proteobacteria,Proteobacteria
1,Nocardioides,,0.0,Actinobacteriota,0.00019005658502872446,Actinobacteriota,Actinobacteriota
1,Novel_Clade_10,,0.0,Cercozoa,0.0016514543653640308,Cercozoa,Cercozoa
1,Novel_Clade_2,,0.0,Cercozoa,0.002830345123514091,Cercozoa,Cercozoa
1,Novosphingobium,Proteobacteria,0.008306918788938682,Proteobacteria,0.00010065113542223152,Proteobacteria,Proteobacteria
1,OLB12,,0.0,Bacteroidota,0.00019005658502872446,Bacteroidota,Bacteroidota
1,OLB14,,0.0,Chloroflexi,0.0003973910414236966,Chloroflexi,Chloroflexi
1,OM182_clade,,0.0,Proteobacteria,7.775042114811456e-05,Proteobacteria,Proteobacteria
1,OM190,,0.0,Planctomycetota,0.0019271255660753505,Planctomycetota,Planctomycetota
1,OM27_clade,Bdellovibrionota,0.005013687627656017,Bdellovibrionota,0.0007274197345470551,Bdellovibrionota,Bdellovibrionota
1,OM43_clade,Proteobacteria,0.007091741448541409,Proteobacteria,0.0014872781679289727,Proteobacteria,Proteobacteria
1,OPB41,,0.0,Actinobacteriota,0.00022461232776121981,Actinobacteriota,Actinobacteriota
1,Obscuribacteraceae,,0.0,Cyanobacteria,0.0003224106058198573,Cyanobacteria,Cyanobacteria
1,PB19,Desulfobacterota,0.0032364036496774972,Desulfobacterota,0.0007671111221794151,Desulfobacterota,Desulfobacterota
1,PLTA13,,0.0,Proteobacteria,0.0003282795559587059,Proteobacteria,Proteobacteria
1,Paludibacter,,0.0,Bacteroidota,3.4555742732495356e-05,Bacteroidota,Bacteroidota
1,Paludibaculum,,0.0,Acidobacteriota,0.00043194678415619197,Acidobacteriota,Acidobacteriota
1,Parabacteroides,,0.0,Bacteroidota,0.00010366722819748608,Bacteroidota,Bacteroidota
1,Paramicrosporidium,,0.0,Cryptomycota,0.0018504324127625639,Cryptomycota,Other
1,Paulinella,,0.0,Cercozoa,0.003017870305548589,Cercozoa,Cercozoa
1,PeM15,Actinobacteriota,0.022554502188996007,Actinobacteriota,0.0022251274112334634,Actinobacteriota,Actinobacteriota
1,Pedomicrobium,Proteobacteria,0.003169745327358181,Proteobacteria,0.0004761183668147975,Proteobacteria,Proteobacteria
1,Pedosphaeraceae,,0.0,Verrucomicrobiota,0.0003948621466564467,Verrucomicrobiota,Verrucomicrobiota
1,Pelagostrobilidium,,0.0,Ciliophora,0.05627573875428685,Ciliophora,Ciliophora
1,Peredibacter,,0.0,Bdellovibrionota,5.183361409874304e-05,Bdellovibrionota,Bdellovibrionota
1,Phaselicystis,,0.0,Myxococcota,0.00011230616388060991,Myxococcota,Other
1,Phenylobacterium,,0.0,Proteobacteria,0.0002850848775430867,Proteobacteria,Proteobacteria
1,Photobacterium,,0.0,Proteobacteria,8.638935683123839e-05,Proteobacteria,Proteobacteria
1,Picochlorum,,0.0,Chlorophyta,0.12111830698355112,Chlorophyta,Chlorophyta
1,Pirsonia,,0.0,Incertae_Sedis,0.001183534188587966,Incertae_Sedis,Other
1,Piscinibacter,,0.0,Proteobacteria,0.00035615017149405,Proteobacteria,Proteobacteria
1,Pla1_lineage,,0.0,Planctomycetota,0.00016413977797935295,Planctomycetota,Planctomycetota
1,Pla3_lineage,Planctomycetota,0.0016470870978437854,,0.0,Planctomycetota,Planctomycetota
1,Planctomicrobium,Planctomycetota,0.011016004727780266,Planctomycetota,0.0009354900044079882,Planctomycetota,Planctomycetota
1,Planctopirus,Planctomycetota,0.005199859412947648,Planctomycetota,0.000944859737103119,Planctomycetota,Planctomycetota
1,Plesiomonas,,0.0,Proteobacteria,0.00012094509956373375,Proteobacteria,Proteobacteria
1,Ploimida,,0.0,Rotifera,0.012528831228844114,Rotifera,Other
1,Polynucleobacter,Proteobacteria,0.00847001852700894,Proteobacteria,0.0006455130809690392,Proteobacteria,Proteobacteria
1,Porphyridium,,0.0,Porphyridiophyceae,0.00016413977797935295,Porphyridiophyceae,Other
1,Potamolinea_1PC,,0.0,Cyanobacteria,0.0003541963630080774,Cyanobacteria,Cyanobacteria
1,Poteriospumella,,0.0,Ochrophyta,0.0001295840352468576,Ochrophyta,Other
1,Prorodon,,0.0,Ciliophora,0.0017787581213015947,Ciliophora,Ciliophora
1,Prosthecobacter,,0.0,Verrucomicrobiota,0.00014686190661310526,Verrucomicrobiota,Verrucomicrobiota
1,Protaspis,,0.0,Cercozoa,0.002803003141896411,Cercozoa,Cercozoa
1,Protoperidinium,,0.0,Dinoflagellata,0.0001316207155521489,Dinoflagellata,Other
1,Pseudarcicella,Bacteroidota,0.005631297653191708,Bacteroidota,0.0006047254978186687,Bacteroidota,Bacteroidota
1,Pseudobacteriovorax,Bdellovibrionota,0.004891054400179801,Bdellovibrionota,0.0002953122232061796,Bdellovibrionota,Bdellovibrionota
1,Pseudohongiella,Proteobacteria,0.007134856206436897,Proteobacteria,0.0006935972970535438,Proteobacteria,Proteobacteria
1,Pseudomonas,,0.0,Proteobacteria,0.0002937238132262105,Proteobacteria,Proteobacteria
1,Pseudoxanthobacter,,0.0,Proteobacteria,0.00028646861620173586,Proteobacteria,Proteobacteria
1,Pyramimonas,,0.0,Chlorophyta,0.0006770138032435976,Chlorophyta,Chlorophyta
1,R7C24,,0.0,Proteobacteria,0.00032045428910690776,Proteobacteria,Proteobacteria
1,RBG-13-54-9,,0.0,Chloroflexi,0.0010971448317567275,Chloroflexi,Chloroflexi
1,RBG-16-58-14,,0.0,Chloroflexi,0.0002787262211692565,Chloroflexi,Chloroflexi
1,RS62_marine_group,,0.0,Proteobacteria,0.0021994542031880944,Proteobacteria,Proteobacteria
1,Reyranella,Proteobacteria,0.007002011079000718,,0.0,Proteobacteria,Proteobacteria
1,Rheinheimera,Proteobacteria,0.0017728400898238978,,0.0,Proteobacteria,Proteobacteria
1,Rhodococcus,,0.0,Actinobacteriota,0.00017277871366247678,Actinobacteriota,Actinobacteriota
1,Rhodopila,Proteobacteria,0.003561660091413105,Proteobacteria,0.0007012982561763637,Proteobacteria,Proteobacteria
1,Rhopalophora,,0.0,Ascomycota,0.00016413977797935295,Ascomycota,Other
1,Rickettsiella,Proteobacteria,0.0008744125040988086,,0.0,Proteobacteria,Proteobacteria
1,Robiginitalea,,0.0,Bacteroidota,0.0006306423048680403,Bacteroidota,Bacteroidota
1,Roseiarcus,,0.0,Proteobacteria,0.00037163496155900866,Proteobacteria,Proteobacteria
1,Roseibacillus,Verrucomicrobiota,0.0007651109410864575,,0.0,Verrucomicrobiota,Verrucomicrobiota
1,Roseisolibacter,,0.0,Gemmatimonadota,0.0005615308194030495,Gemmatimonadota,Other
1,Rubellimicrobium,,0.0,Proteobacteria,0.00014686190661310526,Proteobacteria,Proteobacteria
1,S-BQ2-57_soil_group,,0.0,Verrucomicrobiota,0.00029421101123421517,Verrucomicrobiota,Verrucomicrobiota
1,S085,,0.0,Chloroflexi,0.00012094509956373375,Chloroflexi,Chloroflexi
1,SA1-3C06,,0.0,SA1-3C06,0.003803106879154306,SA1-3C06,Other
1,SAR116_clade,,0.0,Proteobacteria,0.0006133644335017925,Proteobacteria,Proteobacteria
1,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),0.009581281226953385,SAR324_clade(Marine_group_B),0.0009442482313661363,SAR324_clade(Marine_group_B),Other
1,SAR86_clade,Proteobacteria,0.0036589541136123156,Proteobacteria,0.0003948621466564467,Proteobacteria,Proteobacteria
1,SC-I-84,,0.0,Proteobacteria,0.0004358154734454547,Proteobacteria,Proteobacteria
1,SCGC_AAA164-E04,Verrucomicrobiota,0.004491194894220541,Verrucomicrobiota,0.0005004856915668823,Verrucomicrobiota,Verrucomicrobiota
1,SH-PL14,Planctomycetota,0.006459947152093583,Planctomycetota,0.001339035030884195,Planctomycetota,Planctomycetota
