Genus,0,1,2,3
67-14,0.3384680190192142,1.4854886357630623,-0.9995967439989718,-0.8243599107833052
A4b,-0.9892933371441237,-0.5259029319069743,1.6511346285818098,-0.13593835953071123
ADurb.Bin063-1,0.9114637154192339,1.0847780223247043,-0.998120868871969,-0.998120868871969
AEGEAN-169_marine_group,-0.24856265355905469,1.6818034091107483,-0.5133171944855325,-0.9199235610661615
AKYH767,0.6831073507515282,1.2729238922698336,-0.9780156215106807,-0.9780156215106807
Acanthopleuribacter,-0.8267377466812368,-0.8267377466812368,0.031118870318400386,1.622356623044073
Acari,-0.899700369639153,-0.8675068933191289,1.5455931630386344,0.22161409991964715
Acholeplasma,-0.8921882432007758,-0.8921882432007758,0.25343924915959015,1.5309372372419616
Acoela,-1.5164420258271314,-0.0897702113513438,1.2516515544306357,0.3545606827478395
Actibacter,-1.6160571298480544,1.1205059311299514,0.17692252569814856,0.3186286730199546
Actiniaria,-0.9986718411271597,-0.9986718411271597,0.9258082186576531,1.0715354635966663
Actinocyclus,-0.736216415343719,-0.736216415343719,-0.2208472082241657,1.6932800389116036
Amastigomonas,-0.9405994373195848,-0.9405994373195848,0.460448005968849,1.420750868670321
Amoebophrya,-0.7316181220037484,-0.7316181220037484,1.6957082874506408,-0.23247204344314387
Amphidinium,-0.952978128944299,-0.952978128944299,0.5244161480037991,1.3815401098847995
Anaerolinea,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258
Andalucia,-0.5773502691896258,1.7320508075688772,-0.5773502691896258,-0.5773502691896258
Anderseniella,1.1773371674226039,-1.4652098170198897,0.6052399423439534,-0.31736729274666725
Andreprevotia,-0.5773502691896257,1.7320508075688772,-0.5773502691896257,-0.5773502691896257
Ankylochrisis,-0.5773502691896257,-0.5773502691896257,1.7320508075688772,-0.5773502691896257
Aplanochytrium,-0.7964019660456209,-0.7964019660456209,1.651672576412503,-0.05886864432126158
Aquibacter,-0.9809705601725405,-0.9809705601725405,0.7063917551828899,1.2555493651621907
Ascidiaceihabitans,-1.0795668294640908,-0.9082587853485127,1.1240590753234854,0.8637665394891181
Aureispira,-0.9905191085212186,-0.9905191085212186,0.7962414945028725,1.1847967225395644
B1-7BS,1.4259628374415703,0.45162384997046184,-0.9387933437060162,-0.9387933437060162
B2M28,-0.995173119605571,-0.995173119605571,0.8563893884659579,1.133956850745184
BD1-7_clade,-0.8896317276037202,1.6974346768126451,-0.42624095556812963,-0.3815619936407951
BD2-11_terrestrial_group,-1.019640300243245,-0.954301554326725,1.2121586033663982,0.7617832512035718
BD2-7,-0.9973310335113738,-0.9973310335113738,1.1005861505287406,0.8940759164940069
BD7-8,-1.1588744470463324,-0.6871327610013623,0.43260209573717817,1.4134051123105162
Bacillaria,-0.7337761690003595,-0.7337761690003595,-0.22702821671731205,1.694580554718031
Bacteroides,-0.6620396424757379,1.719709784799122,-0.6787829002149504,-0.3788872421084342
Balneola,-0.8839184361651228,-0.8839184361651228,0.2225740505271956,1.54526282180305
Bdellovibrio,-0.05530912183228517,-1.5491157104129145,0.40845367296156565,1.195971159283634
Bicosoeca,1.5020306779868835,0.20730361198156055,-1.20108971744068,-0.5082445725277641
Bivalvulida,1.731710012251832,-0.5934329218035159,-0.5934329218035159,-0.5448441686448006
Blastopirellula,-1.0222655669601584,-0.9559500397317291,0.7836033765507356,1.1946122301411521
Blfdi19,-0.991969695236128,-0.991969695236128,0.8131059273392008,1.1708334631330555
Bolidomonas,-0.761956973591506,-0.761956973591506,-0.15392682951374903,1.6778407766967611
Bradymonadales,-0.8873887789182783,-0.8873887789182783,1.5393721453470959,0.23540541248946067
Bryobacter,0.8095087429150419,1.1738305637659732,-0.9916696533405076,-0.9916696533405076
C1-B045,1.7320508075688772,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257
CCD24,0.5775074315400002,1.3470458451870426,-0.9622766383635214,-0.9622766383635214
CL500-29_marine_group,1.505552280532018,0.3055111058666791,-0.9055316931993486,-0.9055316931993486
CL500-3,0.6322041692927052,1.3095191201116423,-0.9837631191010795,-0.9579601703032683
CV1-B1-93,1.0032098778574727,0.9967849621932091,-0.9999974200253411,-0.9999974200253411
Caenarcaniphilales,-0.3821036060221055,1.7201283889350494,-0.669012391456472,-0.669012391456472
Caenogastropoda,-0.6137353864388021,1.7302736754668266,-0.6137353864388021,-0.5028029025892226
Calanoida,1.6877552670011107,-0.8648066589425784,-0.5917094221470266,-0.2312391859115062
Calorithrix,-0.893406260397549,-0.893406260397549,1.5287412175382165,0.2580713032568813
Candidatus_Actinomarina,-1.6356093536972582,0.11573501443185942,0.4803138113864898,1.0395605278789097
Candidatus_Adlerbacteria,0.047978964336391594,1.6163735336337146,-0.8321762489850532,-0.8321762489850532
Candidatus_Aquiluna,-0.04198734913521609,1.646509063579815,-0.8022608572222995,-0.8022608572222995
Candidatus_Campbellbacteria,-0.9958743742336591,-0.9958743742336591,1.1242038778150096,0.8675448706523085
Candidatus_Kaiserbacteria,-0.9345222983188023,-0.9725639185106851,1.3791594727298282,0.5279267440996595
Candidatus_Megaira,1.5612864303116698,-0.050329299939985715,-0.2981187947743661,-1.2128383355973185
Candidatus_Omnitrophus,-1.6126968047041648,0.22305849548797874,0.2566943958538053,1.1329439133623804
Candidatus_Peregrinibacteria,-0.20234846651663904,1.6892534301343822,-0.7392834614174336,-0.7476215022003095
Candidatus_Solibacter,1.4694546532878434,0.37464206186249,-0.9220483575751668,-0.9220483575751668
Candidatus_Thiobios,-0.7349267551710122,-1.210321400598474,0.745677412316749,1.1995707434527372
Candidatus_Vogelbacteria,-0.5773502691896258,1.7320508075688772,-0.5773502691896258,-0.5773502691896258
Caulobacter,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258
Cellvibrio,-0.35961613435668616,1.7172800107410633,-0.6788319381921886,-0.6788319381921886
Cerataulina,-0.9983968915762218,-0.9983968915762218,1.0784424647322413,0.9183513184202028
Chaetoceros,0.8576285083530186,1.126884607756714,-0.8794330931741227,-1.1050800229356097
Chaetonotida,-0.6711479804384417,1.7164659845582688,-0.691419257065771,-0.35389874705405605
Chloromorum,-0.9997408287419067,-0.9997408287419067,1.031936336082086,0.9675453214017272
Choricystis,1.7099875065764096,-0.3101792722820175,-0.699904117147196,-0.699904117147196
Chromadorida,-0.8196812750021868,-0.8196812750021868,0.009591641182830362,1.6297709088215433
Chthoniobacter,-0.5275553460075876,1.731253939902198,-0.6018492969473053,-0.6018492969473053
Clade_II,-0.9328842475220795,-0.9328842475220795,0.42351801243152476,1.4422504826126346
Clade_III,1.6342271369363564,-0.02777221085168231,-0.94139702270428,-0.6650579033803938
Clostridium_sensu_stricto_1,1.7173455662328845,-0.4250364698396028,-0.7785116506432637,-0.5137974457500183
Codosiga,1.575123944492296,0.15416381503275145,-0.8646438797625237,-0.8646438797625237
Corethron,-0.6141466431957963,-0.6141466431957963,-0.5019392859793144,1.730232572370907
Crocinitomix,-1.1250096934991378,-0.8590268060505438,0.8732206903577786,1.1108158091919031
Cryothecomonas,1.7308544993912556,-0.6318349405044842,-0.5719297982536399,-0.5270897606331314
Cryptocaryon,-0.009235486734236053,1.6360484368438042,-0.813530498496933,-0.8132824516126349
Cryptomonas,1.300048574972998,0.6456927263538075,-0.9728706506634028,-0.9728706506634028
Cutibacterium,1.5848154293165937,-0.8235095788769133,-0.8907503323594897,0.12944448191980923
Cyanobium_PCC-6307,-1.2783824597545324,-0.5899651421421745,1.3031711159064212,0.5651764859902857
Cyclopoida,-0.9378625706891427,-0.9378625706891427,0.44712068639485786,1.4286044549834274
Cyclotella,-0.9848970084450493,-0.9848970084450493,1.2297556728046843,0.7400383440854145
D2P04A09,-0.9919327151742664,-0.9919327151742664,1.1712061854201898,0.8126592449283427
DEV007,-0.901339323241625,-1.0610497677250113,0.7201626100648739,1.2422264809017627
Desulfatiglans,-1.0387091415134668,1.1947314179069315,0.7826655383307978,-0.9386878147242629
Desulfosarcina,-0.9805243592306269,-0.9805243592306269,1.2582723779647607,0.7027763404964934
Diaphanoeca,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,-0.5773502691896258
Dinghuibacter,1.5517920248098231,0.20811191678877103,-0.8799519707992971,-0.8799519707992971
Duboscquella,-0.7793984113121172,-0.7793984113121172,-0.10664686568466065,1.6654436883088946
EPR3968-O8a-Bc78,-1.5122308114143226,-0.2871851410578184,0.8231123407234325,0.9763036117487082
Ebria,0.11204288852134149,1.5922252909933041,-0.8521340897573229,-0.8521340897573229
Edaphobaculum,1.723748203416748,-0.6098413803816094,-0.4220619425699934,-0.6918448804651451
Ekhidna,-0.9944137128727999,-0.9944137128727999,1.1436877404230223,0.8451396853225774
Ellin6067,-0.5773502691896258,1.7320508075688776,-0.5773502691896258,-0.5773502691896258
Emiliania,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774
Eunotogramma,-0.9886266424829495,-0.9886266424829495,0.7759420789956563,1.201311205970243
Euplotes,-0.7527230005525177,-0.7527230005525177,-0.17830662780440468,1.68375262890944
Filomicrobium,-1.2802589011102403,-0.6421370888163035,0.7367053066060613,1.185690683320482
Fimbriimonadaceae,-0.08844188203201304,1.6600883553397117,-0.8108069056984654,-0.7608395676092338
Fluviicola,0.6907751940162655,1.2644294250629424,-1.0570859843805847,-0.8981186346986222
Ga0077536,-0.35093056447474347,1.7045306225581653,-0.5105073096322462,-0.8430927484511751
Geminigera,1.490378591190431,0.33521763562734036,-0.9127981134088856,-0.9127981134088856
Gonyaulax,-0.5773502691896257,-0.5773502691896257,1.7320508075688774,-0.5773502691896257
Guinardia,-0.9390199900038095,-0.9390199900038095,1.4253150822538656,0.4527248977537535
HIMB11,-0.9972846995126664,-0.9972846995126664,1.101431020791246,0.8931383782340868
HOC36,-0.9541333843571591,-0.9541333843571591,0.5307435288925907,1.3775232398217272
Haplosporidium,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258
Hartaetosiga,-0.8459738910443682,1.5222448742572956,0.26949412300294284,-0.9457651062158704
Hemiselmis,-0.7590299538965185,0.8424041424453863,1.1225193226080303,-1.205893511156898
Heterobranchia,-0.6996382511202499,-0.6996382511202499,-0.310813447447671,1.7100899496881707
Hyalophysa,-0.8125243599883175,-0.8125243599883175,1.6369079653876182,-0.01185924541098313
IMCC26256,0.4256525003535483,1.4408763591884568,-0.9523729975221535,-0.9141558620198518
IN2411,-0.7534101997761172,1.7087243301839046,-0.6454689992736773,-0.3098451311341102
Ignavibacterium,-0.5773502691896257,1.7320508075688772,-0.5773502691896257,-0.5773502691896257
Ilumatobacter,-1.1563502055897381,-0.6809054714877586,0.41292647930888693,1.4243291977686094
Inhella,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258
Izemoplasmatales,-0.9960697589383105,-0.9960697589383105,0.8708097467350866,1.1213297711415349
Jakobida,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258
KD4-96,-0.6947335201875937,1.5743213913006682,-1.010766825156502,0.13117895404342636
KF-JG30-B3,0.624440527862884,1.092443949964893,-0.17185863575821952,-1.5450258420695586
KI89A_clade,-0.9235155901726477,-1.045374593511445,0.7435647935141665,1.2253253901699264
Katablepharis,1.0049888763787571,0.9949986479994486,-0.9999937621891031,-0.9999937621891031
LKM11,1.7320508075688774,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257
LKM15,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258
Labyrinthula,-0.5979428470215141,-0.5979428470215141,1.7314898038749178,-0.5356041098318897
Labyrinthuloides,-0.7909537398870369,-0.6174842317077005,-0.29609512612850836,1.7045330977232456
Lankesteria,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,1.7320508075688772
Latescibacterota,-1.2438860587303535,-0.7183755494684537,1.0567903484962593,0.9054712597025479
Legionella,-0.5132949780360794,1.7304728903047268,-0.6333962774932945,-0.5837816347753526
Lentimonas,-0.976103170610521,-0.976103170610521,1.2834225495116505,0.6687837917093916
Lentisphaera,-0.9858456133139241,-0.9858456133139241,0.7487446782263842,1.2229465484014639
Leptocylindrus,-0.6134243895199273,1.7316044437318279,-0.5522617047780946,-0.5659183494338061
Leptothecata,-0.9928027680505828,-0.9928027680505828,0.8234353346337603,1.162170201467405
Leucocryptos,-0.9996783994628295,-0.9996783994628295,1.0355419644678725,0.9638148344577866
Lewinella,-0.9954362065069423,-0.9954362065069423,0.860478740799645,1.1303936722142394
Litoricola,-1.3406086966697528,-0.3332391585984412,0.2492009213219986,1.4246469339461958
MAST-12A,-1.1776471452377206,-0.7175338614752438,1.3364586267910794,0.5587223799218853
MAST-12C,-0.5773502691896257,1.7320508075688772,-0.5773502691896257,-0.5773502691896257
MAST-12D,-0.9233268204253741,-0.9233268204253741,1.4664061565875388,0.3802474842632097
MAST-2,-0.7894709553828377,-0.7894709553828377,1.657498156116673,-0.07855624535099763
MAST-3J,-1.4700737632444514,1.182763130513928,-0.3028202192899317,0.5901308520204543
MAST-4,-0.8177134269855337,-0.8177134269855337,0.0036559949482429023,1.6317708590228244
MB-A2-108,1.0621988821570867,0.9358031342212424,-0.9990010081891647,-0.9990010081891647
MB11C04_marine_group,-0.9994241346216551,-0.9994241346216551,0.9514366542594656,1.0474116149838446
MBNT15,0.6552683188241494,1.2924440651602147,-1.015208358891171,-0.9325040250931932
MND1,1.4106676747247893,0.47209941972658576,-0.8555555698350356,-1.0272115246163394
MSB-3C8,-1.0205050965312015,1.6174295397159775,-0.01181641526314984,-0.5851080279216256
MSBL7,-0.9173985270632463,-0.9173985270632463,0.3545842725490481,1.4802127815774446
MWH-UniP1_aquatic_group,0.70426518092654,1.2519812160642283,-0.8706438826081789,-1.085602514382589
Marine_Group_II,-0.9505721524087398,-0.9505721524087398,0.5114535281965213,1.3896907766209579
Marinimicrobia_(SAR406_clade),-1.235906054075034,-0.6891691953291755,1.2314471706238483,0.6936280787803611
Marinomonas,-0.9836248073255349,-0.9836248073255349,0.7287435078396599,1.2385061068114103
Marinoscillum,-0.9402199891361057,-0.9402199891361057,1.4218554779217665,0.4585845003504446
Massisteria,-0.9740117967619057,0.653696265547311,-0.9740117967619057,1.2943273279765004
Meuniera,-0.5773502691896257,-0.5773502691896257,1.7320508075688774,-0.5773502691896257
Milano-WF1B-44,-0.9240105798295032,-0.9240105798295032,1.4647590395834733,0.38326212007553273
Monhysterida,-1.0020425691423567,-0.9686527699183158,0.744720944852434,1.2259743942082386
Monosiga,1.7320508075688772,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257
Muricauda,-0.9912007787652074,-0.9912007787652074,1.1783959505792594,0.8040056069511556
Muriicola,-0.9797581890919235,-0.9797581890919235,1.2628620248388616,0.6966543533449854
Mycobacterium,1.5078450084247217,0.2915661753401272,-1.0056591001706674,-0.7937520835941814
Myrionecta,1.7190744203845607,-0.3737101593557258,-0.6648925044972775,-0.6804717565315574
NB1-j,-1.4660670002942655,0.8985258449331261,0.9479420070273373,-0.38040085166619875
NS11-12_marine_group,1.639922502873709,-0.2553840450586108,-1.0710566386200604,-0.31348181919503504
NS4_marine_group,-0.9876063446627231,-0.9876063446627231,0.7656436992381617,1.2095689900872844
NS5_marine_group,-0.7586270023341488,-1.140833817664721,0.5503511613856329,1.3491096586132374
NS9_marine_group,-0.8441628439222201,-0.9794425551647687,0.33503886213521406,1.4885665369517749
Navicula,-1.1180751283157695,-0.868425883244838,0.8868283316659782,1.0996726798946292
Nemertodermatidae,-0.9958643981334134,-0.9958643981334134,1.124348642540066,0.8673801537267608
Neoceratium,-0.9847887686885641,-0.9847887686885641,0.7390609474518882,1.23051658992524
Novel_Apicomplexa_Class_2,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,1.7320508075688774
Novel_Clade_10,1.7320508075688772,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257
Novel_Clade_2,-1.0388838757337509,-0.7217434037741807,1.532196506216619,0.22843077329131217
Novel_Clade_Gran-4,-0.7339823701148517,-0.7339823701148517,-0.22650696388171593,1.6944717041114192
OM182_clade,-0.9181816702727901,-0.9433683275553656,0.41390247027018723,1.4476475275579685
OM190,-1.0373873562795828,-0.9618940150423098,1.0031318172590145,0.9961495540628779
OM27_clade,-1.2365560840995435,-0.48782847343404534,0.2513725916850605,1.4730119658485286
OM43_clade,0.5353426481520498,1.3309063752966048,-0.6163803243247225,-1.2498686991239334
OM60(NOR5)_clade,-1.201780121310848,-0.7510096252420998,1.1825685690946357,0.7702211774583122
Odontella,-0.9885380248744493,-0.9885380248744493,0.7750312410135026,1.2020448087353963
Oikopleuridae,-0.952781802680125,-0.952781802680125,1.382215933791315,0.5233476715689351
Oleiphilus,-0.9455970847925688,-0.9455970847925688,1.4056974069654522,0.4854967626196855
Orbiniidae,-0.8549726067341907,-0.8549726067341907,1.5884872169965123,0.12145799647186951
Ostreococcus,-0.9360355837455326,-0.9360355837455326,1.4337049236935746,0.43836624379749034
P3OB-42,-1.0649621046483952,-0.9326956629322462,0.9812755675423571,1.0163822000382843
PB19,-1.0922048074281827,-0.8996840233699638,1.0791512648599217,0.9127375659382231
Paenibacillus,-0.6639575206364303,1.7214644102502277,-0.6639575206364303,-0.39354936897736714
Paracoccus,-0.9656957151831073,-0.9656957151831073,0.5984579565661937,1.3329334738000205
Paragymnodinium,-0.5773502691896257,-0.5773502691896257,1.7320508075688772,-0.5773502691896257
Paralia,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,1.7320508075688774
Paramicrosporidium,1.7320508075688772,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258
Paraphysomonas,-1.2251518649828386,-0.6084263840099521,1.3899781170669714,0.4436001319258189
Paulinella,1.2002318001883443,-1.570140877875629,0.29827904317272996,0.07163003451455541
Pav3,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,1.7320508075688774
PeM15,1.0326168942597276,0.9599033957501705,-0.8795998101303205,-1.1129204798795782
Pedomicrobium,0.9292828172309076,1.061338379506349,-1.1151186017248143,-0.8755025950124424
Pelagostrobilidium,0.07659647298221475,1.6058152406198198,-0.8520641781981532,-0.8303475354038818
Peredibacter,-1.054161005993964,-0.9222678337003982,0.7820213826519751,1.1944074570423873
Persicirhabdus,-0.9961128526780776,-0.9961128526780776,1.1206856003361627,0.8715401050199926
Phoroniformea,-0.5773502691896257,-0.5773502691896257,1.7320508075688772,-0.5773502691896257
Photobacterium,-0.9783690651858994,1.5929019899695251,0.09062288454828626,-0.7051558093319125
Picochlorum,1.3931699217748736,0.5057795327543472,-0.938070388612715,-0.9608790659165061
Pir4_lineage,-1.3093407353952917,-0.2557084353314661,1.488056505739273,0.07699266498748535
Pirsonia,0.16336711202632662,1.4810926697371893,-0.3598708834859411,-1.284588898277574
Pla3_lineage,-0.999998878258778,-0.999998878258778,0.9978806331427089,1.002117123374847
Planctomicrobium,1.340084250661793,0.555896228267197,-0.7268764720430324,-1.169104006885957
Planctopirus,1.479134464520851,0.3566145799876144,-0.9178745222542327,-0.9178745222542327
Pleionea,-0.988656329014688,-0.988656329014688,0.7762479341749317,1.2010647238544443
Pleurasiga,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,1.7320508075688772
Ploimida,0.20266867064703112,1.554219321939648,-0.8784439962933395,-0.8784439962933395
Podocopida,-0.9738923157247539,-0.9738923157247539,1.2949336132933886,0.6528510181561188
Polynucleobacter,1.6875014725015105,-0.19451645699512773,-0.7464925077531912,-0.7464925077531912
Proboscia,-0.9676481561620419,-0.9676481561620419,0.6108371533154348,1.3244591590086487
Prorodon,0.7558931147676855,1.2173137880060974,-0.9866034513868914,-0.9866034513868914
Protaspis,-0.09738186146114225,1.6579631507282717,-0.6708192244358363,-0.8897620648312934
Proteomonas,-0.9568635534784603,-0.9568635534784603,1.3677458724569584,0.5459812344999619
Protodrilus,-0.9789503680246314,-0.9789503680246314,1.2675891628684246,0.6903115731808382
Psammamonas,-0.6743790746100352,-0.6743790746100352,1.7186135920706604,-0.3698554428505902
Psammodictyon,-0.6624269932160585,-0.6624269932160585,-0.396997830599895,1.7218518170320116
Pseudarcicella,0.031039726412436627,1.6223843434729313,-0.8267120349426839,-0.8267120349426839
Pseudo-nitzschia,-0.7623061269387811,-0.7623061269387811,-0.15299641193194138,1.6776086658095035
Pseudoalteromonas,-0.9955126903141126,-0.9637897947666139,1.2630507846232066,0.6962517004575203
Pseudobodo,-0.9376910098575306,-0.9376910098575306,0.4462938791529147,1.4290881405621463
Pseudohongiella,-1.2880598047012082,0.5431052955271469,-0.567857783342023,1.3128122925160854
Pseudosolenia,-0.9049875172616424,-0.9049875172616424,0.3033271585864035,1.506647875936881
R76-B128,-0.9525138800635655,-0.9525138800635655,0.521892681592678,1.3831350785344527
R7C24,0.3463957103611828,1.4845375442781255,-0.915466627319654,-0.915466627319654
RBG-13-54-9,1.730883472467754,-0.6175874873066266,-0.5948194804498816,-0.5184765047112457
RS62_marine_group,1.384820347635845,0.5179681294241012,-0.9085011886350308,-0.9942872884249153
Reinekea,-0.9996839644586112,-0.9996839644586112,1.0352359321767075,0.9641319967405149
Reyranella,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258
Rhaphoneis,-0.8625506836568444,-0.8625506836568444,0.14700010106591396,1.5781012662477751
Rhizosolenia,-0.7160515402081201,-0.7160515402081201,-0.2711365794181028,1.703239659834343
Rhizosolenids,-0.8483369563778884,-0.8483369563778884,1.5971018172567903,0.09957209549898637
Rhodopila,1.507396346386091,0.30183203895506844,-0.9046141926705797,-0.9046141926705797
Rhodopirellula,-0.9934264245010401,-0.9934264245010401,0.8315379499077001,1.15531489909438
Robiginitalea,-1.509057187783138,-0.2132455448717205,1.1726873916416884,0.5496153410131706
Roseibacillus,-0.9536301308431104,-0.859051418816574,1.5020391184313102,0.3106424312283743
Rubripirellula,-0.995038781028275,-0.995038781028275,1.1357357905897054,0.8543417714668448
S-BQ2-57_soil_group,-0.24572542605637598,1.6979796255043664,-0.7574566102077477,-0.6947975892402428
SA1-3C06,1.7291167613312626,-0.48136242652731787,-0.6238771674019724,-0.6238771674019724
SAR116_clade,-0.7854523394610581,-1.1832313461220585,0.8340579829649438,1.1346257026181727
SAR324_clade(Marine_group_B),-1.5412745873946068,-0.23120230011150833,0.8957511800326883,0.876725707473426
SAR86_clade,-1.0121273796280235,-0.9783758337313226,1.1318667123248927,0.8586365010344534
SC-I-84,0.8802437493767696,1.1129743125716698,-0.9966090309742195,-0.9966090309742195
SCGC_AAA164-E04,-1.3714343719216509,-0.42710771333354025,0.4996650188330229,1.2988770664221676
SH-PL14,1.7320508075688772,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257
SJA-15,1.7124682399557476,-0.32595992402510743,-0.69325415796532,-0.69325415796532
SJA-28,1.7313552152446048,-0.5308427225276381,-0.6002562463584834,-0.6002562463584834
SM1A02,-0.8648883177637238,-1.025289389195111,0.48991636735043764,1.4002613396083972
SWB02,-0.5023235315956112,1.6351812495142553,-0.10157939605848412,-1.0312783218601593
Saccharimonadales,-1.0282342276533722,-0.8568749866689453,1.4071411197407402,0.4779680945815775
