genus,1000,10000,100000,1000000,10000000
Aaosphaeria,2.4467886201630537e-06,2.4467886201630537e-06,2.4467886201630537e-06,2.446788620163054e-06,3.1835742490953263e-06
Abditibacterium,,,,,
Abelmoschus,,,,,
Abidjanvirus,,,,,
Abies,1.3276190173422902e-09,1.3276190173422902e-09,1.3276190173422902e-09,1.3276190173422902e-09,1.3276190173422902e-09
Abiotrophia,1.61882376834118e-05,1.61882376834118e-05,1.61882376834118e-05,2.9529826384981775e-09,2.9529826384981775e-09
Abortiporus,,,,,
Abrostola,8.69105210040479e-06,8.69105210040479e-06,8.691052100404788e-06,5.0426534268352925e-06,5.830507507532615e-06
Abrus,2.2434840147932495e-05,2.2434840147932495e-05,2.2434840147932495e-05,,
Abscondita,,,,,
Absidia,,,,,
Abyssalbus,8.283932070682776e-05,8.283932070682776e-05,6.489969601818988e-05,2.8720083523836498e-05,3.475956012899166e-05
Abyssibacter,,,,,
Abyssibius,0.00012949438648289846,0.00012949438648289846,7.513244105903651e-05,3.7681472225810966e-05,4.4034939400259294e-05
Abyssicoccus,2.0819521580365923e-06,2.081952158036592e-06,2.081952158036592e-06,2.081952158036592e-06,2.6006685667713697e-06
Abyssisolibacter,,,,,
Acacia,,,,,
Acanthamoeba,2.2140425453607774e-05,2.2140425453607774e-05,2.2140425453607777e-05,7.179907665151824e-06,6.2792322509024076e-06
Acanthephyra,1.5870213728116094e-06,1.5870213728116094e-06,1.5870213728116094e-06,1.5870213728116094e-06,1.5870213728116094e-06
Acanthoceras,6.303301318517232e-05,6.30330131851723e-05,6.30330131851723e-05,6.691386097548626e-05,4.999565953192126e-05
Acanthocheilonema,,,,,
Acanthocnemus,,,,,
Acanthocyclops,,,,,
Acanthodendrilla,,,,,
Acanthophora,,,,,
Acanthopleuribacter,,,,,
Acanthoscelides,,,,,
Acanthotrema,,,,,
Acanvirus,,,,,
Acaricomes,,,,,
Acaromyces,1.5310031875201706e-06,1.5310031875201706e-06,1.5310031875201706e-06,1.5310031875201706e-06,2.015809439037466e-06
Acarospora,,,,,
Acartia,1.9805071110202038e-05,1.9805071110202034e-05,1.9805071110202034e-05,1.9806872883559117e-05,2.218557066152003e-05
Acarus,,,,,
Acaryochloris,5.64817567481508e-05,5.648175674815081e-05,5.648175674815081e-05,1.2453238820535106e-05,7.90429342663625e-06
Acaulospora,,,,,
Acavomonas,,,,,
Acentria,9.406997959214035e-06,9.406997959214035e-06,9.406997959214035e-06,4.838766172681425e-06,4.616277303067029e-06
Acephala,,,,,
Acer,1.1494006227376022e-05,1.149400622737602e-05,1.1494006227376022e-05,5.79400077902525e-06,6.991975769817706e-06
Aceraius,,,,,
Acerihabitans,,,,,
Acetabularia,2.1957747283669023e-05,2.1957747283669023e-05,2.195774728366902e-05,4.147845087263605e-06,3.899607505085464e-06
Acetanaerobacterium,,,,,
Acetatifactor,,,,,
Aceticella,1.5777145203442143e-05,1.5777145203442143e-05,1.5777145203442143e-05,6.210216334796134e-07,4.165591402033269e-09
Acetivibrio,3.935347880035713e-06,3.935347880035713e-06,3.935347880035713e-06,3.935347880035713e-06,3.377968602805124e-06
Acetoanaerobium,3.6353197583003685e-06,3.635319758300369e-06,3.635319758300369e-06,3.6353197583003685e-06,4.503682010922562e-06
Acetobacter,6.829677603249609e-05,6.829677603249607e-05,2.7006921524593276e-05,1.8546571261603297e-05,2.1141377135170423e-05
Acetobacterium,1.003312637658481e-05,1.003312637658481e-05,1.003312637658481e-05,5.999568503049227e-06,5.86444642803534e-06
Acetobacteroides,,,,,
Acetohalobium,1.715617350831613e-05,1.715617350831613e-05,1.715617350831613e-05,3.076990722484712e-06,
Acetomicrobium,1.5174512915548584e-06,1.5174512915548581e-06,1.5174512915548581e-06,1.5174512915548581e-06,1.2973054105336346e-06
Acetonema,,,,,
Achaetomiella,,,,,
Achlya,0.0010648103375571444,8.730318046134772e-06,8.730318046134772e-06,6.477484151859193e-06,2.5669880876070806e-06
Achnanthes,4.566965068707791e-06,4.566965068707791e-06,4.566965068707791e-06,4.5669650687077905e-06,3.913316501780918e-06
Achnanthidium,4.165591402033269e-09,4.165591402033269e-09,4.165591402033269e-09,4.165591402033269e-09,4.165591402033269e-09
Acholeplasma,1.0587086929948819e-05,1.0587086929948819e-05,1.058708692994882e-05,5.625175702121401e-06,4.381219682993088e-06
Acholoe,7.609391417821007e-05,7.609391417821008e-05,1.5625413386902214e-05,9.731307637805491e-06,8.070804412209556e-06
Achromatium,,,,,
Achromobacter,9.313398472802074e-05,9.313398472802074e-05,9.707216284147058e-05,4.70395030496019e-05,5.396474617874907e-05
Acidaminobacter,,,,,
Acidaminococcus,2.105102318681175e-05,2.105102318681175e-05,2.105102318681175e-05,2.9915888672901213e-06,3.434528548861936e-06
Acidianus,1.510500395041536e-05,1.510500395041536e-05,1.510500395041536e-05,6.871932196757354e-07,
Acidibacter,,,,,
Acidibrevibacterium,7.4119263674633175e-06,7.411926367463318e-06,7.4119263674633175e-06,6.53087342227304e-06,6.52237085461996e-06
Acidicapsa,,,,,
Acididesulfobacillus,1.71808549922807e-06,1.71808549922807e-06,1.71808549922807e-06,1.71808549922807e-06,3.180178124050818e-06
Acidiferrimicrobium,,,,,
Acidiferrobacter,1.339463979141422e-05,1.339463979141422e-05,1.339463979141422e-05,7.062137269455701e-06,7.647077041462231e-06
Acidihalobacter,0.0007689484029089322,0.00013607541249012676,3.211618077622491e-05,2.3203362383113363e-05,2.7800407054765486e-05
Acidiluteibacter,,,,,
