order,1000,10000,100000,1000000,10000000
Abditibacteriales,,,,,
Acanthocystida,5.141673364828675e-07,5.141673364828675e-07,5.141673364828675e-07,5.141673364828675e-07,4.42039543084915e-09
Acanthoecida,1.8148550265516979e-06,1.8148550265516979e-06,1.8148550265516979e-06,1.8148550265516979e-06,2.1871962754522806e-06
Acanthopleuribacterales,0.0008056624715428286,2.1799530181921602e-05,2.1799530181921602e-05,1.0481120193735053e-05,1.0438890321017664e-05
Acarosporales,,,,,
Acaryochloridales,6.036125786827084e-05,6.036125786827084e-05,6.0361257868270845e-05,2.13303491618526e-05,1.271811983043506e-05
Acetobacterales,0.00021516779472897262,0.00021516779472897262,0.00011107827847554545,5.368220562294035e-05,7.211212899889824e-05
Acholeplasmatales,1.907148948479916e-05,1.9071489484799164e-05,1.9071489484799164e-05,1.171407102630391e-05,1.6415784189854923e-05
Acidaminococcales,2.0503130706413693e-05,2.0503130706413693e-05,2.0503130706413693e-05,6.65789327282692e-06,6.05769652684097e-06
Acidiferrobacterales,7.021967883747674e-05,7.021967883747674e-05,4.659649220157166e-05,9.439656824122773e-06,8.307967866730765e-06
Acidilobales,,,,,
Acidimicrobiales,0.00046845564631423537,0.00046845564631423537,0.0001742495329994778,9.034515293659709e-05,0.0001190596186757741
Acidithiobacillales,8.351444700930675e-05,8.351444700930674e-05,3.554483853618355e-05,1.945819156250539e-05,1.9804523494721976e-05
Acidothermales,1.1259874422286905e-05,1.1259874422286903e-05,1.1259874422286903e-05,1.9491485986549356e-06,1.2636974608418677e-06
Acoela,,,,,
Acrochaetiales,3.08764358085085e-06,3.08764358085085e-06,3.08764358085085e-06,3.08764358085085e-06,3.08764358085085e-06
Acrospermales,1.8713964941155005e-06,1.8713964941155005e-06,1.8713964941155005e-06,1.8713964941155005e-06,2.179730867120198e-06
Acrosymphytales,8.8704276616269e-07,8.8704276616269e-07,8.8704276616269e-07,8.8704276616269e-07,1.5348723928429932e-06
Actiniaria,6.672299001748263e-05,6.672299001748263e-05,3.377477281896087e-05,1.696625511143584e-05,2.100072984612172e-05
Actinomycetales,0.0002024320942160213,0.00020243209421602124,4.790499955575701e-05,2.0181076006046812e-05,2.3635350291527176e-05
Actinopolysporales,6.113998745364003e-06,6.113998745364003e-06,6.113998745364003e-06,6.113998745364003e-06,6.998602237008316e-06
Acytosteliales,7.559884574095634e-05,7.559884574095634e-05,1.2079224811523952e-05,8.305752905149018e-06,5.432861245044423e-06
Adapedonta,,,,,
Adinetida,8.734175534606901e-06,8.734175534606901e-06,8.734175534606901e-06,7.63685096085589e-06,6.086914736074766e-06
Aeromonadales,0.0005762242360819482,0.0002554643190615251,0.00012242981528742765,6.276677541756207e-05,5.6103919303087107e-05
Agaricales,2.5056877533363617e-05,2.5056877533363617e-05,2.5056877533363617e-05,8.226917674376518e-06,8.543174377043733e-06
Agaricostilbales,2.2838749510460347e-06,2.2838749510460347e-06,2.2838749510460347e-06,2.2838749510460347e-06,3.08678911773906e-06
Agelasida,8.506110518035475e-06,8.506110518035475e-06,8.506110518035475e-06,5.9107798795661346e-06,4.7345425134468045e-06
Aggregatilineales,,,,,
Ahnfeltiales,1.3890025833280168e-06,1.3890025833280168e-06,1.3890025833280168e-06,1.3890025833280168e-06,1.2641000925436448e-06
Alaninales,,,,,
Albuginales,1.1209584306309363e-05,1.1209584306309363e-05,1.1209584306309363e-05,1.1209584306309363e-05,3.3068354453333705e-06
Algavirales,0.00022199036024726164,0.00022199036024726164,5.1181573730884135e-05,2.5087047702091553e-05,1.9353621473343957e-05
Alismatales,1.6942377797847427e-05,1.6942377797847424e-05,1.6942377797847427e-05,7.953192116346086e-06,7.757607184370672e-06
Alteromonadales,0.011141473450938385,0.004059276035612079,0.0027647167875211945,0.0014285403704643754,0.0009011607554802688
Amborellales,1.1944300636955481e-05,1.1944300636955481e-05,1.1944300636955481e-05,3.3105981018682176e-06,3.5822896954636014e-06
Amphidiniales,1.6144766955711442e-06,1.6144766955711442e-06,1.6144766955711442e-06,1.6144766955711442e-06,1.2677400458421285e-06
Amphipoda,7.695248509019545e-06,7.695248509019545e-06,7.695248509019545e-06,2.7236976805900642e-06,1.820805241347662e-06
Amylocorticiales,,,,,
Anaerolineales,0.0014896877588399082,5.5762313381438284e-05,2.667075148988338e-05,2.6123411303641147e-05,2.1677476495803774e-05
Anaeroplasmatales,,,,,
Anaerosomatales,,,,,
Anaulales,0.00013215054834059812,0.00013215054834059812,0.00013556349933078392,6.963916425300958e-05,7.646770865750941e-05
Ancyromonadida,2.1799808736178795e-06,2.1799808736178795e-06,2.1799808736178795e-06,2.1799808736178795e-06,2.516061883382208e-06
Andreaeales,,,,,
Anisolpidiales,,,,,
Anostraca,8.009371908358106e-06,8.009371908358106e-06,8.009371908358106e-06,6.002306636723654e-06,3.900789010400589e-06
Anthoathecata,7.3275732329518535e-06,7.3275732329518535e-06,7.3275732329518535e-06,7.3275732329518535e-06,7.043550329253294e-06
Anthocerotales,,,,,
Antipatharia,,,,,
Aphragmophora,,,,,
Apiales,1.240118781361962e-05,1.240118781361962e-05,1.240118781361962e-05,1.1135342907862833e-05,1.3401590542680108e-05
Aplysiida,1.6808373007310365e-05,1.680837300731036e-05,1.680837300731036e-05,5.651038044024452e-06,5.0272422769586486e-06
Apochela,,,,,
Apusomonadida,7.52714162044337e-06,7.52714162044337e-06,7.52714162044337e-06,7.364222659957461e-06,8.66869399333096e-06
Aquificales,7.456078857324239e-06,7.456078857324239e-06,7.456078857324239e-06,4.975275613555381e-06,4.46206443910674e-06
