order,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Cornales,,,,,,,,,,,,,,,,,,,,,,,,,
Coronatae,,,,,,,,,,,,,,,,,,,,,,,,,
Coronophorales,,,,,,,,,,,,,,,,,,,,,,,,,
Corticiales,,,,,,,,,0.0003361344537815126,,,,,,,,6.4516129032258115e-06,,3.2094486167278434e-06,3.2257752344334224e-06,2.183816175089791e-06,,4.386099573232797e-06,2.181843570543502e-06,1.3109166584735243e-05
Coscinodiscales,,,,,0.0032573289902280127,,0.00033003300330033004,0.00032216494845360824,,0.0006791171477079796,0.00029711795582846413,9.88435306909163e-05,0.00010024392688876265,0.0001006576298483425,0.0003281270507940678,0.00025730422364884703,0.00017741935483870982,0.00024353042207668905,0.000285640926888778,0.00021612694070703928,0.00015941858078155478,0.00022953729653159703,0.00021053277951517423,0.00016363826779076265,0.0002315952763303226
Craniida,,,,,,,,,,,,,,,,,,,,,,,,,
Craspedida,,,,,,,0.00033003300330033004,0.00032216494845360824,,,,3.294784356363877e-05,3.341464229625422e-05,,,1.929781677366353e-05,3.870967741935486e-05,5.7678257860268456e-05,5.777007510110118e-05,3.5483527578767646e-05,3.712487497652645e-05,3.279104236165672e-05,3.508879658586237e-05,3.4909497128696025e-05,4.3697221949117476e-05
Crassiclitellata,,,,0.00326797385620915,,,0.00033003300330033004,0.00032216494845360824,,,9.903931860948805e-05,0.00026358274850911016,0.00016707321148127108,0.00040263051939337,0.0002625016406352542,0.00025087161805762586,0.00027741935483870984,0.00025634781271230433,0.0002695936838051388,0.00028709399586457454,0.00027297702188622394,0.0003126079371811274,0.00026316597439396785,0.00031200363058772075,0.00027092277608452834
Crassvirales,,,,,,,,,,,,,6.682928459250843e-05,0.00013421017313112335,,9.648908386831763e-06,2.5806451612903246e-05,1.2817390635615214e-05,1.9256691700367058e-05,1.290310093773369e-05,8.735264700359164e-06,3.497711185243384e-05,3.0702697012629585e-05,1.5272904993804514e-05,2.8403194266926363e-05
Cremevirales,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,,,,,2.1848610974558734e-06
Crossosomatales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,2.183816175089791e-06,2.186069490777115e-06,,,2.1848610974558734e-06
Cryomonadida,,,,,,,,,,,,6.589568712727754e-05,,0.00013421017313112335,3.2812705079406776e-05,1.2865211182442352e-05,6.4516129032258115e-06,1.6021738294519017e-05,1.2837794466911372e-05,9.677325703300267e-06,4.367632350179582e-06,2.841890338010249e-05,2.8509647226013182e-05,1.090921785271751e-05,1.3109166584735243e-05
Cryptomonadales,,,,,,,0.0013201320132013201,,,,3.301310620316268e-05,6.589568712727754e-05,0.00010024392688876265,6.710508656556167e-05,9.843811523822033e-05,9.648908386831765e-05,6.451612903225811e-05,9.29260821082103e-05,0.00010591180435201882,6.128972945423503e-05,7.206593377796312e-05,8.525671014030748e-05,5.4826244665409955e-05,7.418268139847905e-05,6.991555511858795e-05
Cryptosporangiales,,,,,,,,,,,,,,,,,,,,,,,,,
Cucurbitales,,,,,0.0032573289902280127,,,,,,3.301310620316268e-05,3.294784356363877e-05,6.682928459250843e-05,6.710508656556167e-05,6.562541015881355e-05,4.824454193415882e-05,3.5483870967741965e-05,2.2430433612326624e-05,5.135117786764549e-05,3.8709302813201067e-05,3.494105880143666e-05,5.902387625098209e-05,4.6054045518944364e-05,4.581871498141354e-05,2.6218333169470486e-05
Culicoidibacterales,,,,,,,,,,,,,,,,,,,,,,,,,
Cumacea,,,,,,,,,,,,,,,,,,,,,,,,4.363687141087003e-06,2.1848610974558734e-06
Cupressales,,,,,,,,0.0006443298969072165,,,,,,3.355254328278084e-05,3.2812705079406776e-05,4.181193634293764e-05,1.935483870967743e-05,2.8839128930134235e-05,1.2837794466911374e-05,9.677325703300268e-06,2.6205794101077495e-05,2.1860694907771145e-05,2.412354765278038e-05,2.400027927597852e-05,1.966374987710286e-05
Cyanidiales,,,,,,,,,,,,,,,,9.648908386831763e-06,3.2258064516129057e-06,6.408695317807607e-06,,6.451550468866845e-06,1.0919080875448957e-05,4.37213898155423e-06,4.386099573232797e-06,6.5455307116305055e-06,8.739444389823494e-06
Cyatheales,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,
Cyathomonadacea,,,,,,,,,,,,,,,,,,,,,,4.37213898155423e-06,2.193049786616398e-06,2.181843570543502e-06,
Cycloneritida,,,,,,,,,,,,,,,,,,,3.2094486167278434e-06,,,,,2.181843570543502e-06,
Cyclophorales,,,,,,,,,,,,,,,,3.216302795610588e-06,6.4516129032258115e-06,3.2043476589038035e-06,1.9256691700367058e-05,2.2580426641033954e-05,2.183816175089791e-06,6.558208472331344e-06,,1.090921785271751e-05,4.369722194911747e-06
Cyclophyllidea,,,,,,,,,,,3.301310620316268e-05,,,,,3.216302795610588e-06,,6.408695317807607e-06,,6.451550468866845e-06,8.735264700359164e-06,1.0930347453885572e-05,1.096524893308199e-05,8.727374282174008e-06,8.739444389823494e-06
Cyclopoida,,,,,,,,,,,0.00013205242481265073,6.589568712727754e-05,6.682928459250843e-05,,0.0001312508203176271,0.0002315738012839623,0.00012580645161290333,0.00018905651187532444,0.00018614801977021486,8.064438086083555e-05,8.953646317868145e-05,0.00019456018467916316,0.00015132043527653152,9.381927353337057e-05,9.394902719060257e-05
Cyclotrichida,,,,,,,,,,,,,,,,,,,,,,,,,
Cydippida,,,,,,,,,,,,,,,,,,,,,,,,,
Cymatosirales,,,,,,,,,,,6.602621240632536e-05,,0.00016707321148127108,0.00033552543282780835,0.0003937524609528813,0.0005660692920274117,7.096774193548392e-05,0.00019866955485203582,0.0003915527312405785,0.00011935368367403663,0.0005437702275971325,0.00014209451690051246,0.00014474128591668227,0.00017672932921402364,0.00011142791597024955
Cymbellales,,,0.003424657534246575,,,0.0016276041666666665,0.00033003300330033004,0.0022551546391752575,0.0013445378151260505,,0.0006272490178600909,0.00039537412276366516,0.0006348782036288301,0.0007046034089383975,0.00039375246095288126,0.0002991161599917847,0.0003451612903225809,0.0003941347620451678,0.0004172283201746196,0.0004806405099305799,0.00031883716156310955,0.00038474823037677226,0.00035308101564524014,0.00037309525056293877,0.000327729164618381
Cyphobasidiales,,,,,,,,,,,,,,,,,,,,,,,,,
Cystobasidiales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,,2.186069490777115e-06,,,
Cystofilobasidiales,,,,,,,,,0.0003361344537815126,,,,6.682928459250843e-05,,,3.216302795610588e-06,,,6.418897233455687e-06,3.2257752344334224e-06,4.367632350179582e-06,2.186069490777115e-06,4.386099573232797e-06,2.181843570543502e-06,4.369722194911747e-06
Cytophagales,0.010830324909747292,0.010309278350515462,0.0136986301369863,,0.016286644951140062,0.0087890625,0.007590759075907591,0.007731958762886598,0.011764705882352943,0.010186757215619693,0.010201049816777266,0.011367006029455375,0.010592441607912586,0.010971681653469333,0.010336002100013132,0.01040795584659541,0.010825806451612907,0.010523077711839551,0.010658578856152779,0.01014828888752681,0.010211524434719727,0.01075108975564119,0.010583658270210412,0.010422666736485477,0.010581282294978301
Dacrymycetales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,3.2094486167278434e-06,,,2.186069490777115e-06,6.579149359849195e-06,,2.1848610974558734e-06
Dactylopodida,,,,,,,,,,,,,,,,,,9.613042976711412e-06,3.2094486167278434e-06,,,,,,4.369722194911748e-06
Dasycladales,,,,,,,,,,,3.301310620316268e-05,,,,6.562541015881355e-05,3.216302795610588e-06,,1.922608595342282e-05,6.418897233455687e-06,3.2257752344334224e-06,1.0919080875448955e-05,,6.579149359849195e-06,2.181843570543502e-06,2.1848610974558734e-06
Decapoda,,,,,0.0032573289902280127,,0.00033003300330033004,,,0.0003395585738539898,9.903931860948807e-05,6.589568712727754e-05,0.00026731713837003374,3.355254328278084e-05,6.562541015881355e-05,0.00014473362580247646,0.00015161290322580656,0.0001602173829451902,0.00019256691700367056,0.00017419186265940482,0.000157234764606465,0.00019018804569760896,0.00017763703271592827,0.00018763854706674115,0.0001485705546269994
Deferribacterales,,,,,,,0.00033003300330033004,,,,,,,,,1.6081513978052943e-05,2.258064516129034e-05,2.5634781271230428e-05,4.4932280634189806e-05,3.2257752344334224e-05,3.712487497652645e-05,3.0604972870879614e-05,1.9737448079547584e-05,2.8363966417065527e-05,2.4033472072014615e-05
Deferrisomatales,,,,,,,,,,,,,,,,,,,,,,,,,
Dehalococcoidales,,,,,,,,,,,,3.294784356363877e-05,0.00010024392688876265,6.710508656556167e-05,3.2812705079406776e-05,2.5730422364884704e-05,1.6129032258064527e-05,1.2817390635615214e-05,2.2466140317094903e-05,9.677325703300267e-06,4.367632350179582e-06,3.7163181343210945e-05,2.193049786616398e-05,1.0909217852717511e-05,2.6218333169470486e-05
Deinococcales,,,,,,,0.00033003300330033004,,,0.0003395585738539898,0.00029711795582846413,0.0002965305920727489,3.341464229625422e-05,0.00036907797611058916,0.0001312508203176271,0.00022192489289713058,0.00013225806451612913,0.00019866955485203582,0.00019898581423712628,0.00017419186265940482,0.0002030949042833506,0.00024483978296703686,0.00016667178378284626,0.00016363826779076265,0.000207561804258308
Dendroceratida,,,,,,,,,,,,,,,,3.216302795610588e-06,3.2258064516129057e-06,,,,,,,2.181843570543502e-06,
Dermaptera,,,,,,,,,,,,,,,,,,,,,,,,,
Dermocystida,,,,,,,,,,,,,,,,,,,,,,,,,
Desertifilales,,,,,,,,,,,,,,,,,,,,,,,,,
Desmarestiales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,3.2257752344334224e-06,2.183816175089791e-06,4.37213898155423e-06,6.579149359849195e-06,8.727374282174008e-06,4.369722194911748e-06
Desmidiales,,,,,,,,,,,,,3.341464229625422e-05,,3.2812705079406776e-05,1.2865211182442352e-05,1.2903225806451623e-05,,,3.2257752344334224e-06,6.551448525269374e-06,6.558208472331344e-06,1.096524893308199e-05,4.363687141087004e-06,6.55458329236762e-06
Desulfarculales,,,,,,,,,,,,3.294784356363877e-05,3.341464229625422e-05,,,1.608151397805294e-05,1.9354838709677434e-05,1.2817390635615214e-05,9.628345850183529e-06,6.451550468866845e-06,1.5286713225628543e-05,1.530248643543981e-05,2.412354765278038e-05,6.5455307116305055e-06,1.5294027682191113e-05
Desulfatiglandales,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfobaccales,,,,,,,,,,,,,3.341464229625422e-05,3.355254328278084e-05,3.2812705079406776e-05,6.432605591221176e-06,9.677419354838717e-06,1.922608595342282e-05,2.24661403170949e-05,1.290310093773369e-05,2.183816175089791e-06,4.37213898155423e-06,1.9737448079547584e-05,2.181843570543502e-06,6.5545832923676215e-06
Desulfobacterales,0.003610108303249097,,,,0.0032573289902280127,0.006184895833333333,0.0042904290429042905,0.008054123711340205,0.008403361344537815,0.0023769100169779285,0.005381136311115513,0.005864716154327701,0.005680489190363216,0.006106562877466111,0.005282845517784487,0.0053969560910343975,0.0056645161290322585,0.0050949127776567255,0.005571602798639226,0.005638655109789375,0.005629878099381034,0.0056203846607876745,0.005309373533398121,0.005583337697020728,0.005191229967554744
Desulfobulbales,0.003610108303249097,,,,,0.0006510416666666666,,,0.0003361344537815126,0.0016977928692699488,0.00033013106203162685,0.0005271654970182203,0.0004343903498513048,0.00036907797611058916,0.00022968893555584745,0.0004277682718162082,0.0005322580645161295,0.0004229738909753021,0.0005135117786764548,0.0004967693861027471,0.0004629690291190358,0.00041535320324765187,0.0004451891066831288,0.00042545949625598286,0.0004915937469275716
Desulfomonilales,,,,,,,,,0.0003361344537815126,,,,,,,6.432605591221176e-06,1.6129032258064527e-05,6.408695317807607e-06,3.2094486167278434e-06,1.612887617216711e-05,1.3102897050538747e-05,8.74427796310846e-06,8.772199146465594e-06,1.5272904993804514e-05,1.0924305487279367e-05
Desulfovibrionales,,,0.003424657534246575,,,,0.0006600660066006601,0.00032216494845360824,,0.0003395585738539898,0.0001980786372189761,0.0006260090277091366,0.00046780499214755904,0.0003019728895450275,0.00036093975587347455,0.00038917263826888113,0.00042903225806451646,0.00036209128545612986,0.00040118107709098043,0.0003774157024287104,0.0004127412570919706,0.0003060497287087961,0.0003969420113775681,0.0003927318426978303,0.0003320988868132928
Desulfurellales,,,,,,,,,0.0006722689075630252,,,,6.682928459250843e-05,,3.2812705079406776e-05,,9.677419354838715e-06,9.613042976711412e-06,6.418897233455687e-06,3.2257752344334224e-06,1.3102897050538747e-05,8.74427796310846e-06,6.579149359849195e-06,4.363687141087004e-06,
Desulfuribacillales,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfurobacteriales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,4.37213898155423e-06,4.386099573232797e-06,2.181843570543502e-06,8.739444389823494e-06
Desulfurococcales,,,,,,,,,,,,,,3.355254328278084e-05,,3.216302795610588e-06,,,,,2.183816175089791e-06,2.186069490777115e-06,,2.181843570543502e-06,4.369722194911747e-06
Desulfuromonadales,,,,,,,0.0006600660066006601,0.00032216494845360824,0.0006722689075630252,0.0010186757215619694,0.0005942359116569283,0.0007248525584000529,0.0003675610652587964,0.0005703932358072742,0.0004265651660322881,0.0004727965109547564,0.0005612903225806457,0.0006024173598739151,0.00040439052570770824,0.0005354786889159481,0.000554689308472807,0.0004547024540816399,0.0005460693968674832,0.00048218742909011383,0.0004894088858301156
Dethiobacterales,,,,,,,,,,,,,,,,3.216302795610588e-06,1.2903225806451623e-05,3.2043476589038035e-06,3.2094486167278434e-06,,8.735264700359164e-06,1.0930347453885572e-05,1.096524893308199e-05,2.181843570543502e-06,2.1848610974558734e-06
Diaporthales,,,,,,,,,,,6.602621240632536e-05,,3.341464229625422e-05,3.355254328278084e-05,6.562541015881355e-05,2.8946725160495295e-05,9.677419354838715e-06,2.2430433612326624e-05,3.530393478400628e-05,4.5160853282067916e-05,3.057342645125708e-05,1.3116416944662687e-05,3.947489615909517e-05,2.6182122846522022e-05,3.932749975420572e-05
Dicranales,,,,,,,,,,,,,,,,,,,,,,,,,
Dictyoceratida,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,
Dictyochales,,,,,,,,,,,6.602621240632536e-05,,,,,,4.838709677419359e-05,2.2430433612326624e-05,2.24661403170949e-05,1.612887617216711e-05,1.3102897050538747e-05,8.74427796310846e-06,6.579149359849195e-06,2.8363966417065527e-05,2.1848610974558734e-06
Dictyoglomales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,3.2043476589038035e-06,3.2094486167278434e-06,,1.3102897050538747e-05,,4.386099573232796e-06,6.5455307116305055e-06,4.369722194911748e-06
Dictyosteliales,,,,,,,,,,,,,6.682928459250843e-05,3.355254328278084e-05,,1.2865211182442352e-05,1.6129032258064527e-05,2.2430433612326628e-05,3.530393478400628e-05,2.2580426641033954e-05,3.930869115161625e-05,2.6232833889325374e-05,1.3158298719698393e-05,2.8363966417065523e-05,2.1848610974558735e-05
Dictyotales,,,,,,,,,,,,,,,,,6.4516129032258115e-06,3.2043476589038035e-06,,,,,6.579149359849193e-06,,
Dimargaritales,,,,,,,,,,,,,,,,,,,,,,,,,
Dinophysales,,,,,,,,,,,,,3.341464229625422e-05,,,,3.2258064516129057e-06,6.408695317807607e-06,6.418897233455687e-06,3.2257752344334224e-06,4.367632350179582e-06,8.74427796310846e-06,2.193049786616398e-06,6.5455307116305055e-06,4.369722194911748e-06
Dioctophymatida,,,,,,,,,,,,,,,,,,,,,,,,,
Dioscoreales,,,,,,,,,,,,,,,3.2812705079406776e-05,6.432605591221176e-06,1.2903225806451623e-05,9.613042976711412e-06,6.418897233455687e-06,,1.5286713225628543e-05,2.186069490777115e-06,8.772199146465594e-06,1.527290499380451e-05,1.3109166584735243e-05
Diphyllobothriidea,,,,,,,0.00033003300330033004,,,,6.602621240632536e-05,,,6.710508656556167e-05,,1.2865211182442352e-05,1.6129032258064527e-05,1.2817390635615214e-05,1.2837794466911372e-05,1.290310093773369e-05,2.1838161750897913e-05,1.0930347453885572e-05,1.535134850631479e-05,1.3091061423261011e-05,2.8403194266926356e-05
Diplomonadida,,,,,,,,,,,,,,,,,,,,,,,,,
Diplostraca,,,,,,,,,,,,,,6.710508656556167e-05,6.562541015881355e-05,2.2514119569274117e-05,5.161290322580649e-05,4.165651956574945e-05,4.814172925091765e-05,8.709593132970241e-05,5.241158820215499e-05,5.027959828787364e-05,3.070269701262957e-05,5.454608926358755e-05,5.0251805241485094e-05
Dipodascales,,,,,,,,,,,3.301310620316268e-05,,3.341464229625422e-05,6.710508656556167e-05,9.843811523822033e-05,4.5028239138548234e-05,2.9032258064516146e-05,2.2430433612326628e-05,3.851338340073411e-05,2.2580426641033958e-05,2.6205794101077495e-05,2.8418903380102493e-05,2.412354765278038e-05,1.5272904993804514e-05,2.4033472072014612e-05
Dipsacales,,,,,,,,,,,,,,,,3.216302795610588e-06,,3.2043476589038035e-06,3.2094486167278434e-06,,2.183816175089791e-06,,,,
Diptera,,,,0.00326797385620915,,0.0013020833333333333,0.0013201320132013201,0.0016108247422680412,0.001008403361344538,0.0003395585738539898,0.0009243669736885552,0.001153174524727357,0.0014034149764426771,0.0009730237552006442,0.0014437590234938982,0.0010838940421207682,0.0010354838709677428,0.0011183173329574274,0.0011168881186212893,0.001106440905410664,0.0010788051904943568,0.0010821043979346717,0.0010811735448018843,0.001099649159553925,0.0009875572160500548
Dissulfuribacterales,,,,,,,,,,,,,,,,,,,,,,,,,
Diversisporales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,,,,,
Dixoniellales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,3.2094486167278434e-06,,,,,2.181843570543502e-06,2.1848610974558734e-06
Dolichomastigales,,,,,,,0.0006600660066006601,,,,,,,,,,,,,,4.367632350179582e-06,8.74427796310846e-06,2.193049786616398e-06,,4.369722194911748e-06
Dothideales,,,,,,,,,,,3.301310620316268e-05,,3.341464229625422e-05,,,2.2514119569274114e-05,3.2258064516129057e-06,9.61304297671141e-06,9.62834585018353e-06,2.580620187546738e-05,4.367632350179582e-06,1.5302486435439804e-05,6.579149359849193e-06,1.5272904993804514e-05,1.5294027682191117e-05
Durnavirales,,,,,,,,,,,,,,,,,,,,,,,,,
Dysteriida,,,,,,,,,,,,,,3.355254328278084e-05,,6.432605591221176e-06,,3.2043476589038035e-06,,6.451550468866845e-06,1.747052940071833e-05,6.558208472331344e-06,2.193049786616398e-06,1.5272904993804514e-05,2.1848610974558734e-06
Echinorhynchida,,,,,,,,,,,,,,,,,,,,,,,,,
Echinosteliales,,,,,,,,,,,,,,,,,,,,,,,,,2.1848610974558734e-06
Echiuroidea,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,,,,,
Ectocarpales,,,,,,,,,,,,,3.341464229625422e-05,,3.2812705079406776e-05,2.2514119569274114e-05,3.548387096774196e-05,1.602173829451902e-05,2.888503755055059e-05,6.451550468866845e-05,2.8389610276167287e-05,1.967462541699403e-05,3.508879658586238e-05,2.4000279275978524e-05,6.55458329236762e-06
Eggerthellales,,,,,,,,,,,,3.294784356363877e-05,3.341464229625422e-05,3.355254328278084e-05,,5.467714752538e-05,2.9032258064516146e-05,4.4860867224653255e-05,3.2094486167278434e-05,5.80639542198016e-05,3.930869115161624e-05,1.5302486435439804e-05,3.728184637247877e-05,2.6182122846522022e-05,3.0588055364382233e-05
Egibacterales,,,,,,,,,0.0006722689075630252,,3.301310620316268e-05,,,,,1.608151397805294e-05,9.677419354838717e-06,6.408695317807607e-06,2.888503755055059e-05,1.612887617216711e-05,1.3102897050538747e-05,1.748855592621692e-05,2.631659743939678e-05,2.6182122846522022e-05,1.966374987710286e-05
Egicoccales,,,,0.00326797385620915,,,,,0.0003361344537815126,,3.301310620316268e-05,9.88435306909163e-05,,3.355254328278084e-05,6.562541015881355e-05,3.859563354732705e-05,3.2258064516129054e-05,2.5634781271230428e-05,3.8513383400734116e-05,3.548352757876764e-05,3.0573426451257086e-05,5.246566777865075e-05,6.140539402525916e-05,4.581871498141354e-05,3.2772916461838104e-05
Elusimicrobiales,,,,,,,,,,,,,,,,,,6.408695317807607e-06,,,,,,,
Emcibacterales,,,,,,,,,0.0003361344537815126,0.0006791171477079796,0.0003961572744379522,0.0007248525584000529,0.0002004878537775253,0.0004697356059589317,0.00019687623047644063,0.00027660204042251053,0.0004096774193548391,0.00023071303144107388,0.0002471275434880439,0.00024193314258250665,0.00027734465423640345,0.00021642087958693437,0.0002763242731136662,0.00026400307203576376,0.00023159527633032266
Enchytraeida,,,,,,,,,,,,,,,,,,,,,4.367632350179582e-06,,,,
Endogenida,,,,,,,,,,,,,,,,1.2865211182442352e-05,,,,,2.183816175089791e-06,6.558208472331344e-06,6.579149359849195e-06,,4.369722194911748e-06
Endogonales,,,,,,,,,,,,,,,,,,,3.2094486167278434e-06,,,,,,
Endomicrobiales,,,,,,,,,,,,,,,,3.216302795610588e-06,3.2258064516129057e-06,,6.418897233455687e-06,,,,8.772199146465594e-06,,4.369722194911748e-06
Enoplida,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,,,,,
Enterobacterales,0.007220216606498194,0.006872852233676975,0.023972602739726026,0.009803921568627449,0.0032573289902280127,0.008463541666666666,0.009900990099009901,0.006443298969072165,0.012436974789915968,0.010186757215619693,0.008187250338384345,0.007775691081018749,0.00855414842784108,0.007784190041605153,0.008990681191757458,0.008870563110294001,0.008987096774193555,0.008686986503288072,0.008578856152513524,0.008422499137105665,0.008536537428425995,0.00887981427153664,0.00892132653195551,0.00876664746644379,0.009263811053212905
Entodiniomorphida,,,,,,,,,,,,,,,,,,,,,,,,,
Entomobryomorpha,,,,,,,,,,,,,,,,1.2865211182442352e-05,1.2903225806451623e-05,9.613042976711412e-06,9.62834585018353e-06,6.451550468866845e-06,6.551448525269374e-06,4.37213898155423e-06,4.386099573232796e-06,4.363687141087003e-06,6.5545832923676215e-06
Entomophthorales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,,2.193049786616398e-06,2.181843570543502e-06,2.1848610974558734e-06
Entomoplasmatales,,,,,,0.0003255208333333333,,0.00032216494845360824,,,3.301310620316268e-05,6.589568712727754e-05,,,3.2812705079406776e-05,3.537933075171647e-05,4.516129032258068e-05,5.1269562542460856e-05,5.777007510110118e-05,5.483817898536818e-05,3.057342645125708e-05,4.5907459306319404e-05,3.508879658586238e-05,4.1455027840326536e-05,3.932749975420572e-05
Entrophosporales,,,,,,,,,,,,,,,,,,,,,,,,,
Entwisleiales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,2.186069490777115e-06,,,
Entylomatales,,,,,,,,,0.0003361344537815126,,3.301310620316268e-05,,,,3.2812705079406776e-05,1.2865211182442352e-05,1.6129032258064527e-05,9.613042976711412e-06,1.2837794466911372e-05,,1.3102897050538747e-05,1.0930347453885572e-05,6.579149359849195e-06,1.090921785271751e-05,1.3109166584735243e-05
Ephedrales,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,,,,,
Ephemeroptera,,,,,,,,,,,6.602621240632536e-05,,0.00010024392688876265,3.355254328278084e-05,3.2812705079406776e-05,4.502823913854824e-05,1.9354838709677434e-05,4.486086722465325e-05,3.530393478400628e-05,3.2257752344334224e-05,3.712487497652645e-05,2.841890338010249e-05,2.631659743939678e-05,3.272765355815252e-05,1.9663749877102864e-05
Equisetales,,,,,,,,,,,,,,,,6.432605591221176e-06,,,,3.2257752344334224e-06,,,,2.181843570543502e-06,2.1848610974558734e-06
Eremomycetales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,6.408695317807607e-06,,3.2257752344334224e-06,,2.186069490777115e-06,4.386099573232797e-06,,2.1848610974558734e-06
Ericales,,,,,,,0.00033003300330033004,,,,0.00013205242481265073,6.589568712727754e-05,0.00010024392688876265,0.0001006576298483425,6.562541015881355e-05,5.467714752538e-05,3.5483870967741965e-05,6.0882605519172276e-05,4.814172925091765e-05,2.90319771099008e-05,4.804395585197541e-05,4.3721389815542296e-05,4.6054045518944364e-05,3.709134069923954e-05,3.714263865674985e-05
Erysipelotrichales,,,,0.00326797385620915,,,,,,,9.903931860948805e-05,,3.341464229625422e-05,6.710508656556167e-05,6.562541015881355e-05,9.327278107270705e-05,6.129032258064521e-05,7.369999615478748e-05,7.702676680146823e-05,7.419283039196871e-05,4.367632350179582e-05,6.776815421409056e-05,6.798454338510834e-05,6.109161997521806e-05,5.899124963130859e-05
Erysiphales,,,,,,,0.00033003300330033004,,,,,,,,,,6.4516129032258115e-06,3.2043476589038035e-06,,3.2257752344334224e-06,8.735264700359164e-06,,2.193049786616398e-06,6.5455307116305055e-06,2.1848610974558734e-06
Erythropeltidales,,,,,,,,,,,,,,,6.562541015881355e-05,3.216302795610588e-06,6.4516129032258115e-06,2.2430433612326624e-05,3.2094486167278434e-06,6.451550468866845e-06,1.0919080875448955e-05,6.558208472331344e-06,1.096524893308199e-05,2.4000279275978524e-05,4.369722194911747e-06
Euamoebida,,,,,,,,,,,,,,,,,,,,,,,,,
Eubacteriales,0.003610108303249097,,0.003424657534246575,,,0.0013020833333333333,0.0009900990099009901,0.001288659793814433,,0.0010186757215619694,0.0010894325047043686,0.0008236960890909691,0.000768536772813847,0.0006710508656556167,0.0010828192676204237,0.0009198625995446282,0.0007387096774193554,0.0007850651764314319,0.0007124975929135812,0.0008612819875937237,0.0009324895067633408,0.0008044735726059783,0.0007390577780897262,0.0008029184339600087,0.0008433563836179672
Eubodonida,,,,,,,,,,,,,,,,3.216302795610588e-06,,3.2043476589038035e-06,3.2094486167278434e-06,,,,2.193049786616398e-06,2.181843570543502e-06,2.1848610974558734e-06
Eucoccidiorida,,,,,,,,,,0.0003395585738539898,3.301310620316268e-05,9.884353069091632e-05,6.682928459250843e-05,0.00016776271641390418,9.843811523822036e-05,9.327278107270705e-05,9.354838709677426e-05,0.00013778694933286355,7.060786956801256e-05,0.00010967635797073636,8.735264700359164e-05,0.0001224198914835184,9.210809103788874e-05,8.291005568065307e-05,8.083986060586732e-05
Euglenales,,,,,,0.0003255208333333333,,,,,,,3.341464229625422e-05,6.710508656556167e-05,,1.9297816773663527e-05,6.4516129032258115e-06,3.204347658903804e-05,9.62834585018353e-06,1.290310093773369e-05,1.9654345575808124e-05,1.3116416944662687e-05,1.5351348506314786e-05,1.5272904993804514e-05,1.5294027682191117e-05
Euglyphida,,,,,,,,,,,,,3.341464229625422e-05,,3.2812705079406776e-05,,3.2258064516129057e-06,1.9226085953422824e-05,9.628345850183529e-06,9.677325703300267e-06,2.183816175089791e-06,4.37213898155423e-06,2.193049786616398e-06,8.727374282174008e-06,6.5545832923676215e-06
Eugregarinorida,,,,,,,,,,,,,,,,1.2865211182442352e-05,6.4516129032258115e-06,,1.2837794466911374e-05,6.451550468866845e-06,,6.558208472331344e-06,4.386099573232797e-06,1.090921785271751e-05,4.369722194911747e-06
Eunicida,,,,,,,,,,,,,,,,,3.2258064516129057e-06,9.613042976711412e-06,3.2094486167278434e-06,,6.551448525269374e-06,2.186069490777115e-06,2.193049786616398e-06,,
