phylum,1000,10000,100000,1000000,10000000
Abditibacteriota,3.044674341151649e-05,3.044674341151649e-05,2.4092891161419065e-05,2.3999137571379732e-05,2.0917399802346936e-05
Acanthocephala,6.844506906150474e-06,6.844506906150476e-06,6.844506906150474e-06,5.718588708469564e-06,3.991166602157589e-06
Acidobacteriota,0.003832279291075222,0.0035251675973784766,0.003448194787944294,0.0034182535677780472,0.0034141214483534277
Actinomycetota,0.023171741691788827,0.023788404894218233,0.02354782703364948,0.022921865449459955,0.02279866066549118
Annelida,0.00043580424050443893,0.00029865966921124333,0.0002906884501961153,0.0002822385159713573,0.0002845400336663129
Apicomplexa,7.975419834084351e-05,7.97541983408435e-05,7.97541983408435e-05,7.376932136605684e-05,7.32926150974368e-05
Aquificota,3.195971591078934e-05,3.195971591078933e-05,3.195971591078934e-05,2.858929353262385e-05,2.986181524070903e-05
Armatimonadota,0.0004084414142679363,0.0003243041606888992,0.0003031694343336942,0.0003104799303287508,0.0003043541355915734
Arthropoda,0.005108960235940365,0.0050030514690889375,0.00474782802673781,0.004711763182579245,0.004709311271969596
Artverviricota,1.0431327512805344e-05,1.0431327512805344e-05,1.0431327512805344e-05,1.7095174754390132e-06,1.8636370152899192e-06
Ascomycota,0.00097067501747907,0.000803125444673844,0.0008409145759444534,0.0008177393339259563,0.0008117836664912637
Atribacterota,3.5541813896445314e-05,3.5541813896445314e-05,2.1934859619269762e-05,2.3717927638148042e-05,2.011526228607218e-05
Bacillariophyta,0.07953883786605205,0.08240973835414432,0.08875860699451116,0.09545968934338464,0.09551962462757854
Bacillota,0.0033512733899654368,0.003404985300168836,0.003224903656553939,0.0032248841051171007,0.003135046817476888
Bacteroidota,0.19974530869573523,0.20073360375389643,0.19954888521272177,0.1986045729237396,0.19841258255245867
Balneolota,0.0004049982059177671,0.0003659361351934894,0.00033951010559647596,0.00033008328490686324,0.00032862787378699703
Basidiomycota,0.0005119608261815475,0.00047739039576980664,0.00042957452675487865,0.00042364033453778287,0.00041066753582169716
Bdellovibrionota,0.002203878793680143,0.002050998806177138,0.002110281317233172,0.002059967403659574,0.0020606430548467877
Blastocladiomycota,9.931945987138155e-05,2.5716128235049277e-05,2.5716128235049284e-05,2.409405421814802e-05,2.8107918716089512e-05
Brachiopoda,6.125356530758986e-05,6.125356530758985e-05,5.6953501183897316e-05,6.0050286117839276e-05,6.849639740665308e-05
Bryozoa,9.754480385947944e-05,1.7932203269355673e-05,1.7932203269355667e-05,1.4367201607885913e-05,1.3092146344053127e-05
Caldisericota,9.2587516965859e-06,9.258751696585902e-06,9.2587516965859e-06,7.4407655709702375e-06,6.7076434865747825e-06
Calditrichota,0.00048235726377714877,0.0002784850434754426,0.0002544848074977485,0.0002440933575039655,0.00024349770128559816
Campylobacterota,0.0011137443964118188,0.0009205033988627495,0.0008660513863944905,0.0008557602775076256,0.0008422855395493324
Candidatus Abawacaibacteriota,6.71870637144923e-06,6.718706371449229e-06,6.718706371449229e-06,1.0900617328346074e-06,1.064545420661278e-06
Candidatus Absconditibacteriota,4.107966745254697e-05,4.107966745254698e-05,3.528396468250069e-05,2.905448878036026e-05,2.985424635858797e-05
Candidatus Adlerbacteria,1.180128379184474e-06,1.180128379184474e-06,1.180128379184474e-06,1.180128379184474e-06,7.981747450892926e-07
Candidatus Aenigmatarchaeota,3.359452512858119e-05,3.359452512858119e-05,3.359452512858119e-05,3.22199930102726e-05,3.4319876548596634e-05
Candidatus Aerophobetes,8.775184860251268e-05,9.288436331026347e-06,9.288436331026347e-06,8.152252373562533e-06,7.665463907334898e-06
Candidatus Altarchaeota,1.3337421144875896e-05,1.3337421144875895e-05,1.3337421144875895e-05,1.2187863450577571e-05,1.2937814752790345e-05
Candidatus Amesbacteria,2.54548161370151e-05,2.54548161370151e-05,5.576990350685293e-06,9.83357408548946e-07,7.990756313371459e-07
Candidatus Aminicenantota,0.00020178767618936428,0.0002017876761893643,0.00017689977498349822,0.00018177511341014885,0.00017420748433742795
Candidatus Anderseniibacteriota,2.125982457982997e-06,2.125982457982996e-06,2.125982457982996e-06,2.125982457982997e-06,1.9165785289842256e-06
Candidatus Auribacterota,1.5553740366642717e-05,1.5553740366642717e-05,1.555374036664272e-05,1.2229145209131351e-05,1.3249944635879916e-05
Candidatus Azambacteria,5.59047380330109e-06,5.590473803301089e-06,5.590473803301089e-06,5.590473803301089e-06,5.109331954280882e-06
Candidatus Bathyarchaeota,0.0002818538477525361,0.00014813799410874035,0.0001498658933004434,0.00012972118334951226,0.00012168054306318618
Candidatus Beckwithbacteria,1.4296137494668742e-05,1.4296137494668742e-05,4.484922154802733e-06,3.6917644658900492e-06,2.7142568429896825e-06
Candidatus Berkelbacteria,7.544016667601136e-06,7.544016667601134e-06,7.544016667601134e-06,7.544016667601134e-06,8.784276042097332e-06
Candidatus Binatota,3.7251238410557206e-05,3.7251238410557206e-05,3.725123841055721e-05,3.7764657180737515e-05,3.8167911173309644e-05
Candidatus Bipolaricaulota,2.8078251661270403e-05,2.8078251661270403e-05,2.8078251661270403e-05,3.0073276923205532e-05,2.7459971394226808e-05
Candidatus Blackallbacteria,4.777084143852022e-05,4.777084143852023e-05,2.6959262837938467e-05,2.6587718433318595e-05,2.2357507301722687e-05
Candidatus Blackburniibacteriota,1.5155959486224511e-06,1.5155959486224511e-06,1.5155959486224511e-06,1.5155959486224513e-06,1.397987995421814e-06
Candidatus Borrarchaeota,9.977654162226484e-07,9.977654162226484e-07,9.977654162226484e-07,9.977654162226484e-07,9.977654162226484e-07
