genus,1000,10000,100000,1000000,10000000
Aaosphaeria,2.2363507391045108e-06,2.2363507391045108e-06,2.2363507391045108e-06,2.2363507391045108e-06,1.983089504316814e-06
Abditibacterium,5.738133789685146e-06,5.738133789685146e-06,5.738133789685146e-06,5.738133789685148e-06,3.8049611454863815e-06
Abelmoschus,1.1923299797066186e-06,1.1923299797066186e-06,1.1923299797066186e-06,1.1923299797066186e-06,1.1923299797066186e-06
Abidjanvirus,1.189939854175788e-06,1.189939854175788e-06,1.189939854175788e-06,1.189939854175788e-06,1.189939854175788e-06
Abies,,,,,
Abiotrophia,1.189939854175788e-06,1.189939854175788e-06,1.189939854175788e-06,1.189939854175788e-06,1.189939854175788e-06
Abortiporus,2.042014568902648e-06,2.0420145689026483e-06,2.042014568902648e-06,2.0420145689026483e-06,1.1923299797066186e-06
Abrostola,,,,,
Abrus,7.80654010251437e-06,7.806540102514368e-06,7.806540102514368e-06,6.066045575716115e-06,3.8034057582054498e-06
Abscondita,0.00016219858064943645,4.126365286916161e-05,2.9211517755802155e-05,3.0371185313926128e-05,3.424296785408076e-05
Absidia,1.0001952108947457e-05,1.0001952108947457e-05,1.0001952108947457e-05,1.0001952108947457e-05,1.0941316357145032e-05
Abyssalbus,5.1703941226775227e-05,5.170394122677524e-05,2.9967468637351608e-05,2.3971735946485744e-05,2.4241791948122536e-05
Abyssibacter,0.00016022816050109118,3.1891088934982415e-05,3.1891088934982415e-05,2.572339132585327e-05,2.425007419228198e-05
Abyssibius,0.00012102312162573843,0.00012102312162573843,0.00011142740276809974,0.00011854823744487884,0.00011507598854149461
Abyssicoccus,9.551504081666194e-05,9.551504081666194e-05,1.7436913247870234e-06,1.7436913247870234e-06,
Abyssisolibacter,3.001858938475982e-06,3.001858938475982e-06,3.001858938475982e-06,3.0018589384759825e-06,2.078607293987426e-06
Acacia,9.678401613972652e-06,9.678401613972652e-06,9.678401613972652e-06,6.338357010298329e-06,6.655129235964149e-06
Acanthamoeba,7.181292470721871e-05,7.181292470721872e-05,5.511998487383855e-05,6.024385059489165e-05,5.705392792911435e-05
Acanthephyra,,,,,
Acanthoceras,0.00015952025833099466,4.64691042481754e-05,4.64691042481754e-05,4.1815559479580576e-05,3.447008254181187e-05
Acanthocheilonema,7.201789128524759e-06,7.201789128524758e-06,7.201789128524758e-06,2.345688697699541e-06,1.4863955578380423e-06
Acanthocnemus,,,,,
Acanthocyclops,1.465568410890866e-06,1.465568410890866e-06,1.465568410890866e-06,1.465568410890866e-06,1.188096713376651e-06
Acanthodendrilla,,,,,
Acanthophora,1.742602412224764e-06,1.742602412224764e-06,1.742602412224764e-06,1.742602412224764e-06,
Acanthopleuribacter,2.0706918301129448e-05,2.0706918301129448e-05,2.070691830112945e-05,1.7564248183029957e-05,1.735049236812848e-05
Acanthoscelides,2.5325160024021753e-05,2.5325160024021753e-05,1.2542671523380111e-05,7.100547960506384e-06,6.182016228722675e-06
Acanthotrema,,,,,
Acanvirus,1.188656738628735e-06,1.188656738628735e-06,1.188656738628735e-06,1.188656738628735e-06,1.188656738628735e-06
Acaricomes,1.814684426378253e-05,1.814684426378253e-05,1.814684426378253e-05,,
Acaromyces,1.4745673284640519e-05,1.4745673284640519e-05,1.4745673284640519e-05,1.4373857428118116e-05,1.2612468604132688e-05
Acarospora,2.236002289447375e-06,2.236002289447375e-06,2.236002289447375e-06,2.2360022894473744e-06,1.982972100607964e-06
Acartia,8.483887300894788e-06,8.483887300894788e-06,8.48388730089479e-06,7.396355016561655e-06,6.422348610823774e-06
Acarus,1.5567531630741043e-06,1.5567531630741043e-06,1.5567531630741043e-06,1.5567531630741043e-06,1.1886436981083447e-06
Acaryochloris,0.00011430699294539732,0.00011430699294539732,8.596761150165869e-05,7.878009371333236e-05,7.704275718107252e-05
Acaulospora,8.322989818830783e-06,8.322989818830783e-06,8.322989818830783e-06,7.237542466107297e-06,5.709837508932676e-06
Acavomonas,,,,,
Acentria,,,,,
Acephala,1.3270378051273264e-06,1.3270378051273264e-06,1.3270378051273264e-06,1.3270378051273264e-06,1.1877120973021625e-06
Acer,9.43783936036645e-06,9.43783936036645e-06,9.43783936036645e-06,8.57242169706888e-06,8.08398246892304e-06
Aceraius,1.782128171205328e-06,1.782128171205328e-06,1.782128171205328e-06,1.782128171205328e-06,1.782128171205328e-06
Acerihabitans,2.4697495202134577e-06,2.4697495202134577e-06,2.4697495202134577e-06,2.4697495202134577e-06,3.5612387442052084e-06
Acetabularia,5.599344916255452e-06,5.599344916255452e-06,5.599344916255452e-06,3.3279955015693046e-06,4.753519944531162e-06
Acetanaerobacterium,1.7379244663269445e-06,1.7379244663269445e-06,1.7379244663269445e-06,1.7379244663269445e-06,
Acetatifactor,3.592711012333596e-06,3.592711012333596e-06,3.592711012333596e-06,3.592711012333596e-06,3.328034369811891e-06
Aceticella,1.468010652246821e-06,1.468010652246821e-06,1.468010652246821e-06,1.468010652246821e-06,1.1923299797066186e-06
Acetivibrio,1.8151834265991958e-05,1.815183426599196e-05,1.8151834265991958e-05,1.2161285370283786e-05,1.2120876940876331e-05
Acetoanaerobium,3.870413524231076e-06,3.870413524231076e-06,3.870413524231076e-06,3.870413524231077e-06,2.7724166864696773e-06
Acetobacter,6.480554308731606e-05,6.480554308731604e-05,4.770203829300467e-05,4.917905478382345e-05,5.373251572760232e-05
Acetobacterium,4.367513033146821e-06,4.367513033146821e-06,4.367513033146821e-06,4.367513033146821e-06,3.3284210271242008e-06
