phylum,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Chlorophyta,0.01,0.005,0.009000000000000001,0.004,0.003,0.0068000000000000005,0.0041,0.0056,0.0060999999999999995,0.0044,0.0054400544005440005,0.00581,0.00596,0.00583,0.005950059500595001,0.005757046056368045,0.006016060160601601,0.00571904575236564,0.005888035328211532,0.005923047384378733,0.005840981141571555,0.005836258993986244,0.0058665819575592255,0.005976092490510444,0.005911607383262018
Chrysiogenota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,1e-05,0.0,1.0000080000640006e-05,6.000060000600006e-06,5.000040000320003e-06,3.0000180001080015e-06,3.0000240001920015e-06,1.168883807024383e-05,8.93760948543131e-06,2.063760069497941e-05,9.623337343817647e-06,8.250673249493778e-06
Chytridiomycota,0.0,0.0,0.001,0.0,0.002,0.0005,0.0002,0.0001,0.0006000000000000001,0.0001,0.0004200042000420003,0.00030000000000000003,0.00024000000000000003,0.00038,0.0003000030000300003,0.0003160025280202242,0.00035700357003570033,0.00031400251202009616,0.0003510021060126361,0.0003640029120232962,0.0003424141975871428,0.0003306915509609585,0.00030337273021619735,0.00035606348172125294,0.000315588251793137
Ciliophora,0.0,0.006,0.004,0.005,0.005,0.0031000000000000003,0.0029,0.0035,0.0049,0.0033,0.0034700347003470008,0.0038699999999999997,0.00333,0.00373,0.003710037100371001,0.003652029216233316,0.0035140351403514006,0.003651029208233408,0.0036620219721316323,0.0036430291442328764,0.003727364186987449,0.0036451696532117774,0.0036480398828488366,0.003612188410125535,0.003683925605898569
Cnidaria,0.0,0.0,0.0,0.0,0.002,0.0005,0.0001,0.0006000000000000001,0.00030000000000000003,0.0005,0.0003900039000390003,0.00034,0.00037000000000000005,0.00045,0.00047000470004700045,0.0004760038080304643,0.0005200052000520004,0.00044400355202841625,0.0004110024660147961,0.00040600324802598424,0.0004744293099098165,0.000618757579760553,0.0004842956963088502,0.0005038504480727382,0.00042147189182830714
Coprothermobacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320003e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,5.000040000320003e-06,2.062736130043029e-06,1.3750168439125092e-06,2.751680092663922e-06,6.873812388441177e-07,6.875561041244814e-07
Cossaviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Cressdnaviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,0.0,0.0,2e-05,3.0000300003000036e-05,1.900015200121601e-05,2.000020000200002e-06,1.4000112000896008e-05,1.2000072000432001e-05,9.000072000576005e-06,1.856462517038726e-05,1.1687643173256328e-05,1.0318800347489705e-05,1.5809768493414705e-05,7.5631171453692965e-06
Cryptomycota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,1e-05,3.0000000000000004e-05,2e-05,1.000010000100001e-05,2.5000200001600016e-05,1.800018000180002e-05,9.000072000576005e-06,1.0000060000360002e-05,6.000048000384003e-06,7.563365810157773e-06,1.7187710548906365e-05,8.255040277991764e-06,1.168548106035e-05,1.443867818661411e-05
Ctenophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Cyanobacteriota,0.005,0.004,0.003,0.011,0.001,0.0062,0.0056,0.0067,0.0072,0.0065,0.006210062100621003,0.00568,0.00579,0.00544,0.007400074000740003,0.0058030464243710575,0.005494054940549403,0.0054550436403489255,0.005959035754214305,0.00512104096832741,0.005764659904760099,0.00555575555782821,0.005546011226763762,0.005581535659413967,0.005574704892241153
Deferribacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,2.000020000200002e-05,1e-05,0.0,3.0000000000000004e-05,3.000030000300003e-05,3.1000248001984015e-05,2.4000240002400024e-05,2.200017600140801e-05,3.300019800118801e-05,2.100016800134401e-05,2.2002518720458975e-05,3.300040425390022e-05,2.9580560996137156e-05,2.0621437165323528e-05,2.2001795331983406e-05
Deinococcota,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,0.0004,0.0,0.0,0.00017000170001700007,0.00014000000000000001,0.0001,0.00015000000000000001,0.00017000170001700018,0.0001410011280090241,9.80009800098001e-05,0.00015800126401011207,0.00015800094800568805,0.00013600108800870407,0.0001278896400626678,0.00014781431072059475,0.0001334564844942002,0.00013403934157460293,0.00013544855251252286
Dictyoglomota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,1.0000080000640005e-06,0.0,2.000016000128001e-06,6.87578710014343e-07,3.437542109781273e-06,2.751680092663921e-06,0.0,1.375112208248963e-06
Discosea,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,3.0000300003000036e-05,0.0,2e-05,3e-05,1.000010000100001e-05,3.300026400211202e-05,4.000040000400004e-05,4.9000392003136025e-05,4.000024000144002e-05,3.800030400243202e-05,2.612799098054503e-05,4.675057269302532e-05,4.953024166795059e-05,2.33709621207e-05,2.7502244164979256e-05
Duplornaviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Elusimicrobiota,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0,4.000040000400004e-05,9e-05,8.999999999999999e-05,0.00015000000000000001,4.000040000400004e-05,8.300066400531204e-05,7.900079000790008e-05,8.900071200569604e-05,8.000048000288003e-05,9.300074400595203e-05,9.28231258519363e-05,8.93760948543131e-05,7.911080266408774e-05,8.454789237782646e-05,9.350763016092948e-05
Endomyxa,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0001,6.000060000600007e-05,9e-05,4e-05,9e-05,0.000140001400014,8.400067200537605e-05,8.500085000850009e-05,7.000056000448004e-05,7.800046800280803e-05,6.600052800422403e-05,8.80100748818359e-05,7.562592641518802e-05,7.70470425945898e-05,9.829551715470882e-05,7.838139587019088e-05
Entoprocta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Euglenozoa,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0002,0.0006000000000000001,0.0001,0.00027000270002700016,0.00016,0.0002,0.00013000000000000002,0.00022000220002200022,0.0002090016720133761,0.0001930019300193002,0.0002690021520172161,0.00020000120000720006,0.00022900183201465612,0.00020971150655437463,0.00022206522029187024,0.00019674512662547038,0.00018559293448791174,0.00022139306552808303
Evosea,0.0,0.0,0.0,0.0,0.0,0.0004,0.0003,0.0,0.0,0.0001,0.00016000160001600016,0.00011,6.000000000000001e-05,0.00012,0.00013000130001300015,0.00013200105600844807,0.00014000140001400014,0.00014900119200953607,0.00014500087000522005,0.00012900103200825605,0.00014989215878312678,0.00013543915912538217,0.00013208064444786822,0.00013953839148535588,0.00012719787926302907
Fibrobacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,5.0000500005000046e-05,6e-05,4e-05,5e-05,5.0000500005000046e-05,5.500044000352003e-05,6.0000600006000066e-05,9.000072000576004e-05,8.100048600291603e-05,5.5000440003520024e-05,5.294356067110441e-05,7.42509095712755e-05,7.223160243242794e-05,5.6365261585217646e-05,5.7067156642331966e-05
Fidelibacterota,0.0,0.001,0.001,0.001,0.0,0.0008,0.0002,0.0003,0.0005,0.0006,0.000380003800038,0.00036,0.00031,0.00048,0.000420004200042,0.000391003128025004,0.00034600346003460004,0.000359002872022956,0.000388002328013908,0.00034700277602212,0.000355478193077343,0.0003272540088511688,0.0003494633717682959,0.00032513132597318235,0.0003802185255807714
Foraminifera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.000030000300003e-05,5e-05,4e-05,2e-05,1.000010000100001e-05,3.700029600236802e-05,3.100031000310004e-05,2.1000168001344013e-05,3.300019800118801e-05,2.7000216001728015e-05,3.5066514210731496e-05,2.8187845300206438e-05,2.8204720949805192e-05,3.849334937527059e-05,2.6127131956730294e-05
Fornicata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,7.000070000700006e-05,3.0000000000000004e-05,3.0000000000000004e-05,2e-05,2.000020000200002e-05,3.300026400211202e-05,3.0000300003000033e-05,2.300018400147201e-05,2.9000174001044005e-05,3.0000240001920014e-05,2.0627361300430293e-05,2.2687777924556405e-05,2.6828880903473235e-05,2.612048707607647e-05,2.0626683123734448e-05
Fusobacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,7.000070000700007e-05,7.000000000000001e-05,7.000000000000001e-05,4e-05,9.000090000900009e-05,5.400043200345603e-05,5.000050000500005e-05,5.300042400339203e-05,4.800028800172802e-05,5.500044000352003e-05,7.219576455150602e-05,5.981323271019415e-05,6.535240220076813e-05,6.048954901828235e-05,5.912982495470541e-05
Gastrotricha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Gemmatimonadota,0.001,0.005,0.0,0.002,0.002,0.0014,0.0011,0.0009,0.0023,0.0012000000000000001,0.0012800128001280002,0.00113,0.00118,0.00135,0.0014100141001410001,0.0012410099280793481,0.0012540125401254002,0.00118300946407558,0.0012020072120432401,0.00121700973607788,0.0012458926225458944,0.001251952836382314,0.0012114271607951612,0.0012826533916830234,0.00125135210950644
Gnathostomulida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,0.0,6.875561041244814e-07
Haptophyta,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.00030000000000000003,0.0001,0.00031000310003100013,0.00033,0.00027,0.00031,0.00027000270002700016,0.00031000248001975607,0.00027400274002740017,0.00030700245601955606,0.00029600177601064404,0.00030400243201941205,0.00028809547949586336,0.00026194070876530724,0.00028892640972963944,0.0002893875015532735,0.0002983993491899747
Heterolobosea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,7.000000000000001e-05,6e-05,1e-05,2.000020000200002e-05,2.100016800134401e-05,2.000020000200002e-05,2.4000192001536012e-05,1.5000090000540002e-05,1.700013600108801e-05,1.9252203880401603e-05,2.9562862144118947e-05,2.9580560996137153e-05,2.1996199643011762e-05,3.231513689385063e-05
Hofneiviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,1.000010000100001e-06,0.0,0.0,6.000048000384003e-06,2.750314840057372e-06,2.7500336878250184e-06,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Ignavibacteriota,0.001,0.0,0.0,0.0,0.0,0.0002,0.0007,0.0006000000000000001,0.0005,0.0009,0.0004800048000480003,0.00059,0.00073,0.00055,0.0006400064000640002,0.0005530044240352601,0.0005550055500555002,0.0005930047440378402,0.00049700298201776,0.0005900047200377162,0.0005782536951219806,0.000555506804940533,0.0005579031387876045,0.0005650273783298499,0.0005631084492779191
Kiritimatiellota,0.0,0.0,0.002,0.001,0.0,0.0006000000000000001,0.0005,0.001,0.0002,0.0002,0.0005300053000530003,0.00064,0.00057,0.00053,0.0005200052000520004,0.0005300042400339162,0.0005540055400554005,0.0005450043600348242,0.0004780028680171121,0.0005060040480323442,0.000568627593181848,0.0005183813501549651,0.000544144738324247,0.0005155359291330647,0.00048816483392829965
Lentisphaerota,0.0,0.0,0.001,0.002,0.0,0.0007,0.0005,0.0007,0.0011,0.0017,0.0008600086000860002,0.00091,0.0006900000000000001,0.00072,0.0006900069000690002,0.0007550060400481841,0.0007430074300743003,0.0008680069440554401,0.000718004308025736,0.0007330058640467441,0.0007989664610364471,0.0007438841125566014,0.0007842288264091871,0.0007980496182978441,0.0008209419883244445
Methanobacteriota,0.001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0005,0.0003,0.0007,0.0005,0.0005700057000570004,0.0007300000000000001,0.0007900000000000001,0.00063,0.0006500065000650002,0.0006000048000382921,0.0006190061900619003,0.0005770046160367961,0.0006730040380241561,0.0005680045440363441,0.0006009437925524647,0.0005754445491773149,0.0006150005007103819,0.0006722588515894059,0.0005926733617552183
Microsporidia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,2e-05,9e-05,5e-05,8.000080000800008e-05,7.100056800454404e-05,3.8000380003800035e-05,5.7000456003648026e-05,5.400032400194402e-05,5.8000464003712033e-05,5.4318718091133096e-05,5.500067375650037e-05,3.714768125096294e-05,4.330501804717941e-05,5.8442268850580925e-05
Mollusca,0.001,0.002,0.0,0.0,0.001,0.0013,0.0007,0.0014,0.0005,0.0009000000000000001,0.0006500065000650006,0.00075,0.00078,0.0007,0.0008900089000890006,0.0008440067520540164,0.0008030080300803008,0.0007710061680493444,0.0007550045300271802,0.0008990071920575365,0.0007962161461966092,0.0008318851905669798,0.0008186248275675167,0.0008227953428964087,0.0009845803411061907
Mucoromycota,0.0,0.0,0.0,0.0,0.0,0.0002,0.00030000000000000003,0.0006000000000000001,0.0005,0.00030000000000000003,0.00033000330003300033,0.00022,0.00030000000000000003,0.00022,0.0002800028000280003,0.00030500244001952013,0.00033800338003380035,0.00037700301602403214,0.0004310025860154201,0.0003380027040216322,0.00037198008211775953,0.0004241926963469457,0.00038661105301924674,0.00034094109446668235,0.0003678425157065378
Mycoplasmatota,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.00030000000000000003,0.0002,0.00011000110001100011,0.00015000000000000001,6.000000000000001e-05,0.00015000000000000001,5.0000500005000046e-05,9.800078400627205e-05,9.90009900099001e-05,0.00010600084800678406,0.00011000066000396003,0.00010200081600652805,9.419828327196499e-05,7.493841799323175e-05,0.00011075512372972283,9.34838484828e-05,8.938229353618259e-05
Myxococcota,0.009000000000000001,0.017,0.008,0.018,0.016,0.0115,0.0127,0.0119,0.011500000000000002,0.0115,0.013250132501325002,0.01265,0.01228,0.01247,0.012440124401244,0.012293098344786464,0.012404124041240399,0.012268098144784982,0.012243073458440532,0.012260098080784508,0.012190082949844146,0.012125586038042242,0.012269741533188099,0.012304811556548273,0.011990290899826674
Nanobdellota,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,6.000060000600005e-05,4e-05,2e-05,2e-05,3.000030000300003e-05,3.0000240001920018e-05,3.100031000310003e-05,3.500028000224001e-05,3.000018000108001e-05,5.200041600332802e-05,4.5380194860946636e-05,3.6437946363681495e-05,4.5402721528954704e-05,3.711858689758235e-05,4.331603455984234e-05
Nebulidia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,3.000018000108001e-06,0.0,0.0,2.062525265868764e-06,0.0,0.0,0.0
Negarnaviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nematoda,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.00030000000000000003,0.0004,0.00030000000000000003,0.00027000270002700027,0.00023,0.00030000000000000003,0.00011,0.00013000130001300012,0.00021800174401395212,0.0002280022800228002,0.0001920015360122881,0.00019100114600687605,0.0001920015360122881,0.00023583949753491965,0.00021175259396252644,0.00021600688727411782,0.0002027774654590147,0.00018357747980123656
Nematomorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemertea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nitrososphaerota,0.001,0.0,0.001,0.001,0.001,0.0011,0.00030000000000000003,0.0009,0.0004,0.0005,0.0008800088000880002,0.00051,0.0007799999999999999,0.00069,0.0007700077000770002,0.0006630053040424001,0.0007270072700727003,0.0006500052000415322,0.000636003816022844,0.0006770054160432722,0.0006717643996839814,0.0006538205092803332,0.000669346182540422,0.000662635514245703,0.0006229258303367092
Nitrospinota,0.0,0.0,0.001,0.0,0.0,0.0002,0.0004,0.00039999999999999996,0.0002,0.00030000000000000003,0.00029000290002900004,0.0003,0.00028000000000000003,0.00028000000000000003,0.00025000250002500007,0.000257002056016444,0.00025800258002580014,0.00026300210401677206,0.00026900161400966,0.000289002312018464,0.00028534516465595066,0.00025162808243593183,0.0002648492089188053,0.0002763272580153059,0.00027433488554557843
Nitrospirota,0.0,0.002,0.0,0.003,0.002,0.0011,0.0011,0.0013,0.0013,0.0013000000000000002,0.0010500105001050003,0.00101,0.00097,0.00091,0.0009000090000900003,0.0010260082080656003,0.0010100101001010002,0.0010620084960679163,0.000997005982035748,0.0011150089200711762,0.0010568084772919607,0.001015449939229302,0.0010456384352121675,0.001017324233489294,0.0010712124102258158
Nucleocytoviricota,0.002,0.0,0.0,0.001,0.001,0.0008,0.0004,0.00030000000000000003,0.0008,0.0006,0.0005100051000510004,0.00054,0.00051,0.00041000000000000005,0.0006900069000690004,0.0005280042240337362,0.0005410054100541004,0.0005130041040328002,0.0005190031140186761,0.0005810046480371682,0.0005431871809112325,0.0005245689259525712,0.0005544635386717005,0.0005409690349702677,0.0005493573271954424
Olpidiomycota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,4.000032000256002e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,6.879200231659802e-07,3.436906194220588e-06,2.750224416497926e-06
Onychophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Oomycota,0.0,0.001,0.002,0.003,0.001,0.0014,0.0011,0.0008,0.0009000000000000001,0.0012000000000000001,0.0008800088000880009,0.0008500000000000001,0.00095,0.0008700000000000001,0.0009100091000910008,0.0009200073600588804,0.000955009550095501,0.0009090072720581764,0.0009560057360344163,0.0010020080160641285,0.000970173559830238,0.0010023872792121497,0.0009617121923860406,0.0010303844770273322,0.0009811425605856352
Orthonectida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,2.000016000128001e-06,5.000050000500004e-06,4.000032000256002e-06,2.000012000072001e-06,1.0000080000640005e-06,6.188208390129088e-06,4.125050531737528e-06,1.3758400463319607e-06,2.062143716532353e-06,1.375112208248963e-06
Parabasalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,4e-05,1e-05,2e-05,2.000020000200002e-05,1.4000112000896008e-05,2.100021000210002e-05,1.700013600108801e-05,2.6000156000936007e-05,1.700013600108801e-05,1.6501889040344232e-05,1.8562727392818876e-05,5.090608171428255e-05,3.093215574798529e-05,3.0940024685601665e-05
Peploviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Perkinsozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,4.000040000400004e-05,3.0000000000000004e-05,4e-05,5e-05,0.00011000110001100013,3.700029600236802e-05,5.100051000510005e-05,5.900047200377602e-05,4.700028200169201e-05,3.600028800230401e-05,4.5380194860946636e-05,5.0188114802806585e-05,4.0587281366792844e-05,3.093215574798529e-05,5.019159560108715e-05
Phixviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384003e-06,4.000040000400004e-06,8.000064000512004e-06,5.000030000180001e-06,4.000032000256002e-06,2.062736130043029e-06,2.062525265868764e-06,2.751680092663922e-06,0.0,2.750224416497926e-06
Phoronida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00003000018e-06,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,0.0,6.875561041244814e-07
Picozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,2.000016000128001e-06,2.000012000072001e-06,2.000016000128001e-06,0.0,0.0,6.879200231659802e-07,0.0,1.375112208248963e-06
Pisuviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,2.062525265868764e-06,0.0,0.0,6.875561041244814e-07
Placozoa,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,4.0000400004000046e-05,8.999999999999999e-05,3e-05,1e-05,4.0000400004000046e-05,5.800046400371203e-05,5.200052000520005e-05,4.7000376003008016e-05,5.200031200187201e-05,5.200041600332803e-05,7.013302842146299e-05,8.318851905670681e-05,5.778528194594235e-05,5.8427405301749995e-05,5.706715664233196e-05
Planctomycetota,0.014,0.02,0.022,0.015,0.018000000000000002,0.0176,0.015,0.0145,0.0176,0.0209,0.019220192201922004,0.01836,0.01867,0.01927,0.018810188101881002,0.019513156105247797,0.019144191441914402,0.01955915647325102,0.019326115956695124,0.019322154577235795,0.019055556369336476,0.019071483625065565,0.01982241546752682,0.01978695634136601,0.019261884257046526
Platyhelminthes,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.00030000000000000003,0.0,0.0,0.00015000150001500014,0.00011,0.00017,0.00011,0.00016000160001600016,0.00012700101600812808,0.00012700127001270012,0.00011100088800710405,0.00018100108600651606,0.0001410011280090241,0.00015951826072332757,0.00015193936125233224,0.00019124176644014253,0.00014366267891842058,0.00017188902603112037
Porifera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.000030000300003e-05,2e-05,3.0000000000000004e-05,3.0000000000000004e-05,4.000040000400004e-05,3.600028800230402e-05,4.600046000460005e-05,4.1000328002624024e-05,2.4000144000864005e-05,2.200017600140801e-05,3.5754092920745836e-05,3.02503705660752e-05,3.16443210656351e-05,3.986811185295882e-05,3.437780520622407e-05
Prasinodermophyta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Preaxostyla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,2e-05,2e-05,1e-05,0.0,1.6000128001024008e-05,1.1000110001100008e-05,2.0000160001280012e-05,2.0000120000720005e-05,1.6000128001024008e-05,2.269009743047332e-05,1.51251852830376e-05,1.6510080555983528e-05,1.718453097110294e-05,1.8564014811361e-05
Preplasmiviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,2.000020000200002e-05,2e-05,0.0,4e-05,1.000010000100001e-05,1.3000104000832007e-05,3.000030000300003e-05,1.1000088000704005e-05,1.3000078000468004e-05,1.3000104000832007e-05,2.8878305820602404e-05,1.1687643173256328e-05,1.926176064864745e-05,7.561193627285294e-06,2.5439575852605815e-05
Priapulida,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,1.000010000100001e-05,2e-05,2e-05,1e-05,0.0,1.800014400115201e-05,4.000040000400004e-05,2.400019200153601e-05,2.4000144000864005e-05,1.3000104000832009e-05,1.581431033032989e-05,1.5812693704993856e-05,1.9949680671813437e-05,2.887001203145294e-05,1.718890260311204e-05
Promethearchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,7e-05,4e-05,6e-05,1.000010000100001e-05,3.500028000224002e-05,4.3000430004300045e-05,4.600036800294402e-05,2.600015600093601e-05,4.200033600268802e-05,3.094104195064544e-05,2.6125320034337676e-05,4.677856157528666e-05,5.361573662984118e-05,3.919069793509545e-05
Pseudomonadota,0.466,0.47200000000000003,0.477,0.47400000000000003,0.482,0.463,0.4717,0.4578,0.4449,0.4478,0.4598145981459811,0.46244,0.45896000000000003,0.46194,0.4642646426464261,0.46888475107798594,0.4681206812068117,0.4674837398698972,0.4669108014647862,0.4673277386218864,0.4732363608479974,0.4720639077678002,0.4710002660210959,0.4699089372610694,0.47197976323726787
Rhodophyta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0005,0.00013000130001300012,0.0001,0.00012,0.00014000000000000001,4.000040000400004e-05,0.00011500092000736005,9.50009500095001e-05,0.00010000080000640005,0.00012100072600435604,9.200073600588804e-05,0.00010313680650215145,0.00010725131382517572,0.0001121309637760548,0.00011754219184234411,9.832052288980086e-05
Rhodothermota,0.002,0.003,0.0,0.003,0.001,0.002,0.0016,0.0007999999999999999,0.0016,0.0012,0.001280012800128,0.00166,0.00171,0.00163,0.001680016800168,0.0015560124480993361,0.0017750177501775002,0.001619012952103352,0.00170101020606094,0.001532012256097904,0.0015690546162526085,0.0016314574853019757,0.0015815281332584455,0.001542483499966006,0.0016453217571695336
Rotifera,0.0,0.002,0.002,0.003,0.003,0.0018,0.0013,0.0005,0.0022,0.0008,0.0013200132001320003,0.00113,0.0012,0.0012900000000000001,0.0013600136001360003,0.0011830094640756042,0.0012340123401234002,0.001280010240081768,0.0012900077400463561,0.0012770102160816641,0.0012541435670660888,0.0012402651932089703,0.0011983566803550993,0.0012785291042499529,0.0012726663487342765
Spirochaetota,0.004,0.0,0.001,0.001,0.001,0.0013,0.0014,0.0007,0.0013,0.0019,0.0015800158001580003,0.00138,0.00139,0.00114,0.0012900129001290003,0.0012690101520810803,0.0012400124001240005,0.0011860094880757803,0.001245007470044688,0.001257010056080268,0.0012678951412663693,0.001254702870070122,0.001460454209181343,0.001288152441593809,0.0013063565978363079
