phylum,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Candidatus Glassiibacteriota,,,,,,,,,,,1.2258958233729307e-05,1.184651653181382e-05,,1.1975761059615339e-05,,9.33513968286245e-06,4.67300637865371e-06,1.5162489400837472e-05,7.013598197973194e-06,6.999664016127576e-06,5.593784187011693e-06,1.277229943698173e-05,7.192042723930632e-06,4.794212426758664e-06,7.1673912368293e-06
Candidatus Goldiibacteriota,,,,,,,,,,,,3.5539549595441456e-05,1.2416499043929574e-05,,,3.5006773810734185e-06,5.841257973317139e-06,1.1663453385259595e-06,1.1689330329955326e-06,,1.5982240534319122e-06,,1.598231716429029e-06,7.990354044597774e-07,7.963768040921443e-07
Candidatus Gottesmanbacteria,,,,,,,,,,,,2.369303306362764e-05,1.2416499043929574e-05,,,8.168247222504643e-06,5.841257973317139e-06,3.4990360155778787e-06,9.35146426396426e-06,1.1666106693545962e-06,8.790232293875518e-06,5.587881003679506e-06,7.192042723930631e-06,1.0387460257977105e-05,6.3710144327371545e-06
Candidatus Gracilibacteria,0.0012121212121212121,,,,,0.0007350238882763689,0.000609681746128521,0.0003666585186995845,0.00149812734082397,0.00012575452716297788,0.0007232785357900285,0.0009714143556087332,0.0009684869254265069,0.0008502790352326891,0.0007474550933725648,0.0007888193032017926,0.0008189443678590621,0.0007872831035050083,0.0008439696498226993,0.000837626460596511,0.0008766258933072821,0.0007950756399520862,0.0008286831449684375,0.0008030305814820079,0.0008377883979048088
Candidatus Gribaldobacteria,,,,,,,,,,,,,,1.1975761059615339e-05,,2.3337849207156123e-06,,1.1663453385259595e-06,1.1689330329955326e-06,,2.3973360801478686e-06,7.98268714811358e-07,7.991158582145145e-07,2.397106213379332e-06,1.592753608184289e-06
Candidatus Hadarchaeota,,,,,,,,,,,,2.369303306362764e-05,,,,1.1668924603578062e-06,,4.665381354103838e-06,1.1689330329955326e-06,2.3332213387091924e-06,7.991120267159561e-07,7.98268714811358e-07,2.3973475746435433e-06,,
Candidatus Handelsmaniibacteriota,,,,,,,,,,,,1.184651653181382e-05,1.2416499043929574e-05,,2.3728733122938585e-05,1.0502032143220255e-05,1.869202551461484e-05,1.0497108046733637e-05,4.67573213198213e-06,1.3999328032255153e-05,1.5183128507603168e-05,9.579224577736298e-06,1.4384085447861262e-05,1.518167268473577e-05,9.556521649105733e-06
Candidatus Harrisoniibacteriota,,,,,,,,,,,,,,,,2.3337849207156123e-06,1.1682515946634276e-06,2.332690677051919e-06,1.1689330329955326e-06,,,7.98268714811358e-07,3.995579291072573e-06,1.5980708089195544e-06,3.981884020460722e-06
Candidatus Heimdallarchaeota,0.0012121212121212121,,,,,,,,,0.00012575452716297788,2.4517916467458613e-05,3.5539549595441456e-05,2.483299808785915e-05,3.592728317884602e-05,2.3728733122938585e-05,2.8005419048587345e-05,2.570153508259541e-05,3.6156705494304744e-05,3.740585705585703e-05,3.7331541419347085e-05,7.991120267159563e-05,2.8737673733208887e-05,4.155402462715477e-05,3.51575577962302e-05,4.6986231441436525e-05
Candidatus Helarchaeota,,,,,,,,,,,4.903583293491723e-05,,,,,2.3337849207156123e-06,3.5047547839902834e-06,4.665381354103838e-06,,2.3332213387091924e-06,7.991120267159561e-07,1.596537429622716e-06,2.3973475746435438e-06,4.794212426758664e-06,7.1673912368293e-06
Candidatus Hinthialibacterota,,,,,,,,,,,,,,,,1.1668924603578062e-06,,,,1.1666106693545962e-06,,3.193074859245432e-06,,7.990354044597774e-07,1.592753608184289e-06
Candidatus Hydrogenedentota,,,,,,0.00036751194413818446,,,0.0006242197253433209,0.00025150905432595576,0.00019614333173966874,0.00033170246289078697,0.0002483299808785915,0.00022753946013269146,0.00020169423154497784,0.00018786968611756938,0.0002488375896633099,0.00020177774356489763,0.00026651673152291116,0.00022515585918540427,0.00022375136748038472,0.00022830485243595996,0.00022055597686716742,0.00023651447972009067,0.00024050579483573094
Candidatus Hydrothermarchaeota,,,,,,,,,,,,,,,,,,,,,,,,,7.963768040921443e-07
Candidatus Hydrothermota,,,,,,,,,,,1.2258958233729307e-05,,,,,1.1668924603578062e-06,1.1682515946634276e-06,2.332690677051919e-06,4.6757321319821285e-06,3.4998320080637888e-06,1.5982240534319122e-06,2.394806144434074e-06,3.995579291072572e-06,7.990354044597774e-07,7.963768040921443e-07
Candidatus Iainarchaeota,,,,,,,,,0.00012484394506866417,,1.2258958233729307e-05,1.184651653181382e-05,,1.1975761059615339e-05,,5.834462301789031e-06,7.009509567980567e-06,9.330762708207676e-06,8.182531230968725e-06,1.8665770709673542e-05,5.593784187011693e-06,5.587881003679509e-06,3.196463432858058e-06,3.995177022298887e-06,3.981884020460722e-06
Candidatus Jacksoniibacteriota,,,,,,,,,,,,,,,,2.3337849207156123e-06,7.009509567980567e-06,,3.506799098986597e-06,5.83305334677298e-06,3.1964481068638243e-06,7.98268714811358e-07,2.3973475746435438e-06,3.995177022298887e-06,7.963768040921443e-07
Candidatus Jorgensenbacteria,,,,,,,,,,,,,,,,,,1.1663453385259595e-06,,,1.5982240534319122e-06,,7.991158582145145e-07,7.990354044597774e-07,
Candidatus Kaiserbacteria,,,,,,,,,0.00012484394506866417,,0.00012258958233729307,0.000130311681849952,8.691549330750703e-05,5.9878805298076695e-05,0.00011864366561469292,6.884665516111057e-05,7.126334727446908e-05,7.814513768123928e-05,5.727771861678108e-05,7.932952551611256e-05,7.83129786181637e-05,7.663379662189037e-05,6.153192108251762e-05,6.072669073894309e-05,6.211739071918727e-05
Candidatus Kapaibacteriota,,,,,,,0.0001219363492257042,0.00012221950623319484,0.00012484394506866417,,2.4517916467458613e-05,5.92325826590691e-05,2.483299808785915e-05,3.592728317884602e-05,8.305056593028507e-05,2.8005419048587345e-05,4.0888805813219976e-05,3.149132414020091e-05,4.909518738581235e-05,4.316459476612006e-05,3.9955601335797806e-05,4.230824188500197e-05,4.794695149287089e-05,3.5956593200689984e-05,3.663333298823864e-05
Candidatus Kerfeldiibacteriota,,,,,,,,,,,,,,,1.1864366561469292e-05,3.5006773810734185e-06,5.841257973317138e-06,3.4990360155778787e-06,3.5067990989865972e-06,4.666442677418385e-06,5.593784187011693e-06,3.99134357405679e-06,3.196463432858059e-06,2.397106213379332e-06,3.981884020460722e-06
Candidatus Komeiliibacteriota,,,,,,,,,,,,,3.724949713178872e-05,,,3.5006773810734185e-06,2.336503189326855e-06,1.1663453385259595e-06,3.5067990989865972e-06,5.83305334677298e-06,1.5982240534319122e-06,2.394806144434074e-06,7.991158582145145e-07,3.995177022298887e-06,2.389130412276433e-06
Candidatus Krumholzibacteriota,,,,,,,0.0002438726984514084,,,,7.355374940237584e-05,9.477213225451056e-05,9.933199235143658e-05,0.00013173337165576872,0.00015423676529910065,0.00012252370833756962,8.761886959975707e-05,0.00010730377114438828,8.883891050766043e-05,0.00010499496024191363,0.00011027745968680194,0.00011495069493283556,0.00010947887257538854,0.0001054726733886906,0.00012742028865474312
Candidatus Kryptoniota,,,,,,,,,,,,,,,,2.3337849207156123e-06,3.504754783990283e-06,6.998072031155757e-06,3.5067990989865972e-06,4.666442677418385e-06,5.593784187011693e-06,2.394806144434074e-06,3.196463432858058e-06,3.196141617839109e-06,4.778260824552867e-06
Candidatus Kuenenbacteria,,,,,,,,,,,,,1.2416499043929574e-05,,1.1864366561469292e-05,4.667569841431225e-06,2.336503189326855e-06,2.332690677051919e-06,,3.4998320080637884e-06,3.99556013357978e-06,3.193074859245432e-06,2.3973475746435438e-06,,4.778260824552866e-06
Candidatus Latescibacterota,,,,,,,,,0.00012484394506866417,,0.00020840228997339802,0.00015400471491357968,0.00014899798852715488,0.00010778184953653806,4.745746624587717e-05,0.00013419263294107763,0.00014953620411691862,0.00014812585799276414,9.585250870563362e-05,0.00012366073095151247,0.00014224194075534568,0.00011654723236245825,0.0001142735677246756,0.00012784566471354386,0.00016007173762243543
Candidatus Levyibacteriota,,,,,,,0.0001219363492257042,,,,1.2258958233729307e-05,,2.483299808785915e-05,1.1975761059615339e-05,,3.5006773810734185e-06,9.34601275730742e-06,9.330762708207676e-06,5.84466516497766e-06,6.9996640161275776e-06,1.1986680400739341e-05,7.184418433302224e-06,1.6781433022504803e-05,6.392283235678219e-06,7.963768040921445e-06
Candidatus Lindowiibacteriota,,,,,,,,,,,1.2258958233729307e-05,,4.96659961757183e-05,1.1975761059615339e-05,,5.834462301789031e-06,8.177761162643995e-06,3.4990360155778787e-06,5.84466516497766e-06,6.999664016127576e-06,5.593784187011694e-06,3.193074859245432e-06,9.589390298574175e-06,5.593247831218441e-06,5.57463762864501e-06
Candidatus Liptoniibacteriota,,,,,,,,,,,,,,,,,,,,3.4998320080637884e-06,2.3973360801478686e-06,7.98268714811358e-07,,2.397106213379332e-06,7.963768040921443e-07
Candidatus Lithacetigenota,,,,,,,,,,,,,,,1.1864366561469292e-05,2.3337849207156123e-06,,,1.1689330329955326e-06,1.1666106693545962e-06,7.991120267159561e-07,7.98268714811358e-07,,,
Candidatus Lloydiibacteriota,,,,,,,,,,,,,,,,,,4.665381354103838e-06,1.1689330329955326e-06,2.3332213387091924e-06,2.3973360801478686e-06,3.193074859245432e-06,2.3973475746435438e-06,7.990354044597774e-07,7.963768040921443e-07
Candidatus Magasanikiibacteriota,,,,0.0012033694344163657,,,,,,0.00012575452716297788,1.2258958233729307e-05,1.184651653181382e-05,3.7249497131788726e-05,2.3951522119230678e-05,1.1864366561469292e-05,1.1668924603578062e-05,1.6355522325287987e-05,2.2160561431993233e-05,1.7533995494932984e-05,2.099899204838273e-05,1.837957661446699e-05,1.6763643011038517e-05,2.077701231357738e-05,2.2372991324873767e-05,1.6723912885935033e-05
Candidatus Margulisiibacteriota,,,,0.0012033694344163657,,,,0.0002444390124663897,,,3.677687470118792e-05,3.553954959544146e-05,6.208249521964787e-05,2.3951522119230678e-05,4.745746624587718e-05,3.617366627109199e-05,6.308558611182511e-05,5.48182309107201e-05,4.0912656154843625e-05,5.716392279837522e-05,2.3973360801478682e-05,4.629958545905877e-05,5.1143414925728936e-05,4.394694724528775e-05,4.778260824552867e-05
Candidatus Marsarchaeota,,,,,,,,,,,,,,,,,1.1682515946634276e-06,,,,1.5982240534319122e-06,3.99134357405679e-06,,,
Candidatus Mcinerneyibacteriota,,,,,,,,,,,,,,,,3.500677381073419e-06,,1.1663453385259595e-06,1.1689330329955326e-06,,,,7.991158582145145e-07,7.990354044597774e-07,2.3891304122764334e-06
Candidatus Melainabacteria,,,,,,0.00012250398137939484,,0.0002444390124663897,,0.00025150905432595576,9.807166586983445e-05,9.477213225451056e-05,9.93319923514366e-05,4.7903044238461356e-05,0.00014237239873763152,7.001354762146836e-05,9.112362438374736e-05,0.00010380473512881042,9.351464263964258e-05,9.916190689514068e-05,9.029965901890304e-05,8.142340891075852e-05,9.429567126931272e-05,0.00011426206283774816,0.00010830724535653165
Candidatus Methanomethylicota,,,,,,,,,,,,,,1.1975761059615339e-05,,2.3337849207156123e-06,2.336503189326855e-06,1.1663453385259595e-06,1.1689330329955326e-06,1.1666106693545962e-06,7.991120267159561e-07,1.596537429622716e-06,3.196463432858058e-06,1.5980708089195544e-06,7.963768040921443e-07
Candidatus Methylomirabilota,,,,,,,,,,,,3.553954959544146e-05,4.96659961757183e-05,4.7903044238461356e-05,8.305056593028506e-05,3.1506096429660765e-05,3.0374541461249126e-05,3.4990360155778785e-05,3.1561191890879365e-05,1.6332549370964345e-05,2.956714498849038e-05,5.188746646273827e-05,3.27637501867951e-05,3.995177022298886e-05,4.85789850496208e-05
Candidatus Micrarchaeota,,,,,,0.00012250398137939484,,,,,1.2258958233729307e-05,,,1.1975761059615339e-05,,8.168247222504643e-06,5.841257973317138e-06,1.3996144062311515e-05,5.84466516497766e-06,2.3332213387091924e-06,9.589344320591474e-06,9.579224577736296e-06,7.192042723930632e-06,1.3583601875816217e-05,7.1673912368293e-06
Candidatus Microgenomates,,,,,,,,,,,1.2258958233729307e-05,,,,,2.3337849207156123e-06,4.67300637865371e-06,2.332690677051919e-06,4.6757321319821285e-06,,,3.193074859245432e-06,2.3973475746435438e-06,4.794212426758664e-06,5.574637628645011e-06
Candidatus Moduliflexota,,,,,,,,,,,7.355374940237584e-05,1.184651653181382e-05,,1.1975761059615339e-05,1.1864366561469292e-05,2.8005419048587345e-05,2.1028528703941696e-05,3.2657669478726866e-05,1.7533995494932984e-05,3.733154141934707e-05,1.5982240534319124e-05,1.676364301103852e-05,2.1576128171791893e-05,2.7167203751632424e-05,1.990942010230361e-05
Candidatus Moraniibacteriota,,,,,,,,,,,6.129479116864653e-05,3.5539549595441456e-05,,2.3951522119230678e-05,2.3728733122938585e-05,1.4002709524293672e-05,2.4533283487931985e-05,2.5659597447571107e-05,2.4547593692906178e-05,2.2165602717737327e-05,2.3973360801478682e-05,2.394806144434074e-05,1.1986737873217722e-05,2.1573955920413987e-05,1.831666649411932e-05
Candidatus Muiribacteriota,,,,,,,,,,,3.677687470118793e-05,,,,2.3728733122938585e-05,1.2835817063935864e-05,1.051426435197085e-05,1.0497108046733637e-05,1.052039729695979e-05,2.333221338709192e-05,1.3584904454171254e-05,1.2772299436981728e-05,1.1187622015003205e-05,1.0387460257977107e-05,7.963768040921445e-06
Candidatus Nanohalarchaeota,,,,,,,,,,,,,,,,1.1668924603578062e-06,,,,,,,7.991158582145145e-07,,
Candidatus Nealsoniibacteriota,,,,,,,0.0001219363492257042,,,0.00025150905432595576,0.00012258958233729296,0.00014215819838176582,0.000173830986615014,0.00014370913271538407,5.932183280734646e-05,0.00010268653651148693,9.346012757307422e-05,0.00011430184317554402,7.598064714470959e-05,0.00011199462425804121,9.589344320591476e-05,0.00011415242621802419,0.00011667091529931912,8.949196529949506e-05,8.839782525422802e-05
Candidatus Nezhaarchaeota,,,,,,,,,,,,,,,,,,,,,,,7.991158582145145e-07,,
Candidatus Niyogiibacteriota,,,,,,,,,,,,,,,,3.5006773810734185e-06,1.1682515946634276e-06,,1.1689330329955326e-06,,7.991120267159561e-07,7.98268714811358e-07,,1.5980708089195548e-06,7.963768040921443e-07
Candidatus Nomurabacteria,,,,,,,,,,,2.4517916467458613e-05,3.5539549595441456e-05,4.96659961757183e-05,2.3951522119230678e-05,1.1864366561469292e-05,2.4504741667513928e-05,2.219678029860513e-05,2.216056143199323e-05,2.104079459391958e-05,2.6832045395155706e-05,3.196448106863824e-05,2.394806144434074e-05,2.7169939179293502e-05,2.3971062133793324e-05,3.0262318555501485e-05
Candidatus Odinarchaeota,,,,,,,,,,,,,1.2416499043929574e-05,,,1.1668924603578062e-06,,1.1663453385259595e-06,2.337866065991065e-06,2.3332213387091924e-06,,,7.991158582145145e-07,2.397106213379332e-06,7.963768040921443e-07
Candidatus Omnitrophota,,,,0.003610108303249097,,0.0006125199068969741,0.0004877453969028168,0.0007333170373991691,0.00037453183520599247,0.0006287726358148894,0.00045358145464798397,0.0003317024628907869,0.00036007847227395763,0.0003712485928480755,0.0003203378971596706,0.0003465670607262309,0.000325942194911096,0.0003487372562192571,0.0003553556420305435,0.0003686489715159449,0.00033402882716722826,0.0003592209216650291,0.0003412224714575039,0.0003523746133667037,0.00033846014173915314
Candidatus Paceibacterota,,,,,,,,0.00012221950623319484,0.00012484394506866417,0.00037726358148893363,7.355374940237585e-05,0.00014215819838176582,3.724949713178872e-05,0.00010778184953653806,8.305056593028507e-05,7.118044008182617e-05,5.7244328138507966e-05,7.58124470041874e-05,8.416317837567832e-05,8.049613618546714e-05,8.230853875174349e-05,8.142340891075852e-05,7.991158582145148e-05,7.910450504151797e-05,7.884130360512231e-05
Candidatus Parcubacteria,,,,,,0.00012250398137939484,0.0001219363492257042,,,0.00012575452716297788,1.2258958233729307e-05,4.738606612725528e-05,7.449899426357744e-05,3.5927283178846024e-05,4.745746624587717e-05,3.9674343652165406e-05,2.2196780298605127e-05,3.848939617135666e-05,2.3378660659910634e-05,2.449882405644652e-05,4.874583362967332e-05,3.911516702575655e-05,4.315225634358379e-05,4.154984103190843e-05,4.30043474209758e-05
Candidatus Parvarchaeota,,,,,,,,,,,,,,,,,2.336503189326855e-06,,,,,,,7.990354044597774e-07,
Candidatus Peregrinibacteria,0.0012121212121212121,,,,,,,0.0002444390124663897,,,8.581270763610515e-05,7.107909919088293e-05,4.96659961757183e-05,0.00011975761059615338,0.00010677929905322365,7.934868730433081e-05,5.4907824949181104e-05,6.531533895745373e-05,7.2473848045723e-05,6.29969761451482e-05,6.233073808384458e-05,6.785284075896543e-05,9.030009197824015e-05,5.99276553344833e-05,7.326666597647728e-05
Candidatus Poribacteria,,,,,,0.0002450079627587897,,,0.00024968789013732833,,0.00011033062410356376,0.00013031168184995202,8.6915493307507e-05,0.00013173337165576872,0.00011864366561469281,0.00011785613849606369,0.00010163788873571823,0.0001096364618214402,0.0001320894327284156,0.00011199462425804121,0.00011187568374023383,0.00010776627649953336,0.00011027798843360303,0.0001326398771402957,0.00012184565102604519
Candidatus Portnoyibacteriota,,,,,,,,,,,,1.184651653181382e-05,,,1.1864366561469292e-05,1.1668924603578062e-06,2.336503189326855e-06,,1.1689330329955326e-06,1.1666106693545962e-06,2.3973360801478686e-06,3.99134357405679e-06,4.794695149287088e-06,3.1961416178391097e-06,1.592753608184289e-06
Candidatus Pyropristinus,,,,,,,,,,,,,,,,,,,,1.1666106693545962e-06,,,,,4.778260824552867e-06
Candidatus Ratteibacteria,,,,,,,,,,,,,,,,,,1.1663453385259595e-06,1.1689330329955326e-06,2.3332213387091924e-06,7.991120267159561e-07,1.596537429622716e-06,,,
Candidatus Raymondiibacteriota,,,,,,,,,,,1.2258958233729307e-05,,,,,3.500677381073419e-06,,,,4.666442677418385e-06,,,,,
Candidatus Rifleibacteriota,,,,,,0.00012250398137939484,,,,0.00012575452716297788,3.677687470118792e-05,5.92325826590691e-05,3.724949713178872e-05,,5.932183280734646e-05,1.4002709524293672e-05,1.4019019135961134e-05,1.7495180077889392e-05,2.4547593692906178e-05,1.7499160040318942e-05,1.5183128507603166e-05,1.7561911725849877e-05,1.758054888071932e-05,1.6779743493655324e-05,1.9113043298211467e-05
Candidatus Roizmanbacteria,,,,,,,,,,,,3.553954959544146e-05,1.2416499043929574e-05,1.1975761059615339e-05,,1.86702793657249e-05,1.0514264351970848e-05,1.7495180077889396e-05,5.844665164977662e-06,1.3999328032255153e-05,1.2785792427455299e-05,1.0377493292547654e-05,7.991158582145147e-06,1.6779743493655324e-05,8.760144845013588e-06
Candidatus Rokuibacteriota,,,,,,,,0.0006110975311659743,,,8.581270763610513e-05,7.107909919088291e-05,0.00011174849139536616,2.3951522119230678e-05,5.932183280734646e-05,0.00010852099881327597,7.710460524778623e-05,9.447397242060273e-05,7.364278107871852e-05,9.21622428790131e-05,0.00010308545144635836,6.86511094737768e-05,8.710362854538208e-05,0.0001070707441976102,6.769202834783226e-05
Candidatus Ryaniibacteriota,,,,,,,,,,,,,,,,3.5006773810734185e-06,,,2.337866065991065e-06,1.1666106693545962e-06,,7.98268714811358e-07,,1.5980708089195544e-06,1.5927536081842886e-06
Candidatus Saccharibacteria,,,,,,0.00012250398137939484,0.0001219363492257042,,0.00012484394506866417,0.00037726358148893363,8.581270763610513e-05,1.184651653181382e-05,3.7249497131788726e-05,0.0006586668582788436,0.0003322022637211399,0.0013792668881428514,8.995537278908395e-05,7.231341098860949e-05,0.00044536348557128825,0.00028115317131437823,6.153162605712864e-05,0.0009802739817882757,0.00010068859813502883,6.71189739746213e-05,0.0011459862210885577
Candidatus Schekmaniibacteriota,,,,,,,,0.00012221950623319484,,,3.677687470118792e-05,3.553954959544146e-05,1.2416499043929574e-05,4.7903044238461356e-05,2.3728733122938585e-05,1.86702793657249e-05,4.67300637865371e-06,1.7495180077889392e-05,1.636506246193745e-05,1.1666106693545962e-05,2.0776912694614864e-05,1.3570568151793089e-05,1.5183201306075776e-05,1.2784566471356439e-05,1.5131159277750744e-05
Candidatus Shapirobacteria,,,,,,,,,,,,1.184651653181382e-05,,,,1.1668924603578062e-06,8.177761162643995e-06,2.332690677051919e-06,2.337866065991065e-06,4.666442677418385e-06,1.5982240534319122e-06,3.99134357405679e-06,5.593811007501602e-06,5.593247831218442e-06,3.981884020460722e-06
Candidatus Spechtiibacteriota,,,,,,,,,,,,,,,,,,,,,,,7.991158582145145e-07,,
Candidatus Staskawicziibacteriota,,,,,,,,,,,1.2258958233729307e-05,,,,1.1864366561469292e-05,9.33513968286245e-06,1.1682515946634276e-06,2.332690677051919e-06,2.337866065991065e-06,1.283271736290056e-05,2.3973360801478686e-06,1.596537429622716e-06,1.5982317164290292e-06,6.392283235678218e-06,2.389130412276433e-06
Candidatus Sumerlaeota,,,,,,,0.0004877453969028168,,,,6.129479116864653e-05,3.553954959544146e-05,0.00011174849139536617,8.383032741730738e-05,8.305056593028506e-05,6.067840793860592e-05,7.126334727446911e-05,8.980859106649889e-05,8.533211140867385e-05,0.00011199462425804123,9.189788307233495e-05,7.902860276632443e-05,7.271954309752083e-05,7.990354044597774e-05,8.282318762558301e-05
Candidatus Sungiibacteriota,,,,0.0012033694344163657,,,,,,0.00012575452716297788,,1.184651653181382e-05,,,,,2.336503189326855e-06,4.665381354103838e-06,2.337866065991065e-06,,3.1964481068638243e-06,4.789612288868148e-06,,4.794212426758664e-06,7.963768040921443e-07
Candidatus Sysuimicrobiota,,,,,,,,,,,,,,,1.1864366561469292e-05,,,,,,,,7.991158582145145e-07,,
Candidatus Tagaibacteriota,,,,,,,,,,,,,,1.1975761059615339e-05,,,1.1682515946634276e-06,,,1.1666106693545962e-06,7.991120267159561e-07,,1.598231716429029e-06,7.990354044597774e-07,
Candidatus Tayloriibacteriota,,,,,,,,,,,,,1.2416499043929574e-05,,1.1864366561469292e-05,3.5006773810734185e-06,3.504754783990283e-06,8.164417369681717e-06,2.337866065991065e-06,6.999664016127577e-06,3.995560133579781e-06,6.386149718490864e-06,4.7946951492870875e-06,5.593247831218442e-06,3.981884020460722e-06
Candidatus Tectimicrobiota,,,,,,,,0.0004888780249327794,,0.00012575452716297788,0.0001348485405710224,3.553954959544146e-05,2.483299808785915e-05,3.5927283178846024e-05,5.932183280734648e-05,6.534597778003715e-05,4.789831538120054e-05,6.531533895745373e-05,6.078451771576767e-05,8.399596819353092e-05,7.83129786181637e-05,6.306322847009728e-05,7.671512238859341e-05,6.552090316570174e-05,6.371014432737156e-05
Candidatus Terryibacteriota,,,,,,,,,,,,,,,,2.3337849207156123e-06,1.1682515946634276e-06,1.1663453385259595e-06,,,,7.98268714811358e-07,7.991158582145145e-07,,7.963768040921443e-07
Candidatus Tharpellota,,,,,,,,,,,1.2258958233729307e-05,,,2.3951522119230678e-05,1.1864366561469292e-05,5.834462301789031e-06,1.4019019135961132e-05,1.3996144062311515e-05,5.844665164977662e-06,1.0499496024191365e-05,3.1964481068638243e-06,6.386149718490864e-06,8.790274440359663e-06,5.593247831218442e-06,8.760144845013588e-06
Candidatus Thorarchaeota,,,,,0.0012106537530266342,0.00012250398137939484,,,,,3.677687470118793e-05,3.5539549595441456e-05,3.724949713178872e-05,5.9878805298076695e-05,5.932183280734646e-05,4.550880595395443e-05,4.673006378653711e-05,3.6156705494304744e-05,4.792625435281681e-05,4.199798409676546e-05,3.675915322893398e-05,4.310651059981333e-05,3.915667705251121e-05,5.433440750326487e-05,5.415362267826582e-05
Candidatus Uhrbacteria,,,,,,,,,,,,,2.483299808785915e-05,1.1975761059615339e-05,1.1864366561469292e-05,1.516960198465148e-05,7.009509567980566e-06,1.8661525416415352e-05,1.636506246193745e-05,1.3999328032255155e-05,1.2785792427455299e-05,1.2772299436981728e-05,1.198673787321772e-05,1.9975885111494434e-05,1.43347824736586e-05
Candidatus Undinarchaeota,,,,,,,,,,,,,,,,,,,,,1.5982240534319122e-06,1.596537429622716e-06,,,
Candidatus Vogeliibacteriota,,,,,,,,,,,,,,,,1.1668924603578062e-06,2.336503189326855e-06,2.332690677051919e-06,2.337866065991065e-06,1.1666106693545962e-06,1.5982240534319122e-06,2.394806144434074e-06,7.991158582145145e-07,2.397106213379332e-06,3.1855072163685772e-06
Candidatus Walliibacteriota,,,,,,,,,,,,,,3.5927283178846024e-05,,3.500677381073419e-06,1.1682515946634279e-05,5.831726692629798e-06,1.052039729695979e-05,4.666442677418385e-06,1.1187568374023388e-05,6.386149718490864e-06,6.392926865716118e-06,1.198553106689666e-05,7.963768040921445e-06
Candidatus Wildermuthiibacteriota,,,,,,,,,,,,,,,1.1864366561469292e-05,2.3337849207156123e-06,2.336503189326855e-06,,,2.3332213387091924e-06,7.991120267159561e-07,1.596537429622716e-06,7.991158582145145e-07,1.5980708089195548e-06,2.389130412276433e-06
Candidatus Wirthbacteria,,,,,,,,,,,,,,,,,,,,,,,1.598231716429029e-06,,
Candidatus Woesearchaeota,,,,,,0.0004900159255175794,0.0001219363492257042,,0.0004993757802746567,,0.00015936645703848082,0.0001184651653181382,0.00014899798852715488,9.580608847692271e-05,0.00011864366561469281,0.00015519669722748077,0.00016472347484754318,0.00014695951265425217,0.00015663702642130777,0.0001644921043789933,0.00015662595723623147,0.0001556623993882138,0.00014783643376959878,0.00015181672684732352,0.00015370072318978095
Candidatus Woesebacteria,,,,,,,,,,,4.903583293491723e-05,1.184651653181382e-05,,,1.1864366561469292e-05,1.9837171826082703e-05,2.570153508259541e-05,1.8661525416415352e-05,2.1040794593919577e-05,2.9165266733864904e-05,2.2375136748046773e-05,3.592209216651111e-05,3.4361981903224126e-05,2.397106213379332e-05,1.9113043298211467e-05
Candidatus Wolfebacteria,,,,,,,,,,,,1.184651653181382e-05,2.483299808785915e-05,,1.1864366561469292e-05,1.4002709524293674e-05,1.1682515946634277e-05,9.330762708207676e-06,1.052039729695979e-05,5.833053346772981e-06,1.038845634730743e-05,4.789612288868148e-06,7.192042723930631e-06,6.392283235678219e-06,4.778260824552867e-06
Candidatus Woykeibacteriota,,,,,,,,,,,1.2258958233729307e-05,,,,1.1864366561469292e-05,1.1668924603578062e-06,,2.332690677051919e-06,,1.1666106693545962e-06,,7.98268714811358e-07,7.991158582145145e-07,7.990354044597774e-07,7.963768040921443e-07
Candidatus Yanofskyibacteriota,,,,,,,0.0001219363492257042,,,,2.4517916467458613e-05,1.184651653181382e-05,1.2416499043929574e-05,,,5.834462301789031e-06,7.009509567980567e-06,3.4990360155778787e-06,2.337866065991065e-06,2.3332213387091924e-06,4.794672160295737e-06,8.780955862924938e-06,3.196463432858058e-06,3.995177022298887e-06,2.3891304122764334e-06
Candidatus Yonathiibacteriota,,,,,,,,,,,,1.184651653181382e-05,,,,2.3337849207156123e-06,2.336503189326855e-06,1.1663453385259595e-06,7.013598197973194e-06,3.4998320080637884e-06,3.1964481068638243e-06,1.596537429622716e-06,3.196463432858059e-06,7.990354044597774e-07,7.963768040921443e-07
Candidatus Zambryskiibacteriota,,,,,,,,,,,,,,,,2.3337849207156123e-06,2.336503189326855e-06,2.332690677051919e-06,3.5067990989865972e-06,,3.99556013357978e-06,5.587881003679506e-06,1.598231716429029e-06,3.1961416178391097e-06,
