family,1000,10000,100000,1000000,10000000
Abditibacteriaceae,,,,,
Abyssicoccaceae,4.006586320246233e-06,4.006586320246233e-06,4.006586320246233e-06,4.006586320246233e-06,3.677340205916871e-06
Acanthaceae,4.010416089126912e-06,4.010416089126912e-06,4.010416089126912e-06,4.010416089126912e-06,3.6785382584924574e-06
Acanthamoebidae,2.330988371088201e-05,2.330988371088201e-05,2.330988371088201e-05,1.4444315254201478e-05,1.590632476151803e-05
Acanthocerataceae,0.0001540778914753572,0.0001540778914753572,0.0001540778914753572,0.00015794038622311634,0.00014038943365297165
Acanthocnemidae,3.390750033907501e-05,3.390750033907501e-05,3.390750033907501e-05,,
Acanthoecidae,4.412984766376879e-06,4.412984766376879e-06,4.412984766376879e-06,4.412984766376879e-06,4.412984766376879e-06
Acanthopleuribacteraceae,0.00023947322214772836,3.61398580102085e-05,3.61398580102085e-05,2.7479010550083253e-05,2.9594062142879457e-05
Acaridae,2.7229033486519965e-06,2.7229033486519965e-06,2.7229033486519965e-06,2.7229033486519965e-06,2.203579935964105e-06
Acarosporaceae,,,,,
Acartiidae,4.2249567394435575e-05,4.224956739443558e-05,4.224956739443558e-05,3.902852690223199e-05,4.814746971548945e-05
Acaryochloridaceae,5.642788181229738e-05,5.642788181229738e-05,5.642788181229738e-05,3.655432956516265e-05,3.931120644609804e-05
Acaulosporaceae,,,,,
Acavomonidia,4.413666476879304e-06,4.413666476879304e-06,4.413666476879304e-06,4.413666476879304e-06,4.413666476879304e-06
Acerentomidae,,,,,
Acetobacteraceae,0.000489094772738209,0.000489094772738209,0.0004534274965908793,0.0004725394808007058,0.00046153686960651236
Acetomicrobiaceae,4.0040164804290635e-06,4.0040164804290635e-06,4.0040164804290635e-06,4.0040164804290635e-06,3.6757729106653175e-06
Achnanthaceae,7.467004223218908e-06,7.4670042232189085e-06,7.467004223218908e-06,7.4670042232189085e-06,4.425114479712696e-06
Achnanthidiaceae,4.598126355637949e-06,4.598126355637949e-06,4.598126355637949e-06,4.598126355637949e-06,3.3159878735425196e-06
Acholeplasmataceae,4.7275059439667724e-05,4.7275059439667724e-05,4.7275059439667724e-05,4.603696172728502e-05,4.592120920576911e-05
Acidaminobacteraceae,,,,,
Acidaminococcaceae,2.411395528286883e-05,2.4113955282868828e-05,2.4113955282868828e-05,1.5634824021235713e-05,1.501461425226825e-05
Acidiferrobacteraceae,0.00013878758232409945,0.00013878758232409947,0.00012524806502034998,0.00012424516972546013,0.0001263123490635553
Acidilutibacteraceae,3.835109876378652e-06,3.835109876378652e-06,3.835109876378652e-06,3.835109876378652e-06,4.415455915409629e-06
Acidimicrobiaceae,4.306035608162287e-05,4.306035608162287e-05,1.8158690598396284e-05,1.2992827769691264e-05,1.1030104896927261e-05
Acidithiobacillaceae,0.00013745829251584374,0.00013745829251584374,0.00010927897592656522,9.274258054763708e-05,9.186788963787668e-05
Acidobacteriaceae,0.00020224438169761592,0.00020224438169761592,0.00016197383202083083,0.00015235590136489084,0.00014746723522382943
Acidocellaceae,6.828059340020929e-05,6.828059340020929e-05,6.828059340020929e-05,6.532966101701159e-05,7.022802404643031e-05
Acidothermaceae,8.42516356975307e-06,8.42516356975307e-06,8.42516356975307e-06,4.178107441532747e-06,2.9426664611983078e-06
Acinetidae,6.577330729106255e-06,6.577330729106255e-06,6.577330729106255e-06,6.577330729106255e-06,4.972906061069111e-06
Acinetosporaceae,5.255600037049653e-06,5.255600037049653e-06,5.255600037049653e-06,5.255600037049653e-06,4.412543468185295e-06
Ackermannviridae,3.306996555183931e-06,3.306996555183931e-06,3.306996555183931e-06,3.306996555183931e-06,3.306996555183931e-06
Acmaeidae,2.2089635322211897e-06,2.2089635322211897e-06,2.2089635322211897e-06,2.2089635322211897e-06,2.2089635322211897e-06
Acoetidae,3.258677042294372e-06,3.258677042294372e-06,3.258677042294372e-06,3.258677042294372e-06,
Acrasidae,,,,,
Acrididae,1.9454838518807104e-05,1.9454838518807104e-05,1.9454838518807104e-05,1.8067211244762874e-05,2.1195053920232763e-05
Acroceridae,1.6965619249790454e-05,1.6965619249790454e-05,1.6965619249790454e-05,1.2031321300103184e-05,1.2369105267759419e-05
Acrochaetiaceae,4.413496049253698e-06,4.413496049253698e-06,4.413496049253698e-06,4.413496049253698e-06,4.413496049253698e-06
Acroporidae,5.361147178634467e-05,5.361147178634467e-05,3.413627162379856e-05,2.766744644770007e-05,2.870764391411522e-05
Acrospermaceae,4.1188991445831745e-06,4.118899144583174e-06,4.118899144583174e-06,4.118899144583174e-06,4.411123272330936e-06
Acrothesauraceae,2.203579935964105e-06,2.203579935964105e-06,2.203579935964105e-06,2.203579935964105e-06,2.203579935964105e-06
Acrotrichaceae,4.413666476879304e-06,4.413666476879304e-06,4.413666476879304e-06,4.413666476879304e-06,4.413666476879304e-06
Actinidiaceae,8.191715597045714e-06,8.191715597045714e-06,8.19171559704571e-06,5.04929113927025e-06,4.420554853465917e-06
Actiniidae,1.0372891488731897e-05,1.0372891488731899e-05,1.0372891488731899e-05,5.22671882906576e-06,4.858555153498746e-06
Actinomycetaceae,0.00022904603454940213,0.00022904603454940213,0.00017906291537363089,0.000164828330770067,0.0001665139060465602
Actinopolymorphaceae,3.1651197898058935e-05,3.1651197898058935e-05,3.1651197898058935e-05,2.0976244444565755e-05,1.8553274533939395e-05
Actinopolysporaceae,7.643894728477666e-06,7.643894728477666e-06,7.643894728477666e-06,7.643894728477666e-06,7.179724608119289e-06
Actinospicaceae,,,,,
Actinostolidae,,,,,
