order,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Corethrales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Coriobacteriales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,2e-05,1e-05,2.000020000200002e-05,9.000072000576005e-06,1.5000150001500015e-05,9.000072000576005e-06,8.000048000288004e-06,1.0000080000640006e-05,6.8757871001434295e-06,1.3750168439125092e-05,8.255040277991762e-06,4.8116686719088236e-06,1.2376009874240666e-05
Cornales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coronatae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coronophorales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corticiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,6.873812388441177e-07,4.125336624746889e-06
Coscinodiscales,0.0,0.0,0.0,0.0,0.001,0.0,0.0001,0.0001,0.0,0.0002,9.000090000900009e-05,3e-05,3.0000000000000004e-05,3.0000000000000004e-05,0.0001000010000100001,8.000064000512003e-05,5.5000550005500056e-05,7.600060800486403e-05,8.900053400320402e-05,6.700053600428803e-05,5.019324583104704e-05,7.218838430540673e-05,6.604032222393411e-05,5.155359291330882e-05,7.288094703719504e-05
Craniida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craspedida,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,6.000048000384004e-06,1.200012000120001e-05,1.8000144001152007e-05,1.8000108000648007e-05,1.1000088000704007e-05,1.168883807024383e-05,1.031262632934382e-05,1.1006720370655684e-05,1.0998099821505881e-05,1.375112208248963e-05
Crassiclitellata,0.0,0.0,0.0,0.001,0.0,0.0,0.0001,0.0001,0.0,0.0,3.000030000300003e-05,8e-05,5e-05,0.00012,8.000080000800008e-05,7.800062400499203e-05,8.600086000860008e-05,8.000064000512005e-05,8.400050400302402e-05,8.900071200569604e-05,8.594733875179287e-05,9.831370433974441e-05,8.255040277991766e-05,9.829551715470882e-05,8.525695691143571e-05
Crassvirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,4e-05,0.0,3.0000240001920015e-06,8.000080000800008e-06,4.000032000256002e-06,6.000036000216002e-06,4.000032000256002e-06,2.750314840057372e-06,1.1000134751300074e-05,9.630880324323726e-06,4.8116686719088236e-06,8.93822935361826e-06
Cremevirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.875561041244814e-07
Crossosomatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Cryomonadida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,4e-05,1.000010000100001e-05,4.000032000256002e-06,2.000020000200002e-06,5.000040000320002e-06,4.000024000144001e-06,3.0000240001920015e-06,1.375157420028686e-06,8.93760948543131e-06,8.942960301157746e-06,3.436906194220588e-06,4.125336624746889e-06
Cryptomonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,1.000010000100001e-05,2e-05,3.0000000000000004e-05,2e-05,3.000030000300003e-05,3.0000240001920018e-05,2.000020000200002e-05,2.9000232001856013e-05,3.300019800118801e-05,1.900015200121601e-05,2.269009743047332e-05,2.681282845629393e-05,1.7198000579149508e-05,2.3370962120699996e-05,2.2001795331983406e-05
Cryptosporangiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cucurbitales,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,2e-05,2.000020000200002e-05,1.5000120000960007e-05,1.1000110001100012e-05,7.000056000448003e-06,1.6000096000576005e-05,1.2000096000768006e-05,1.1001259360229487e-05,1.8562727392818873e-05,1.4446320486485586e-05,1.443500601572647e-05,8.250673249493778e-06
Culicoidibacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cumacea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,6.875561041244814e-07
Cupressales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,1e-05,1.000010000100001e-05,1.3000104000832005e-05,6.000060000600005e-06,9.000072000576005e-06,4.000024000144002e-06,3.000024000192002e-06,8.250944520172116e-06,6.875084219562546e-06,7.567120254825783e-06,7.561193627285294e-06,6.188004937120333e-06
Cyanidiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000240001920015e-06,1.000010000100001e-06,2.000016000128001e-06,0.0,2.000016000128001e-06,3.437893550071715e-06,1.3750168439125092e-06,1.3758400463319607e-06,2.062143716532353e-06,2.7502244164979258e-06
Cyatheales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Cyathomonadacea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,0.0
Cycloneritida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Cyclophorales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,1.0000080000640005e-06,6.000036000216002e-06,7.000056000448003e-06,6.87578710014343e-07,2.062525265868764e-06,0.0,3.436906194220588e-06,1.3751122082489629e-06
Cyclophyllidea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,0.0,2.000016000128001e-06,2.750314840057372e-06,3.437542109781273e-06,3.439600115829901e-06,2.7495249553764707e-06,2.7502244164979258e-06
Cyclopoida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,2e-05,2e-05,0.0,4.000040000400004e-05,7.200057600460803e-05,3.900039000390004e-05,5.9000472003776034e-05,5.800034800208801e-05,2.5000200001600013e-05,2.8190727110588064e-05,6.118824955410665e-05,4.746648159845265e-05,2.9557393270297057e-05,2.9564912477352704e-05
Cyclotrichida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cydippida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cymatosirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,5e-05,0.0001,0.00012000120001200012,0.00017600140801124798,2.200022000220002e-05,6.200049600396803e-05,0.000122000732004324,3.700029600236802e-05,0.0001712070987935004,4.468804742715655e-05,4.54027215289547e-05,5.567788034637353e-05,3.5065361310348553e-05
Cymbellales,0.0,0.0,0.001,0.0,0.0,0.0005,0.0001,0.0007,0.0004,0.0,0.00019000190001900016,0.00011999999999999999,0.00019,0.00021,0.0001200012000120001,9.300074400595205e-05,0.0001070010700107001,0.00012300098400787205,0.00013000078000468003,0.00014900119200953607,0.00010038649166209408,0.00012100148226430083,0.00011075512372972283,0.0001175421918423441,0.00010313341561867221
Cyphobasidiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cystobasidiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Cystofilobasidiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2e-05,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,1.3758400463319607e-06,6.873812388441177e-07,1.3751122082489629e-06
Cytophagales,0.003,0.003,0.004,0.0,0.005,0.0027,0.0023,0.0024000000000000002,0.0035,0.003,0.0030900309003090024,0.0034500000000000004,0.00317,0.0032700000000000003,0.0031500315003150023,0.003236025888206965,0.003356033560335602,0.003284026272210009,0.0033210199261194365,0.0031460251682011173,0.0032151180480270245,0.003381166419180653,0.003319902031798919,0.003283620177958088,0.003329834212274708
Dacrymycetales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,2.063760069497941e-06,0.0,6.875561041244814e-07
Dactylopodida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,1.375112208248963e-06
Dasycladales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,2.000020000200002e-05,1.0000080000640005e-06,0.0,6.000048000384003e-06,2.000012000072001e-06,1.0000080000640005e-06,3.4378935500717147e-06,0.0,2.063760069497941e-06,6.873812388441177e-07,6.875561041244814e-07
Decapoda,0.0,0.0,0.0,0.0,0.001,0.0,0.0001,0.0,0.0,0.0001,3.0000300003000036e-05,2e-05,8e-05,1e-05,2.000020000200002e-05,4.500036000288002e-05,4.7000470004700047e-05,5.0000400003200026e-05,6.0000360002160015e-05,5.400043200345603e-05,4.95056671210327e-05,5.981323271019415e-05,5.572152187644441e-05,5.911478654059411e-05,4.675381508046474e-05
Deferribacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320003e-06,7.000070000700006e-06,8.000064000512004e-06,1.4000084000504005e-05,1.0000080000640006e-05,1.168883807024383e-05,9.625117907387567e-06,6.191280208493823e-06,8.93595610497353e-06,7.563117145369297e-06
Deferrisomatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dehalococcoidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,3.0000000000000004e-05,2e-05,1.000010000100001e-05,8.000064000512004e-06,5.000050000500005e-06,4.000032000256002e-06,7.000042000252003e-06,3.0000240001920015e-06,1.375157420028686e-06,1.1687643173256328e-05,6.879200231659803e-06,3.4369061942205884e-06,8.250673249493778e-06
Deinococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,9.000090000900009e-05,9e-05,1e-05,0.00011,4.000040000400004e-05,6.900055200441604e-05,4.100041000410004e-05,6.200049600396803e-05,6.200037200223203e-05,5.400043200345603e-05,6.39448200313339e-05,7.700094325910052e-05,5.22819217606145e-05,5.155359291330882e-05,6.531782989182574e-05
Dendroceratida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Dermaptera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dermocystida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desertifilales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desmarestiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,2.063760069497941e-06,2.7495249553764707e-06,1.375112208248963e-06
Desmidiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,4.000032000256002e-06,4.000040000400004e-06,0.0,0.0,1.0000080000640005e-06,2.062736130043029e-06,2.062525265868764e-06,3.4396001158299015e-06,1.3747624776882353e-06,2.062668312373444e-06
Desulfarculales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,5.000040000320002e-06,6.000060000600006e-06,4.000032000256002e-06,3.000018000108001e-06,2.000016000128001e-06,4.813050970100402e-06,4.812558953693784e-06,7.567120254825783e-06,2.062143716532353e-06,4.81289272887137e-06
Desulfatiglandales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfobaccales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1.000010000100001e-05,2.000016000128001e-06,3.000030000300003e-06,6.000048000384003e-06,7.000042000252001e-06,4.000032000256002e-06,6.87578710014343e-07,1.3750168439125092e-06,6.191280208493823e-06,6.873812388441177e-07,2.0626683123734445e-06
Desulfobacterales,0.001,0.0,0.0,0.0,0.001,0.0019,0.0013,0.0025,0.0024999999999999996,0.0007,0.0016300163001630001,0.0017800000000000001,0.0017,0.00182,0.0016100161001610003,0.0016780134241073403,0.0017560175601756005,0.0015900127201016602,0.0017360104160624,0.0017480139841117963,0.0017725779144168352,0.0017675841528494403,0.001665454376084782,0.0017590085902020678,0.0016336333033996385
Desulfobulbales,0.001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0005,0.0001000010000100001,0.00016,0.00013000000000000002,0.00011,7.000070000700007e-05,0.00013300106400851206,0.00016500165001650017,0.00013200105600844807,0.00016000096000576004,0.0001540012320098561,0.00014576668652304073,0.0001306266001716884,0.000139647764702694,0.00013403934157460293,0.00015470012342800834
Desulfomonilales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,5.000050000500004e-06,2.000016000128001e-06,1.0000060000360005e-06,5.000040000320002e-06,4.125472260086058e-06,2.7500336878250184e-06,2.751680092663922e-06,4.8116686719088236e-06,3.437780520622407e-06
Desulfovibrionales,0.0,0.0,0.001,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0001,6.000060000600006e-05,0.00019,0.00014000000000000001,9e-05,0.00011000110001100011,0.00012100096800774406,0.00013300133001330013,0.00011300090400723206,0.00012500075000450005,0.00011700093600748805,0.00012995237619271084,9.625117907387565e-05,0.00012451352419304244,0.00012372862299194116,0.00010450852782692119
Desulfurellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,2e-05,0.0,1.000010000100001e-05,0.0,3.0000300003000026e-06,3.000024000192002e-06,2.000012000072001e-06,1.0000080000640005e-06,4.125472260086058e-06,2.7500336878250184e-06,2.063760069497941e-06,1.3747624776882353e-06,0.0
Desulfuribacillales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfurobacteriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,1.3750168439125092e-06,1.3758400463319607e-06,6.873812388441177e-07,2.7502244164979258e-06
Desulfurococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,6.873812388441177e-07,1.3751122082489629e-06
Desulfuromonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0002,0.00030000000000000003,0.00018000180001800017,0.00022,0.00011,0.00017,0.00013000130001300012,0.00014700117600940807,0.00017400174001740019,0.0001880015040120321,0.00012600075600453605,0.00016600132801062407,0.00017464499234364313,0.00014300175176690098,0.0001712920857683291,0.00015191125378454998,0.00015401256732388384
Dethiobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,4.000040000400004e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,2.750314840057372e-06,3.437542109781273e-06,3.439600115829901e-06,6.873812388441177e-07,6.875561041244814e-07
Diaporthales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,1e-05,1e-05,2.000020000200002e-05,9.000072000576005e-06,3.0000300003000026e-06,7.000056000448003e-06,1.1000066000396005e-05,1.4000112000896008e-05,9.626101940200802e-06,4.125050531737528e-06,1.2382560416987645e-05,8.248574866129412e-06,1.2376009874240666e-05
Dicranales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dictyoceratida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Dictyochales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,0.0,1.5000150001500016e-05,7.000056000448003e-06,7.000042000252001e-06,5.000040000320002e-06,4.125472260086058e-06,2.7500336878250184e-06,2.063760069497941e-06,8.93595610497353e-06,6.875561041244814e-07
Dictyoglomales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,4.125472260086058e-06,0.0,1.3758400463319605e-06,2.062143716532353e-06,1.375112208248963e-06
Dictyosteliales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,4.000032000256002e-06,5.000050000500005e-06,7.000056000448004e-06,1.1000066000396005e-05,7.000056000448003e-06,1.2376416780258175e-05,8.250101063475055e-06,4.127520138995883e-06,8.935956104973529e-06,6.875561041244814e-06
Dictyotales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,2.0637600694979405e-06,0.0,0.0
Dimargaritales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinophysales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.000010000100001e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,2.7500336878250184e-06,6.879200231659802e-07,2.062143716532353e-06,1.375112208248963e-06
Dioctophymatida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
