class,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Candidatus Marinamargulisbacteria,,,,,,,,0.00025839793281653745,,,1.2959914982957723e-05,,6.563747111951271e-05,2.524360074721059e-05,3.747376836214654e-05,2.583102084194504e-05,3.814135925961473e-05,3.435047544738601e-05,2.9550063347949858e-05,3.319404130076555e-05,1.766347546543356e-05,4.203877993371548e-05,4.627222539117114e-05,3.6171415496845754e-05,4.030686963415017e-05
Candidatus Mcinerneyibacteria,,,,,,,,,,,,,,,,3.6901458345635777e-06,,1.2268026945495004e-06,1.231252639497911e-06,,,,8.413131889303842e-07,8.411957092289711e-07,2.5191793521343856e-06
Candidatus Methanofastidiosia,,,,,,,,,,,,1.2501250125012503e-05,2.6254988447805085e-05,,,4.92019444608477e-06,4.921465710918029e-06,3.6804080836485013e-06,1.231252639497911e-06,7.3764536223923416e-06,4.2055893965317996e-06,3.3631023946972373e-06,1.6826263778607687e-06,6.729565673831768e-06,4.198632253557309e-06
Candidatus Methanoliparia,,,,,,,,,,,,,,,,,2.4607328554590146e-06,,,,2.52335363791908e-06,,8.413131889303842e-07,,
Candidatus Methanomethylicia,,,,,,,,,,,,,,1.2621800373605294e-05,,2.460097223042385e-06,1.2303664277295073e-06,,1.231252639497911e-06,,,8.407755986743093e-07,8.413131889303842e-07,,8.397264507114618e-07
Candidatus Methylomirabilia,,,,,,,,,,,,,1.3127494223902542e-05,,1.2491256120715508e-05,1.1070437503690732e-05,6.151832138647537e-06,9.814421556396003e-06,8.618768476485376e-06,6.147044685326953e-06,4.2055893965317996e-06,7.5669803880687835e-06,6.730505511443074e-06,7.5707613830607405e-06,1.0076717408537542e-05
Candidatus Micrarchaeia,,,,,,,,,,,,,,,,,,2.453605389099001e-06,,,1.6822357586127198e-06,,,8.411957092289711e-07,8.397264507114618e-07
Candidatus Moduliflexia,,,,,,,,,,,1.2959914982957723e-05,1.2501250125012503e-05,,,,6.150243057605962e-06,9.842931421836059e-06,4.907210778198002e-06,8.618768476485373e-06,4.917635748261562e-06,5.88782515514452e-06,7.566980388068784e-06,4.206565944651921e-06,1.2617935638434566e-05,7.557538056403156e-06
Candidatus Muproteobacteria,,,,,,,,,,,1.2959914982957723e-05,1.2501250125012503e-05,2.6254988447805085e-05,,2.4982512241431017e-05,1.968077778433908e-05,1.1073297849565565e-05,2.330925119644051e-05,1.3543779034477019e-05,2.335876980424242e-05,1.934571122404628e-05,1.9337838769509114e-05,1.8508890156468457e-05,2.6077066986098103e-05,2.015343481707508e-05
Candidatus Nanoarchaeia,,,,,,,,,,,,,1.3127494223902542e-05,,1.2491256120715508e-05,7.380291669127154e-06,7.382198566377044e-06,1.2268026945495003e-05,6.156263197489553e-06,1.4752907244784685e-05,9.25229667236996e-06,1.0930082782766023e-05,1.0937071456094997e-05,1.4300327056892508e-05,9.236990957826079e-06
Candidatus Nanohaloarchaea,,,,,,,,,,,,,,,,,,,1.231252639497911e-06,,,,8.413131889303842e-07,8.411957092289711e-07,
Candidatus Nanosyncoccalia,,,,,,,,,,,,,,,,1.2300486115211924e-06,1.2303664277295073e-06,,,1.2294089370653905e-06,8.411178793063599e-07,,,,
Candidatus Odinarchaeia,,,,,,,,,,,,,,,,1.2300486115211924e-06,,,,1.2294089370653905e-06,,,,,8.397264507114618e-07
Candidatus Ozemobacteria,,,,,,,,,,,,,,,,,3.691099283188522e-06,1.2268026945495004e-06,3.6937579184937323e-06,,1.6822357586127198e-06,1.6815511973486187e-06,,3.3647828369158844e-06,
Candidatus Paceibacteria,,,,,,,,,,,,,,,,,,1.2268026945495004e-06,1.231252639497911e-06,1.2294089370653905e-06,,,8.413131889303842e-07,,8.397264507114618e-07
Candidatus Peribacteria,0.0012658227848101266,,,,,,,0.00025839793281653745,,,2.5919829965915446e-05,3.7503750375037513e-05,2.6254988447805085e-05,2.524360074721059e-05,7.494753672429307e-05,4.5511798626284114e-05,2.0916229271401622e-05,4.1711291614683004e-05,4.432509502192478e-05,3.5652859174896325e-05,3.869142244809256e-05,3.699412634166961e-05,4.879616495796229e-05,3.448902407838781e-05,3.610823738059286e-05
Candidatus Phoenicimicrobiia,,,,,,,,,,,,,,,,1.2300486115211924e-06,,,,2.458817874130781e-06,,,,,
Candidatus Polarisedimenticolia,,,,,,0.00012995451591942821,,,,,7.775948989774635e-05,2.5002500250025007e-05,3.938248267170763e-05,7.573080224163176e-05,8.743879284500858e-05,5.4122138906932466e-05,3.814135925961473e-05,4.5391699698331514e-05,4.9250105579916416e-05,4.3029312797288665e-05,4.794371912046251e-05,3.1108697150949444e-05,2.6080708856841915e-05,3.78538069153037e-05,4.3665775436996017e-05
Candidatus Poseidoniia,,,,,,0.00012995451591942821,,0.00012919896640826872,,0.00013271400132714006,9.071940488070406e-05,0.0002625262526252626,0.00010501995379122034,8.835260261523706e-05,9.993004896572407e-05,0.00013284525004428877,0.00014518323847208188,0.00015335033681868757,0.00018222539064569076,0.00015121729925904304,0.00019429823011976916,0.00015974736374811877,0.00014218192892923495,0.0001244969649658877,0.00012931787340956513
Candidatus Saccharimonadia,,,,,,,,,,,,,1.3127494223902542e-05,,,1.2300486115211924e-06,3.691099283188522e-06,1.2268026945495004e-06,1.231252639497911e-06,2.458817874130781e-06,2.52335363791908e-06,2.522326796022928e-06,1.6826263778607685e-06,1.6823914184579422e-06,1.6794529014229237e-06
Candidatus Sericytochromatia,,,,,,0.00012995451591942821,,0.00012919896640826872,,,6.47995749147886e-05,0.00015001500150015003,6.563747111951271e-05,0.0001893270056040794,9.993004896572405e-05,7.99531597488775e-05,8.2434550657877e-05,9.323700478576204e-05,6.402513725389136e-05,7.991158090925036e-05,8.158843429271693e-05,7.651057947936214e-05,6.225717598084843e-05,7.82312009582943e-05,7.389592766260865e-05
Candidatus Sumerlaeia,,,,,,,,,,,1.2959914982957723e-05,,2.6254988447805085e-05,2.524360074721059e-05,1.2491256120715508e-05,1.3530534726733118e-05,2.7068061410049164e-05,1.962884311279201e-05,1.8468789592468655e-05,2.335876980424242e-05,2.1027946982659e-05,1.8497063170834804e-05,2.1874142912189994e-05,1.598271847535045e-05,2.3512340619920932e-05
Candidatus Tariuqbacteria,,,,,,,,,,,1.2959914982957723e-05,,,,,1.2300486115211924e-06,1.2303664277295073e-06,1.2268026945495004e-06,1.231252639497911e-06,,,8.407755986743093e-07,,1.682391418457942e-06,8.397264507114618e-07
Candidatus Termititenacia,,,,,,,,,,,,,,,,,,,1.231252639497911e-06,,8.411178793063599e-07,,,,8.397264507114618e-07
Candidatus Tharpellia,,,,,,,,,,,1.2959914982957723e-05,,,2.524360074721059e-05,1.2491256120715508e-05,6.150243057605963e-06,1.4764397132754087e-05,1.4721632334594005e-05,6.156263197489554e-06,1.1064680433588515e-05,3.3644715172254396e-06,6.726204789394475e-06,9.25444507823423e-06,5.888369964602798e-06,9.23699095782608e-06
Candidatus Thermofonsia,,,,,,,,,,,2.5919829965915446e-05,1.2501250125012503e-05,3.9382482671707626e-05,2.524360074721059e-05,6.245628060357754e-05,3.075121528802981e-05,5.659685567555734e-05,4.6618502392881006e-05,4.801885294041852e-05,5.409399323087718e-05,4.205589396531799e-05,5.1287311519132876e-05,5.636798365833576e-05,3.78538069153037e-05,4.6184954789130405e-05
Candidatus Uabimicrobiia,,,,,,,,,,,,,,1.2621800373605294e-05,,9.84038889216954e-06,3.691099283188522e-06,8.587618861846501e-06,3.6937579184937323e-06,9.835271496523124e-06,4.2055893965317996e-06,4.2038779933715466e-06,2.523939566791153e-06,6.729565673831769e-06,3.3589058028458478e-06
Candidatus Undinarchaeia,,,,,,,,,,,,,,,,,,,,,1.6822357586127198e-06,1.6815511973486187e-06,,,
Candidatus Vecturitrichia,,,,,,,,,,,6.47995749147886e-05,,,1.2621800373605294e-05,1.2491256120715508e-05,2.3370923618902654e-05,1.2303664277295074e-05,2.9443264669188003e-05,9.850021115983284e-06,3.4423450237830924e-05,1.0934532430982679e-05,1.0089307184091712e-05,1.8508890156468457e-05,1.5982718475350446e-05,1.3435623211383391e-05
Caudoviricetes,0.0012658227848101266,0.0025157232704402514,0.0012658227848101266,0.003875968992248062,0.0025412960609911056,0.0019493177387914231,0.0026964560862865953,0.001550387596899225,0.0021282255919127433,0.0017252820172528206,0.0015811096279208414,0.0015626562656265628,0.001352131905061962,0.001767052052304741,0.0016363545518137308,0.0016777863061147732,0.0016302355167415966,0.0017003485346454453,0.0016240222314974683,0.0016228197969261626,0.0017343850671295124,0.001596632861882409,0.0016834676910495781,0.0016924857669685278,0.0015669295570274746
Centroplasthelida,,,,,,,,,,,5.183965993183089e-05,,,1.2621800373605294e-05,1.2491256120715508e-05,3.6901458345635777e-06,8.612564994106554e-06,3.6804080836485013e-06,2.462505278995822e-06,1.2294089370653905e-06,3.3644715172254396e-06,2.522326796022928e-06,8.413131889303844e-06,5.047174255373826e-06,8.397264507114619e-06
Cephalocarida,,,,,,,,,,,,,,,,,,,,,,,,,8.397264507114618e-07
Cephalopoda,,,,,,,0.00012840267077555214,,0.00013301409949454646,,2.5919829965915446e-05,1.2501250125012503e-05,,8.835260261523706e-05,3.747376836214653e-05,4.059160418019935e-05,3.198952712096719e-05,4.907210778198001e-05,4.063133710343105e-05,3.319404130076554e-05,3.3644715172254397e-05,4.624265792708701e-05,4.038303306865845e-05,4.963054684450929e-05,3.9467143183438705e-05
Cestoda,,,,,,,0.00012840267077555214,0.00012919896640826872,,,3.887974494887317e-05,2.5002500250025007e-05,3.938248267170763e-05,1.2621800373605294e-05,7.494753672429306e-05,4.059160418019935e-05,2.5837694982319652e-05,2.2082448501891008e-05,3.324382126644359e-05,2.335876980424242e-05,1.850459334473992e-05,2.1019389966857732e-05,2.8604648423633064e-05,2.9441849823013987e-05,3.274933157774702e-05
Charophyceae,,,,,,,,0.00012919896640826872,,,,1.2501250125012503e-05,3.9382482671707626e-05,3.786540112081588e-05,,2.2140875007381464e-05,1.9685862843672117e-05,2.0855645807341506e-05,2.955006334794985e-05,2.089995193011164e-05,1.850459334473992e-05,1.597473637481188e-05,2.3556769290050762e-05,2.439467556764016e-05,2.85506993241897e-05
Chilopoda,,,,,,,,,,,,,,,,,,,,2.458817874130781e-06,,,,8.411957092289711e-07,
Chitinispirillia,,,,,,,,0.00012919896640826872,,,2.5919829965915446e-05,2.5002500250025007e-05,1.3127494223902542e-05,,4.9965024482862034e-05,1.3530534726733118e-05,1.59947635604836e-05,2.3309251196440503e-05,1.1081273755481196e-05,1.5982316181850074e-05,1.3457886068901758e-05,1.849706317083481e-05,2.3556769290050762e-05,8.41195709228971e-06,1.5115076112806313e-05
Chitinivibrionia,,,,,,,,,,,1.2959914982957723e-05,,1.3127494223902542e-05,1.2621800373605294e-05,,1.2300486115211926e-05,9.842931421836059e-06,2.2082448501891008e-05,2.8318810708451945e-05,1.9670542993046248e-05,2.018682910335264e-05,1.7656287572160497e-05,2.439808247898115e-05,1.9347501312266333e-05,2.0993161267786543e-05
Chitinophagia,0.002531645569620253,0.0012578616352201257,,,,0.0015594541910331386,0.001027221366204417,0.001937984496124031,0.0021282255919127433,0.0017252820172528206,0.0019439872474436572,0.0016001600160016004,0.001837849191346356,0.0018680264552935833,0.0014864594783651445,0.0018524532089507432,0.0017901831523464322,0.0017359258127873953,0.0017102099162625486,0.0017642018246887758,0.0017747587253363285,0.001689118177736498,0.0016716893064046144,0.001717721638245415,0.0017365543000711424
Chlamydiia,,,0.0012658227848101266,,,0.00025990903183885643,0.0015408320493066256,0.0006459948320413437,0.0005320563979781858,0.00013271400132714006,0.0005054366843353512,0.00037503750375037507,0.0005382272631800042,0.00030292320896652705,0.0004621764764664738,0.00037393477790244247,0.00039740835615663085,0.0003827624406994441,0.0004334009291032645,0.000381116770490271,0.00038354975296370014,0.00037330436581139336,0.00036765386356257796,0.00040629752755759295,0.00040558787569363604
Chlorarachniophyceae,,,,,,,,,,,1.2959914982957723e-05,,,,2.4982512241431017e-05,3.6901458345635777e-06,8.612564994106552e-06,4.907210778198002e-06,2.462505278995822e-06,1.4752907244784685e-05,5.04670727583816e-06,4.2038779933715466e-06,4.206565944651923e-06,8.411957092289711e-07,4.1986322535573095e-06
Chlorobiia,,,,,,0.00025990903183885643,,,,0.00013271400132714006,9.071940488070406e-05,6.25062506250625e-05,9.18924595673178e-05,5.048720149442118e-05,8.743879284500856e-05,7.626301391431393e-05,8.981674922425404e-05,8.219578053481653e-05,6.895014781188301e-05,9.09762613428389e-05,8.495290580994236e-05,7.903290627538509e-05,7.57181870037346e-05,7.991359237675224e-05,6.549866315549402e-05
Chlorodendrophyceae,,,,,,,,,,,3.887974494887317e-05,5.0005000500050013e-05,3.938248267170763e-05,1.2621800373605294e-05,2.4982512241431017e-05,1.8450729172817888e-05,1.59947635604836e-05,2.944326466918801e-05,2.955006334794985e-05,1.9670542993046248e-05,1.5140121827514477e-05,8.407755986743093e-06,2.1874142912189997e-05,1.1776739929205596e-05,2.1832887718498008e-05
Chloroflexia,,,,,,0.00012995451591942821,0.00038520801232665646,0.00012919896640826872,,,0.00012959914982957723,8.750875087508752e-05,0.00011814744801512288,0.00011359620336244765,0.00011242130508643959,0.00012054476392907686,0.00010212041350154911,0.00012145346676040053,9.357520060184122e-05,9.466448815403507e-05,0.00010429861703398862,9.332609145284834e-05,0.00012030778601704496,0.00012954413922126155,0.00011252334439533589
Chlorokybophyceae,,,,,,,,,,,,,,,,,1.2303664277295073e-06,1.2268026945495004e-06,1.231252639497911e-06,,,,8.413131889303842e-07,8.411957092289711e-07,
Chlorophyceae,0.0012658227848101266,,0.0012658227848101266,,,0.0009096816114359974,0.00038520801232665646,0.00012919896640826872,0.00039904229848363934,0.00013271400132714006,0.00041471727945464713,0.00025002500250025,0.00032818735559756357,0.0002271924067248953,0.0003372639152593188,0.00032104268760703127,0.0004035601882952784,0.00036804080836485014,0.0003706070444888711,0.0003540697738748325,0.00033224156232601214,0.000350603424647187,0.000378590935018673,0.0003734908948976631,0.0003736782705666005
Chloropicophyceae,,,,,,,,,,,5.183965993183089e-05,,2.6254988447805085e-05,3.786540112081588e-05,2.4982512241431017e-05,3.8131506957156957e-05,3.691099283188523e-05,3.3123672752836506e-05,2.2162547510962392e-05,3.442345023783094e-05,3.532695093086712e-05,3.279024834829806e-05,3.449384074614577e-05,3.2806632659929874e-05,2.7710972873478234e-05
Choanoflagellata,,,,0.0012919896640826874,,0.0003898635477582846,0.00025680534155110427,0.00038759689922480625,,,3.887974494887317e-05,7.500750075007503e-05,7.876496534341525e-05,0.00012621800373605293,4.9965024482862034e-05,8.856350002952585e-05,7.874345137468847e-05,6.379374011657402e-05,9.6037705880837e-05,5.778222004207334e-05,7.317725549965333e-05,7.819213067671077e-05,6.646374192550037e-05,8.580196234135504e-05,6.969729540905134e-05
Chromadorea,,,,,,,0.00012840267077555214,0.00038759689922480625,0.00013301409949454646,0.0002654280026542801,0.00031103795959098535,0.00025002500250025,0.00030193236714975844,0.00010097440298884236,0.00014989507344858612,0.00023001909035446301,0.00023623035412406542,0.00020487604998976655,0.00019084415912217617,0.0002040818835528548,0.0002186906486196536,0.00019590071449111405,0.00020864567085473532,0.00019431620883189233,0.000187258998508656
Chrymotiviricetes,,,,,,,,,,,,,,,,1.2300486115211924e-06,,1.2268026945495004e-06,,,,,8.413131889303842e-07,,
Chrysiogenia,,,,,,,,,,,1.2959914982957723e-05,,1.3127494223902542e-05,1.2621800373605294e-05,,1.2300486115211926e-05,7.382198566377044e-06,6.134013472747502e-06,3.6937579184937327e-06,3.688226811196171e-06,1.4299003948208119e-05,1.0930082782766021e-05,2.523939566791153e-05,1.1776739929205596e-05,1.0076717408537542e-05
Chrysomerophyceae,,,,,,,,,,,,,,,,,,,,,,,,,
Chrysophyceae,,,,,,,,,,,,,1.3127494223902542e-05,2.524360074721059e-05,,1.968077778433908e-05,1.4764397132754087e-05,8.587618861846501e-06,1.7237536952970752e-05,1.2294089370653906e-05,1.26167681895954e-05,1.345240957878895e-05,1.59849505896773e-05,1.598271847535045e-05,1.0916443859249004e-05
Chthonomonadia,,,,,,,,,,,,1.2501250125012503e-05,2.6254988447805085e-05,1.2621800373605294e-05,1.2491256120715508e-05,1.2300486115211924e-05,1.59947635604836e-05,1.4721632334594005e-05,1.7237536952970745e-05,1.4752907244784685e-05,1.009341455167632e-05,1.7656287572160497e-05,1.0937071456094997e-05,1.5141522766121478e-05,8.397264507114619e-06
Chytridiomycetes,,,0.0012658227848101266,,0.0025412960609911056,0.0006497725795971411,0.00025680534155110427,0.00012919896640826872,0.0007980845969672787,0.00013271400132714006,0.0005183965993183088,0.0003625362536253626,0.00028880487292585593,0.00046700661382339593,0.0003497551713800343,0.0003542540001181034,0.00039740835615663085,0.00035945318950300365,0.0004063133710343105,0.00041185199391690583,0.00037093298477410474,0.00037162281461404473,0.00033063608324964105,0.0003978855704653033,0.000351005656397391
Clitellata,,,,,,,,,,,2.5919829965915446e-05,1.2501250125012503e-05,,2.524360074721059e-05,1.2491256120715508e-05,1.7220680561296694e-05,1.1073297849565565e-05,6.134013472747501e-06,1.1081273755481196e-05,9.835271496523124e-06,1.0934532430982679e-05,1.4293185177463258e-05,1.1778384645025383e-05,8.41195709228971e-06,1.76342554649407e-05
Clostridia,0.005063291139240506,,0.0037974683544303796,,0.0012706480304955528,0.0024691358024691358,0.002054442732408834,0.0018087855297157622,0.001729183293429104,0.0017252820172528206,0.0016977488627674612,0.0015501550155015502,0.0014440243646292796,0.0014010198414701877,0.0020360747476766273,0.0013948751254650076,0.0013570941697856464,0.0014353591526228761,0.0013359091138551197,0.001403985006128661,0.0013331718387005313,0.0013166545875238757,0.0014134061574029534,0.0013963848773200056,0.0012990568192505513
Coleochaetophyceae,,,,,,,,,,,,,,,,,,1.2268026945495004e-06,3.6937579184937323e-06,,,8.407755986743093e-07,1.6826263778607687e-06,,
Collembola,,,,,,0.00012995451591942821,0.00012840267077555214,0.00012919896640826872,0.00013301409949454646,,9.071940488070405e-05,8.750875087508752e-05,9.189245956731779e-05,6.310900186802647e-05,7.494753672429306e-05,6.150243057605961e-05,5.413612282009833e-05,5.7659726643826515e-05,4.4325095021924784e-05,6.147044685326952e-05,5.214930851699431e-05,6.137661870322459e-05,5.132010452475344e-05,4.542456829836444e-05,5.9620578000513786e-05
Colpodea,,,,,,,,,,,,,,,,1.2300486115211924e-06,,,,,,8.407755986743093e-07,8.413131889303842e-07,1.6823914184579422e-06,
Compsopogonophyceae,,,,,,,,,,,1.2959914982957723e-05,,,,,2.460097223042385e-06,,3.6804080836485017e-06,3.6937579184937327e-06,1.2294089370653905e-06,2.52335363791908e-06,2.522326796022928e-06,2.523939566791153e-06,4.205978546144855e-06,1.6794529014229237e-06
Conexivisphaeria,,,,,,,,,,,,,,,,,,,,,,,,,
Coniocybomycetes,,,,,,,,,,,,,,,,1.2300486115211924e-06,,,,,8.411178793063599e-07,,8.413131889303842e-07,,
Conoidasida,,,,,,,,,,,0.00011663923484661949,5.0005000500050013e-05,3.938248267170763e-05,5.048720149442118e-05,6.245628060357754e-05,4.305170140324174e-05,5.167538996463931e-05,4.784530508743052e-05,4.678760030092061e-05,5.778222004207335e-05,5.9719369430751556e-05,5.8013516308527346e-05,5.132010452475344e-05,5.299532968142518e-05,5.1223313493399175e-05
Coprothermobacteria,,,,,,,,,,,,,,,,2.460097223042385e-06,,,,2.458817874130781e-06,8.411178793063599e-07,,,,
Coriobacteriia,0.0012658227848101266,,,,,,0.00012840267077555214,,0.00013301409949454646,,3.887974494887317e-05,5.0005000500050013e-05,1.3127494223902542e-05,,3.747376836214653e-05,4.059160418019935e-05,2.829842783777867e-05,4.293809430923252e-05,3.44750739059415e-05,4.548813067141945e-05,3.1121361534335315e-05,3.61533507429953e-05,3.2811214368284986e-05,3.0283045532242962e-05,4.534522833841894e-05
Coscinodiscophyceae,0.022784810126582275,0.026415094339622643,0.03164556962025317,0.029715762273901807,0.024142312579415504,0.021832358674463936,0.02259887005649718,0.023126614987080102,0.02354349561053472,0.02521566025215661,0.02207073521597698,0.02347734773477348,0.02206731779038017,0.022113394254556475,0.02317128010392725,0.023516069355061675,0.02377437048301725,0.024829259734987147,0.023308843718334527,0.023163293783248738,0.023439431942629936,0.023426530505861867,0.02415073640143533,0.023976601300153045,0.023503943355413278
Craniata,,,,,,,,,,,,,,,,,,,,,,8.407755986743093e-07,,,
Cryptophyceae,0.002531645569620253,,,,,0.0011695906432748538,0.0012840267077555215,0.00038759689922480625,0.0005320563979781858,0.0009289980092899802,0.0008423944738922513,0.0008000800080008002,0.0007088846880907373,0.0007573080224163175,0.0007369841111222146,0.0008388931530572413,0.0008206544072955807,0.0007336280113404587,0.0007202827941062038,0.0008077216716517743,0.0007528005019789282,0.000787806735957702,0.0007580231832261266,0.0007882003795473335,0.0008397264507112814
Cubozoa,,,,,,,,,,,,,,,,,,,,,,,,,
Culicoidibacteria,,,,,,,,,,,,,,,1.2491256120715508e-05,,,2.453605389099001e-06,2.462505278995822e-06,1.2294089370653905e-06,1.6822357586127198e-06,8.407755986743093e-07,,,
Cyanophyceae,0.006329113924050633,0.005031446540880503,0.0037974683544303796,0.01421188630490956,0.0012706480304955528,0.0077972709551656924,0.006805341551104263,0.00801033591731266,0.009044958765629158,0.007962840079628403,0.0077241093298428,0.006788178817881788,0.007338269271161521,0.006575957994648358,0.008993704406915161,0.006856290960618712,0.0065209420669663865,0.0064149512897990965,0.006673389306078419,0.006063444877606091,0.00680127917207104,0.006578228284027449,0.006526066406532537,0.006614321861667072,0.006577577288422707
Cystobasidiomycetes,,,,,,,,,,,,,,,,1.2300486115211924e-06,1.2303664277295073e-06,4.907210778198002e-06,2.462505278995822e-06,2.458817874130781e-06,8.411178793063599e-07,3.3631023946972373e-06,,3.3647828369158844e-06,8.397264507114618e-07
Cytophagia,0.017721518987341773,0.022641509433962266,0.020253164556962026,0.01421188630490956,0.0241423125794155,0.017673814165042236,0.01669234720082178,0.02054263565891473,0.017690875232774676,0.016058394160583946,0.019439872474436574,0.018601860186018605,0.018824826717076245,0.018137527136870807,0.019623763365644056,0.018060803762964185,0.018241412657517667,0.017867154443417525,0.018207764032893464,0.017753894460159972,0.01822197773729156,0.018354131319058435,0.01801924588050908,0.01811683198966295,0.018379932553170573
Dacrymycetes,,,,,,,,,,,1.2959914982957723e-05,,,,,2.460097223042385e-06,1.2303664277295073e-06,1.2268026945495004e-06,3.6937579184937323e-06,2.458817874130781e-06,,,2.523939566791153e-06,,
Deferribacteres,,,,,,,,,0.00013301409949454646,0.00013271400132714006,2.5919829965915446e-05,1.2501250125012503e-05,,3.786540112081588e-05,3.747376836214653e-05,3.813150695715696e-05,2.9528794265508177e-05,2.6989659280089006e-05,4.063133710343105e-05,2.5817587678373196e-05,2.6915772137803517e-05,4.035722873636685e-05,3.617646712400653e-05,2.523587127686913e-05,2.687124642276678e-05
Deferrisomatia,,,,,,,,,0.0003990422984836393,,2.5919829965915446e-05,3.7503750375037513e-05,1.3127494223902542e-05,,2.4982512241431017e-05,2.9521166676508615e-05,4.552355782599178e-05,2.6989659280089006e-05,3.6937579184937324e-05,4.057049492315788e-05,3.028024365502896e-05,3.363102394697237e-05,3.617646712400652e-05,3.8695002624532666e-05,4.282604898628455e-05
Dehalococcoidia,,0.0012578616352201257,0.002531645569620253,,,0.00025990903183885643,0.00012840267077555214,0.00012919896640826872,0.00039904229848363934,,0.0002980780446080274,0.0002625262526252626,0.0002625498844780508,0.0003281668097137376,0.00018736884181073262,0.00020049792367795433,0.00019808899486445069,0.00019751523382246456,0.0002080816960750533,0.00020162306567861088,0.00022121400225754334,0.00025055112840482844,0.00022463062144439225,0.0002439467556763944,0.0002326042268469918
Deinococci,,,,,,0.00025990903183885643,,0.0005167958656330749,,,0.00022031855471028115,0.00017501750175017504,0.00010501995379122034,0.00018932700560407941,0.00021235135405216367,0.0001685166597784034,0.0001168848106343032,0.00019138122034972205,0.00019207541176167407,0.0001659702065038277,0.00015224233615445114,0.0001790852025176279,0.00016069081908570343,0.00016066838046273346,0.00015450966693090898
Deltaproteobacteria,0.002531645569620253,,0.002531645569620253,,,0.0020792722547108514,0.0023112480739599386,0.0029715762273901805,0.002926310188880022,0.002521566025215661,0.0025012635917108384,0.0025002500250025004,0.0022185465238395295,0.002410763871358611,0.0025482162486259617,0.002559731160575423,0.0025443977725446193,0.0029995325881733113,0.003131075462243004,0.002496929551179738,0.002660455852245754,0.002576136434337963,0.002447380066598272,0.0025118103877576283,0.0025846780152897573
Demospongiae,,,,,,,,,,0.00013271400132714006,1.2959914982957723e-05,2.5002500250025007e-05,3.938248267170763e-05,3.786540112081588e-05,3.747376836214653e-05,3.444136112259339e-05,3.445025997642621e-05,3.9257686225584014e-05,2.3393800150460302e-05,1.8441134055980853e-05,3.1962479413641676e-05,2.354171676288066e-05,2.4398082478981147e-05,3.280663265992987e-05,2.85506993241897e-05
Desulfarculia,,,,,,,,,,,,1.2501250125012503e-05,,3.786540112081588e-05,2.4982512241431017e-05,2.2140875007381464e-05,1.7225129988213104e-05,3.312367275283651e-05,2.3393800150460302e-05,1.8441134055980856e-05,1.934571122404628e-05,1.345240957878895e-05,1.935020334539884e-05,1.4300327056892508e-05,2.1832887718498008e-05
Desulfobaccia,,,,,,,,,,,,,1.3127494223902542e-05,1.2621800373605294e-05,,6.150243057605963e-06,1.1073297849565565e-05,8.587618861846501e-06,7.3875158369874645e-06,1.1064680433588515e-05,1.1775650310289039e-05,9.248531585417404e-06,5.889192322512691e-06,2.523587127686913e-06,8.397264507114619e-06
Desulfobacteria,0.010126582278481013,0.010062893081761006,0.0037974683544303796,0.006459948320413436,0.012706480304955527,0.007537361923326835,0.00847457627118644,0.010723514211886305,0.010641127959563715,0.010617120106171203,0.009201539637899976,0.008713371337133713,0.009727473219911784,0.0088226384611501,0.008556510442690117,0.008446743815315788,0.008900470738195249,0.008848927835785336,0.009139588342992649,0.008796420944702614,0.008426318914890797,0.00866082944194375,0.008443419164105136,0.008602908518284439,0.008459404264466945
Desulfobulbia,0.002531645569620253,0.0037735849056603774,0.0037974683544303796,,,0.0025990903183885643,0.0015408320493066258,0.0028423772609819124,0.001463155094440011,0.003981420039814202,0.002566063166625627,0.0024252425242524255,0.0029405587061541697,0.0025243600747210586,0.002523233736384531,0.002456407077207678,0.0025911516967983403,0.0024266157298186704,0.0026102555957354173,0.0026825703006765874,0.0024754099187983543,0.002453383196931486,0.0025054306766343444,0.0025664881088574465,0.0025326149753456995
Desulfomonilia,,,,,,,,,0.00013301409949454646,0.00013271400132714006,,1.2501250125012503e-05,1.3127494223902542e-05,1.2621800373605294e-05,3.747376836214654e-05,1.968077778433908e-05,2.0916229271401625e-05,3.4350475447386005e-05,1.9700042231966565e-05,2.089995193011164e-05,1.514012182751448e-05,2.3541716762880663e-05,2.7763335234702684e-05,2.0188697021495305e-05,2.0993161267786543e-05
