SampleIdx,Genus,Phylum_18S,RA_18S,Phylum_PAMA,RA_PAMA,Phylum_final,Phylum_plot
3,Lenti-02,,0.0,Verrucomicrobiota,0.00023286649793303823,Verrucomicrobiota,Verrucomicrobiota
3,Lentimicrobiaceae,,0.0,Bacteroidota,4.427510784915936e-05,Bacteroidota,Bacteroidota
3,Lentimonas,,0.0,Verrucomicrobiota,0.0010049154541928902,Verrucomicrobiota,Verrucomicrobiota
3,Lentisphaera,,0.0,Verrucomicrobiota,0.0004804360145938751,Verrucomicrobiota,Verrucomicrobiota
3,Lepidodinium,,0.0,Dinoflagellata,0.0005351421136775635,Dinoflagellata,Other
3,Leptocylindrus,Diatomea,0.0012960919233910091,Diatomea,0.0006756169185179239,Diatomea,Diatomea
3,Leptothecata,,0.0,Cnidaria,0.03770169192949396,Cnidaria,Cnidaria
3,Leucocryptos,,0.0,Kathablepharidae,0.001340406427104952,Kathablepharidae,Other
3,Lewinella,,0.0,Bacteroidota,0.0007625118808122722,Bacteroidota,Bacteroidota
3,Licmosphenia,,0.0,Diatomea,8.345056150306382e-05,Diatomea,Diatomea
3,Limibaculum,,0.0,Proteobacteria,0.0002943944516076237,Proteobacteria,Proteobacteria
3,Limnobacter,,0.0,Proteobacteria,5.2057167311969244e-05,Proteobacteria,Proteobacteria
3,Lineage_IIb,,0.0,Elusimicrobiota,0.00010033914631454317,Elusimicrobiota,Other
3,Lishizhenia,,0.0,Bacteroidota,8.027131705163453e-05,Bacteroidota,Bacteroidota
3,Litoricola,,0.0,Proteobacteria,0.0006581330477551865,Proteobacteria,Proteobacteria
3,Litorivivens,,0.0,Proteobacteria,0.0004281136909420508,Proteobacteria,Proteobacteria
3,Luminiphilus,,0.0,Proteobacteria,0.0004239086104404529,Proteobacteria,Proteobacteria
3,Luteibaculum,,0.0,Bacteroidota,0.0002623722979694351,Bacteroidota,Bacteroidota
3,Luteolibacter,,0.0,Verrucomicrobiota,9.364986989357361e-05,Verrucomicrobiota,Verrucomicrobiota
3,Lutibacter,,0.0,Bacteroidota,0.00012040697557745179,Bacteroidota,Bacteroidota
3,MAST-11,MAST-11,0.0015883756334455687,,0.0,MAST-11,Other
3,MAST-12A,,0.0,MAST-12,0.0033986197349808143,MAST-12,Other
3,MAST-12D,,0.0,MAST-12,0.002900303430927835,MAST-12,Other
3,MAST-1C,MAST-1,0.0006741270055278415,,0.0,MAST-1,Other
3,MAST-2,MAST-2,0.0021572064176890926,MAST-2,0.0011104198858809442,MAST-2,Other
3,MAST-3J,MAST-3,0.0039099366320614806,MAST-3,0.0007692681042249133,MAST-3,Other
3,MAST-4,MAST-4,0.0031546043820251998,MAST-4,0.00036625494974935435,MAST-4,Other
3,MAST-7,,0.0,MAST-7,0.0005960754393075988,MAST-7,Other
3,MAST-7D,MAST-7,0.0017527302143723878,MAST-7,2.3843017572303952e-05,MAST-7,Other
3,MAT-CR-H6-H10,,0.0,Fibrobacterota,0.00024081395115490358,Fibrobacterota,Other
3,MB11C04_marine_group,,0.0,Verrucomicrobiota,0.000802183515743343,Verrucomicrobiota,Verrucomicrobiota
3,MBAE14,,0.0,Proteobacteria,0.00032777454462750767,Proteobacteria,Proteobacteria
3,MD2894-B20,,0.0,Elusimicrobiota,0.0002608817804178122,Elusimicrobiota,Other
3,MD3-55,,0.0,Proteobacteria,0.00011921508786151975,Proteobacteria,Proteobacteria
3,MND1,,0.0,Proteobacteria,0.0001070284227355127,Proteobacteria,Proteobacteria
3,MSB-3C8,,0.0,Bacteroidota,0.0003545316503113858,Bacteroidota,Bacteroidota
3,MSBL3,,0.0,Verrucomicrobiota,0.00014133590503818152,Verrucomicrobiota,Verrucomicrobiota
3,MSBL7,,0.0,Desulfobacterota,0.00036940072070494785,Desulfobacterota,Other
3,MSBL8,,0.0,Cloacimonadota,3.576452635845593e-05,Cloacimonadota,Other
3,MWH-UniP1_aquatic_group,,0.0,Proteobacteria,0.0006688291953295706,Proteobacteria,Proteobacteria
3,Macrodasyida,,0.0,Gastrotricha,0.00034784237389041625,Gastrotricha,Other
3,Magnetovibrio,,0.0,Proteobacteria,0.00026757105683878176,Proteobacteria,Proteobacteria
3,Malaciobacter,,0.0,Campylobacterota,0.0003545316503113858,Campylobacterota,Other
3,Malonomonas,,0.0,Desulfobacterota,0.000279095489021859,Desulfobacterota,Other
3,Margulisbacteria,,0.0,Margulisbacteria,0.0003105879878870453,Margulisbacteria,Other
3,Maricaulis,,0.0,Proteobacteria,0.0003010174389436295,Proteobacteria,Proteobacteria
3,Marine_Benthic_Group_D_and_DHVEG-1,,0.0,Thermoplasmatota,0.00010033914631454315,Thermoplasmatota,Other
3,Marine_Group_II,,0.0,Thermoplasmatota,0.0003186017301938744,Thermoplasmatota,Other
3,Marine_Ichthyosporeans_1,,0.0,Holozoa,6.689276420969544e-05,Holozoa,Other
3,Marinicella,,0.0,Proteobacteria,0.0005480573008314641,Proteobacteria,Proteobacteria
3,Marinifilum,,0.0,Bacteroidota,0.00015385335768229952,Bacteroidota,Bacteroidota
3,Marinimicrobia_(SAR406_clade),,0.0,Marinimicrobia_(SAR406_clade),0.0006305804730517431,Marinimicrobia_(SAR406_clade),Other
3,Marinobacter,,0.0,Proteobacteria,0.0002545239494216615,Proteobacteria,Proteobacteria
3,Marinomonas,,0.0,Proteobacteria,0.0010683644755180093,Proteobacteria,Proteobacteria
3,Marinoscillum,,0.0,Bacteroidota,0.0013935235618696335,Bacteroidota,Bacteroidota
3,Massisteria,Cercozoa,0.0033420778937729265,,0.0,Cercozoa,Cercozoa
3,Mesoflavibacter,,0.0,Bacteroidota,0.00036658573726746534,Bacteroidota,Bacteroidota
3,Mesonia,,0.0,Bacteroidota,0.00023412467473393403,Bacteroidota,Bacteroidota
3,Methyloceanibacter,,0.0,Proteobacteria,0.0007242638164411525,Proteobacteria,Proteobacteria
3,Methylophaga,,0.0,Proteobacteria,0.0006823061949388934,Proteobacteria,Proteobacteria
3,Methylophilus,,0.0,Proteobacteria,7.358204063066499e-05,Proteobacteria,Proteobacteria
3,Methylotenera,,0.0,Proteobacteria,0.00040533129872916715,Proteobacteria,Proteobacteria
3,Meuniera,,0.0,Diatomea,0.0005282552858151184,Diatomea,Diatomea
3,Microbulbifer,,0.0,Proteobacteria,0.000413444145710088,Proteobacteria,Proteobacteria
3,MidBa8,,0.0,Myxococcota,7.748980710998784e-05,Myxococcota,Other
3,Milano-WF1B-44,,0.0,Proteobacteria,0.0014300828993409468,Proteobacteria,Proteobacteria
3,Minorisa,Cercozoa,0.000779423226812159,,0.0,Cercozoa,Cercozoa
3,Mitochondria,,0.0,Proteobacteria,0.006024095756939812,Proteobacteria,Proteobacteria
3,Moduliflexaceae,,0.0,Modulibacteria,0.0003545316503113858,Modulibacteria,Other
3,Monhysterida,Nematozoa,0.0006741270055278415,Nematozoa,0.0012605000289739722,Nematozoa,Other
3,Motilimonas,,0.0,Proteobacteria,0.00020736756905005585,Proteobacteria,Proteobacteria
3,Muricauda,,0.0,Bacteroidota,0.0009584882537558862,Bacteroidota,Bacteroidota
3,Muriicola,,0.0,Bacteroidota,0.0008865949400250275,Bacteroidota,Bacteroidota
