,FeatureID,SampleID,Count,Kingdom,Phylum,Class,Order,Family,Genus,Species,Method,core
551,4a9f7ce7f85e0d608b23ae0351052676,OL-16S-2a,50.0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,Unassigned,16S,2a
552,3d9cd0ca553e0a3e1efd64e89f04290f,OL-16S-2a,101.0,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,Unassigned,16S,2a
553,672243085f44c6032db2c2ebb18305e2,OL-16S-2a,99.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,16S,2a
554,f99b319e20f02984360446854b272873,OL-16S-2a,99.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned,16S,2a
555,4bdc81c62f4b2810f15ed7270bbb6dc5,OL-16S-2a,13.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
556,4c72d04e96fd7257f35a1f3e829d12e5,OL-16S-2a,14.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
557,93c2b4545be90892ed963596825f86d0,OL-16S-2a,40.0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,Unassigned,16S,2a
558,98912a513f3a2008aee95eece680c8d7,OL-16S-2a,54.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Unassigned,16S,2a
559,1d7410d28926311a6f8d1d51a6a2af22,OL-16S-2a,14.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
560,ae28f1e66839c826f0f20ca48acdadbf,OL-16S-2a,91.0,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,CCD24,CCD24,Unassigned,16S,2a
561,e7d1fd86b411691540ea65b35f592fe5,OL-16S-2a,39.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
562,982014c21071240155b66fcc319ad75a,OL-16S-2a,88.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned,Unassigned,16S,2a
563,fdb9e8c3851f19c248eb322f9d6944a8,OL-16S-2a,88.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Unassigned,Unassigned,Unassigned,16S,2a
564,ad4caf99637c2a44c6308fa017e00704,OL-16S-2a,87.0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus_Aquiluna,Unassigned,16S,2a
565,30ccf709045cc942ef0e3e5705ab9782,OL-16S-2a,28.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
566,fca30e752959a969c612775bb7d48a6c,OL-16S-2a,24.0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_III,Clade_III,Unassigned,16S,2a
567,aad9c82a5de104c7e117d10d93ea4ef0,OL-16S-2a,78.0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned,16S,2a
568,dfbad5f8cfae201c3b77e89441f4e22d,OL-16S-2a,76.0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SCGC_AAA164-E04,Unassigned,16S,2a
569,143426b3d58f870ce935ded44c4dee35,OL-16S-2a,37.0,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Unassigned,16S,2a
570,9ae130b04b8df745a634b7d1728753f0,OL-16S-2a,43.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,Unassigned,16S,2a
571,350286ee858165a1b64d0d7103f01003,OL-16S-2a,22.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767,Unassigned,16S,2a
572,9b8f67906ea75e6516a8e0e3bd4a7879,OL-16S-2a,42.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
573,c8ba225b5f9a727198c710e9b7ae57eb,OL-16S-2a,71.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
574,091ff959ca5d6446d4771cc8cd87a15a,OL-16S-2a,70.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,16S,2a
575,3686f067c308a0a4875179668ed12c6a,OL-16S-2a,69.0,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned,16S,2a
576,f6084a45b22ca6a8da8d02379f25cb51,OL-16S-2a,67.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
577,7ba5ad501a9a924e2a0a35bf44857ac9,OL-16S-2a,67.0,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,Unassigned,16S,2a
578,52a561e8a62a3fd53d5efcad3b6634f8,OL-16S-2a,67.0,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned,16S,2a
579,5d7b816aaf6565bed6fd6df61f6596b4,OL-16S-2a,65.0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned,16S,2a
580,7da22d142a75e12d19cc9585a2ff843c,OL-16S-2a,62.0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured,Unassigned,16S,2a
581,115c6541a062e6a0d4b77644924b93eb,OL-16S-2a,62.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
582,0acd86f1e2e0b9b7c606e1ad3463873e,OL-16S-2a,62.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
583,50252e0cc8f1229b87376fcb519b7d9b,OL-16S-2a,61.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Unassigned,16S,2a
584,df52fa92cf306f4013b812bb500f36f3,OL-16S-2a,60.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
585,771208154228d958c6a4060c35376a07,OL-16S-2a,59.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
586,657c0fd2f3882e99760dde2bb417d8b9,OL-16S-2a,59.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161,Unassigned,16S,2a
587,1ee1c6c25bb00826e5de9cf7a5653676,OL-16S-2a,58.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,MWH-UniP1_aquatic_group,Unassigned,16S,2a
588,27dd4953f7d631eb450f7096337983da,OL-16S-2a,58.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Unassigned,16S,2a
589,22d47b08a2dbca52cc994660256e9336,OL-16S-2a,57.0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassigned,Unassigned,16S,2a
590,f4e13c22d7ba7416eb953f5b8e822876,OL-16S-2a,57.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,FukuN57,Unassigned,16S,2a
591,f8e4d731516eafc7c631941d03c729eb,OL-16S-2a,57.0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Unassigned,Unassigned,16S,2a
592,5412cbb34a554e1f5447787f97ee8a85,OL-16S-2a,56.0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,Unassigned,16S,2a
593,004b9574f6bcfda41cd195bf8f3436f8,OL-16S-2a,55.0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,Unassigned,16S,2a
594,34183690d187b3bcaaae9393f5ee5477,OL-16S-2a,55.0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unassigned,16S,2a
595,2e0d382add17f600d3c6d55fef6d7da8,OL-16S-2a,55.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
596,7f2a0ceccd7e727ec0700bd66a352927,OL-16S-2a,55.0,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,uncultured,Unassigned,16S,2a
597,940280f68ddf46ff33217e32758483ce,OL-16S-2a,53.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,Unassigned,16S,2a
598,72890d3dc5416e48462312598ecffede,OL-16S-2a,53.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
599,790fb9942a493b2253d25ada55d70df6,OL-16S-2a,53.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,Unassigned,16S,2a
600,b5212260d2a23b3f4f6447782a7c56b5,OL-16S-2a,14.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
601,df49e5e31ac48a79405dadbb33352444,OL-16S-2a,52.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Unassigned,Unassigned,16S,2a
602,d7632b50f231cdcdbaf6961cdbe54225,OL-16S-2a,52.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
603,5eae1fce860b04b0e81d6737a7267323,OL-16S-2a,51.0,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,Unassigned,16S,2a
604,99a9831f5eebe1b576089e9c5f2ce0c0,OL-16S-2a,51.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Unassigned,16S,2a
605,f5a3592177c584b1aa645d2d63482954,OL-16S-2a,51.0,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned,16S,2a
606,3d77d6e421e1016fe7110759f26a8c6b,OL-16S-2a,51.0,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
607,c14aefcd7e83dfed2a24c9b018710b27,OL-16S-2a,50.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Unassigned,16S,2a
608,b79fedf88922dbabe8e8f9e313230c1b,OL-16S-2a,49.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Unassigned,16S,2a
609,18b6122f3b6458a1694ca6cf7eaeb5bd,OL-16S-2a,49.0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Unassigned,Unassigned,16S,2a
610,85b28953addef26a2cea469601c4bfe3,OL-16S-2a,49.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,16S,2a
611,36ee0f96aa2c426aea050a1f156f40df,OL-16S-2a,48.0,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned,16S,2a
612,896215db0fca77f53a7ad3e5937f2929,OL-16S-2a,48.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
613,014370b15fba76deb1a60c9081faa2cd,OL-16S-2a,48.0,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,uncultured,Unassigned,16S,2a
614,2daaa1a97ea9bc3e9dc928b0a6e1eb25,OL-16S-2a,48.0,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,Unassigned,16S,2a
615,694147d5e5a80c75634d1e51a6362214,OL-16S-2a,46.0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unassigned,Unassigned,16S,2a
616,c3281284d6d56ad20bb09b1d0af11771,OL-16S-2a,45.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Unassigned,16S,2a
617,5a0bc22a732fb4cacc4ce7487082d6e1,OL-16S-2a,45.0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,Unassigned,16S,2a
618,3a849404bfde45bb5dc766e45b7ac9c3,OL-16S-2a,43.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
619,bdeb71287676b1bcd6e0c85d7b60f0f4,OL-16S-2a,43.0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned,16S,2a
620,42d096f915cc0be6eb443cb360104058,OL-16S-2a,42.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
621,223cb4f741c6cb1232803a84c7312286,OL-16S-2a,42.0,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
622,8179403f8071dd757b9ecb67b8a02c7c,OL-16S-2a,42.0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unassigned,Unassigned,16S,2a
623,cf1f995b470262ebe37e2d6d04ea840a,OL-16S-2a,41.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
624,a29e0abbd32f77bca9e366b993770762,OL-16S-2a,41.0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_III,Clade_III,Unassigned,16S,2a
625,a2b929db07b8412f0fa8f7ee3677c89f,OL-16S-2a,41.0,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Unassigned,16S,2a
626,16bbaa5d7513f6a84d91a6a5753f203e,OL-16S-2a,41.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
627,7b5467596ec99f9f19029867a9d88c5c,OL-16S-2a,40.0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Unassigned,16S,2a
628,ca26352607a98dcc5a4e3f2fe0c64284,OL-16S-2a,40.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,16S,2a
629,6e69a3dbef9362c21f3ddfb3964d090c,OL-16S-2a,39.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,Unassigned,16S,2a
630,9cc0582bb8043b92207b40871cd717bf,OL-16S-2a,39.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
631,3423b9a50ef4f6117d2eeac455cc2ab0,OL-16S-2a,38.0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned,16S,2a
632,95e4c556a00cccfc44c2ccaf81f8f6ac,OL-16S-2a,38.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
633,241f20c8167178f810faccb57d727951,OL-16S-2a,38.0,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned,16S,2a
634,107bb9732080523536657602153c131d,OL-16S-2a,37.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,16S,2a
635,088867f3616ab2634a8752b0d1d3f119,OL-16S-2a,37.0,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,Unassigned,16S,2a
636,b6aa2b283355215bc49464d665f2d2b0,OL-16S-2a,37.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Unassigned,16S,2a
637,ed67d5c65df806363d03ebe6325e16f4,OL-16S-2a,35.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Unassigned,Unassigned,Unassigned,16S,2a
638,1d93ba0452e6db0e1fa923607e9ae0be,OL-16S-2a,35.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,Unassigned,16S,2a
639,16fbf1b1a96aed02e59a0bff28dfd094,OL-16S-2a,34.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,Unassigned,16S,2a
640,01e22b9da0322fd210bf650b9d070a3e,OL-16S-2a,34.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,Unassigned,16S,2a
641,dee82a0af3256d516a414050441f6124,OL-16S-2a,34.0,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,Unassigned,16S,2a
642,f905f21920d888991958c3837c42fc2a,OL-16S-2a,34.0,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Unassigned,16S,2a
643,2c8126d13f9e736857f5fcf763ecb2cc,OL-16S-2a,33.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Unassigned,16S,2a
644,9a6ae52144eff47beb0064d3bb0fd3f6,OL-16S-2a,33.0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,uncultured,Unassigned,16S,2a
645,11b121227c48b148d65e2445231a38d7,OL-16S-2a,33.0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,Unassigned,16S,2a
646,a7e734d67d0146ef885d7bf496ed8701,OL-16S-2a,32.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a_marine_group,Unassigned,16S,2a
647,059fa1c1565e8c4d4432186be7ee46da,OL-16S-2a,12.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
648,b13352284ef0a738fd43218ead4e730a,OL-16S-2a,31.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,Unassigned,16S,2a
649,4eb05106494f02c8a5dccbaa96a90de6,OL-16S-2a,31.0,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Unassigned,16S,2a
650,b61b4ee413764fc0af05f9ee06f78407,OL-16S-2a,31.0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned,16S,2a
651,2ce3ed73f1961922f56acdb8ea09b88e,OL-16S-2a,30.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Unassigned,Unassigned,16S,2a
652,fd016088abf0c8a07974aeaa40b9635e,OL-16S-2a,30.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
653,466d78816610717fe6d4562d08004a2c,OL-16S-2a,30.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Unassigned,16S,2a
654,04003672fcbd0cbc96f4620c9eacefd1,OL-16S-2a,29.0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unassigned,Unassigned,16S,2a
655,38f33f92c45d2bee9b50028951629867,OL-16S-2a,29.0,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Unassigned,Unassigned,Unassigned,16S,2a
656,80e12e6a9c1b21b486a0b1412d3bc2c5,OL-16S-2a,29.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
657,85977160ddf5c60eb88c36886b6d155f,OL-16S-2a,29.0,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,Caenarcaniphilales,Unassigned,16S,2a
658,ce97a0a542a4491dac97a9d76583895b,OL-16S-2a,29.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
659,e74f682ac5289e544b3e60054e36fd6a,OL-16S-2a,28.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,16S,2a
660,510577800175f441e43836c78cb41b5e,OL-16S-2a,28.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
661,bf458610abc6ccd882545e9bd906290a,OL-16S-2a,28.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
662,5cac395d714a1b998a97402eb5cadf94,OL-16S-2a,27.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,16S,2a
663,5ac5e2ceeba192fb5f29d52b1e3a1e5b,OL-16S-2a,26.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,16S,2a
664,d670cdcd6d64d2da3ceebdc166f19513,OL-16S-2a,24.0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,Unassigned,16S,2a
665,4a9c10c750de0cacb378a8b8255fe12b,OL-16S-2a,24.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,Unassigned,16S,2a
666,f697d407fcad48ce0e98786b4236e67a,OL-16S-2a,24.0,Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage,Pla3_lineage,Pla3_lineage,Unassigned,16S,2a
667,5a64dde5a483d6130d4b294d6fd12122,OL-16S-2a,23.0,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Unassigned,16S,2a
668,cb0d309b3758401c4beda61c7a654f4d,OL-16S-2a,23.0,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Unassigned,16S,2a
669,5d3f8da3720721b6b326917a1efbfd9d,OL-16S-2a,23.0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassigned,Unassigned,16S,2a
670,594a97596d53fd27238ce3ec75d3691e,OL-16S-2a,23.0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,16S,2a
671,b127b55e2bb6ac01c84153ba734d4a37,OL-16S-2a,23.0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,Unassigned,16S,2a
672,8fa8fcc13e52694534e45cd54ade4191,OL-16S-2a,23.0,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Unassigned,Unassigned,16S,2a
673,0e1319cde81b5a76b62ee29f3211b108,OL-16S-2a,22.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Unassigned,16S,2a
674,a26185ba70d376231989b43de629c3df,OL-16S-2a,22.0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,16S,2a
675,235d2b4fcde980ef5d84d35e24c9dffa,OL-16S-2a,22.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
676,799d48fb268af925ca1cd06c7b1b7a6d,OL-16S-2a,14.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,uncultured,Unassigned,16S,2a
677,46a89b93b35b5d255a045e886a8e8e20,OL-16S-2a,21.0,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,Unassigned,16S,2a
678,2730352ac8a6234a73f7344d5409203c,OL-16S-2a,21.0,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,Unassigned,16S,2a
679,67333a611c02a8eac9638df2548efc53,OL-16S-2a,20.0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Unassigned,16S,2a
680,2e63e2db4d159da220d905b5954356d0,OL-16S-2a,20.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,16S,2a
681,29e5eab993bf6eaf5b67ea0fe63d5371,OL-16S-2a,19.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
682,0cedaba7329c0089f5176d18299b95f4,OL-16S-2a,18.0,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,Unassigned,16S,2a
683,a23d5534c8f7596067cf7d7e57c89007,OL-16S-2a,18.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767,Unassigned,16S,2a
684,3933c9aac10239c1bf701f770e3b2290,OL-16S-2a,17.0,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Unassigned,16S,2a
685,b04f7fb7b8e4e230d933e9bad9a83630,OL-16S-2a,17.0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfuricurvum,Unassigned,16S,2a
686,c789fb88d01b26489fc646babaac9b97,OL-16S-2a,17.0,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae,Unassigned,16S,2a
687,15faff93556ca792dc54f279fa5f8848,OL-16S-2a,17.0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Unassigned,Unassigned,16S,2a
688,cb4ef05383b9811311ccb2620d159bec,OL-16S-2a,17.0,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Unassigned,16S,2a
689,0da7574cb87b33c6277f227f1f029243,OL-16S-2a,16.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,16S,2a
690,ad29d86d0c199f0c972e1eab2b2bcda8,OL-16S-2a,16.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,16S,2a
691,fc722acc5bb2bf716131d2bd7bf71917,OL-16S-2a,15.0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,16S,2a
692,02b75b0b13cee5a016ffa075faccb62b,OL-16S-2a,15.0,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Unassigned,16S,2a
693,3c5bb4cd3c35f199bb9afd109858a452,OL-16S-2a,15.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Cellvibrio,Unassigned,16S,2a
694,435c7dd10a045d2fd2126296b9bd028e,OL-16S-2a,14.0,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,Unassigned,16S,2a
