Feature ID	Taxon	Confidence
2efd4124aa63b934ee470155bd3e76a3	d__Eukaryota	0.7154353174425145
7507ed7b1bc55dcb8c748e7baeff5607	Unassigned	0.3951296203196185
006d1f651eaafa7895c9f36a8bc74fad	Unassigned	0.3580182726846389
a8fed48edac79d02b6c734719100ca12	d__Eukaryota;p__Mucoromycota;c__Incertae_Sedis;o__Mucorales;f__Mucoraceae	0.8427034870128295
f92daae0b73ffc00fcf0f1d713495173	Unassigned	0.438013475281923
0d84bdc1f5a62895f3c0ccb5851530c8	d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida;s__	0.9885450027961019
f9eed936bae6961403ad5316896b7a5e	Unassigned	0.5086649956433906
e0ca5563ee64af18c8de2ce29c517099	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae	0.9982567782438081
334d319a6059c6c223e245ff8b70168c	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__uncultured;s__	0.988405077870956
e4b510366fecf1465c06a6094b18644e	Unassigned	0.49741067273821704
fa75116da6c57c8895465fa4c65bfc02	d__Eukaryota;p__Rotifera;c__Monogononta;o__Ploimida;f__Ploimida;g__Ploimida;s__	0.9662511468927524
8153aa5ac671342c06edbda8ee934200	d__Eukaryota	0.7128840449410825
31500d9c7bbbf1019be814798972bccf	d__Eukaryota;p__Cnidaria;c__Hydrozoa;o__Narcomedusae;f__Narcomedusae;g__Narcomedusae;s__	0.8376821994232957
db827fdfc6c0fd93a58499497611a771	Unassigned	0.414970001704308
1c86c1601bc6ebd7ce23872defc1f8d0	d__Eukaryota;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Actiniaria;g__Actiniaria;s__	0.9930717756248649
91f986086f07b0dfdf2393e83cbdbf94	Unassigned	0.4605864132886244
d21bcd6e61dca4cb2e0ca851b24e17c1	Unassigned	0.3787099005405602
57424555f0646bf8aec8ea0b9557cf49	d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Protaspidae;g__Protaspis;s__	0.8703262719163035
aecf2b661c11a2b3accb3a6c18c39da4	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Odontella;s__	0.8446184661741638
bec66fa1962ff3b98b5dea67903e55cb	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Geminigera;s__	0.9316522861283193
da6c3064bfe4af4a3a339f6070a82467	d__Eukaryota;p__Kathablepharidae;c__Kathablepharidae;o__Kathablepharidae;f__Kathablepharidae;g__Katablepharis;s__	0.9989187579706734
76b7f111085e43b7e37f396875809f60	d__Eukaryota;p__Mollusca;c__Gastropoda;o__Caenogastropoda;f__Caenogastropoda;g__Caenogastropoda;s__	0.9911373026542604
12b60028cf981959c4d113e9c5efd096	Unassigned	0.5404122733383969
6fb35ab357b936272d15ad398656618d	Unassigned	0.5331792857082887
101941f0c958f60410f9d436945863e1	Unassigned	0.33065331116636965
f3fc074dd8822c3aa8b1ff400a1af38e	Unassigned	0.37162586903446804
61a4aa6e20218d620ad117daf196d166	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae;g__Navicula;s__	0.996695809113416
1b5b53a1a23d7974e30be24cc1a0e453	d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellales;g__Viridilobus;s__	0.9948624454055438
9e47f9dcda1e682bf9e3b3204d489d2e	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae;g__Rhaphoneis;s__	0.9333627366819476
6cc0e1285791a8f29443a516999015dd	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.8034117505170696
92635795e48695d2da5bdabf23125d56	d__Eukaryota	0.7909113057773942
13131d34365910d6c552d20e497e365e	d__Eukaryota;p__Xenacoelomorpha;c__Acoela;o__Acoela;f__Acoela;g__Acoela;s__	0.9761293473604526
85e86889bf8bd37818183edbe28b3299	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.8582822752260372
efa87520e6fa26147ed248fc2b6b88f9	d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Incertae_Sedis;f__Incertae_Sedis;g__Picochlorum;s__	0.7491142129141606
b3f8e19832cebd466b6261e54f20bc5c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	0.9139482518341454
19dd7c43289cdf4f55178db2d2193e14	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7964835314875147
a81f1a80575de2acbe88743dd8177aef	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Geminigera;s__	0.7432503108904344
fd49915f5cbc56ce92d6b1d3e6c27c6c	Unassigned	0.4072329936126703
da8d7a69975bd0adca051e107e315f7e	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7460228169945757
e5205d503c3b846eeda2c15ced0d3d30	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae	0.9897529202677913
6a2c569225a1691c5073770a4edece82	d__Eukaryota;p__Ciliophora;c__Intramacronucleata;o__Litostomatea;f__Mesodiniidae;g__Myrionecta;s__	0.9999913526274185
ed24e22524b4ce24223b14fb123f3ef7	Unassigned	0.5973983064852985
444fe179e13f7b265a8821e6b5cc9181	Unassigned	0.3339905479886327
efc4fef14d07e57501c73cef81e50b96	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Helicotheca;s__	0.8972391915565381
fdcc8e18daad67be46ce165d9787f2fc	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Minutocellus;s__	0.8116664163355914
b5440befc27f4b00a32c394f6aaa69bb	Unassigned	0.402019793985154
5c4fd7f3f457dc4bd84923f9e173bc41	d__Eukaryota;p__Annelida;c__Polychaeta	0.8613713601163004
a117cee3088576d82695137dc4ad23df	d__Eukaryota	0.7878649500638962
04d963dd367044494ca6d0d9fd4a44cd	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae;g__Navicula;s__	0.9593319958799283
b7b64add78d5329f3bc102a4ae30dd75	d__Eukaryota	0.7394886825085298
1178074539439d7224faaddbc8878ea8	d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9909633545667547
0a2d96f4b171317b72bbf44e2f324c94	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7978554382305469
d18de4bbf7e9a08983b641b208ddeea2	Unassigned	0.4326195192051596
effabf39716065efca981ce63a562372	Unassigned	0.5166109017450543
6d3543d28d52cc7f9bdca3840d43f478	d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__uncultured;s__	0.8146939386821241
4efae2caf8e84bf91e2481b49bed296b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7157476695675732
a9b4b93778e6faeef07ff9bd5e8e4d8c	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Cryptomonas;s__	0.9968372645594833
0ba5cd282e467f58396b139dafd873d6	d__Eukaryota;p__Xenacoelomorpha;c__Acoela;o__Acoela;f__Acoela;g__Acoela;s__	0.9966372010685749
cea6f1cab8a03f27263d06523b9a7008	d__Bacteria	0.7119975074086334
3578adcf590d702826605fae9c67d58a	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Cyclotella;s__	0.9105065363989984
98f74f943b7f6c5cb8de234407d27e6f	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Proteomonas;s__	0.9795323610947492
d280677277f140bf0e371f95d69636c4	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae;g__Navicula;s__	0.9955119214924728
cecbb55367dddcf12fe7bff1a2138365	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.8220677084236305
d843c54047315503d83ef55afcb4c124	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7754949936226552
897fdf2345c9b3f30f2afa670db38bfb	d__Eukaryota;p__Ciliophora;c__Intramacronucleata;o__Litostomatea;f__Haptoria	0.8196552548464932
afc54ed7cb7a24995cd98013f9a15c0c	d__Eukaryota	0.7386288278740999
dce6ac78b2c5b15e7ef09d479f4ae958	Unassigned	0.4444199367046471
5d9131c606b450c0bb56c234f412192a	Unassigned	0.4518228155720079
d410aa1bce153cd7dfdbc7ed4215b4f9	Unassigned	0.31286122066479427
b6e6157c734ed8e8849a1301e69a24f8	d__Eukaryota	0.7138454938085408
627c6708418d76bc9887b1921a8b17a7	Unassigned	0.5001428060066198
924e8bb945f0b6de574e78fc53131aad	d__Eukaryota;p__Arthropoda;c__Merostomata;o__Xiphosura;f__Xiphosura;g__Xiphosura;s__	0.9998618984984234
56276d62556e3fd7a9594bd2897544cf	d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Incertae_Sedis;f__Incertae_Sedis;g__Picochlorum;s__	0.9947548812674748
876aff97e38def8c86680a330a5a15f9	d__Eukaryota;p__Cnidaria;c__Hydrozoa	0.9999967339524711
