# Constructed from biom file
#OTU ID	OL-PAMA-1a	OL-PAMA-1b	OL-PAMA-2a	OL-PAMA-2b	OL-PAMA-3a	OL-PAMA-3b	OL-PAMA-4a	OL-PAMA-4b
e98d4c093f143f7fd65cb25e48322472	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
b855a473f804e00d4261d1f5ba170e53	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
e77b9e75af25593325c7d1adb9c6e75d	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
7c09605c71767213d274f2aea15cd031	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
d046c06e72e7163d8d6693ca18f5f1c6	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
8d1e26d083218a63916c93d898c63145	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
10de5a8102d322b21f8259d2ea2aa8c6	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
2642230f6ccc12449432b3b771754c60	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
3d42bc0fca69ed629f7306256b63392d	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
a5ff2400aca42394fe4806d4fb1f9d52	0.0	0.0	0.0	0.0	10.0	0.0	25.0	0.0
8c80d746652a39a30148d5301740f1c9	0.0	0.0	0.0	0.0	13.0	0.0	15.0	7.0
7523d1b5d31ce0b250f9e969d27189a4	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
0e89fe9c0ab71ab7fe2edd51dfef4162	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
b007595cf432697008030a4a17fb8c3a	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
23da19c2181fe9b27a1e6a7723096351	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
f7712184ee2efe878aef0ae08966755b	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
5d614ffb0638352fbc49539bd4cc1f36	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
b22ac42e08c05592f20cfec897ece436	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
82885f57472aa52aa622ac705dd7dcdf	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
7493fa1be00cf97ead9d887919b7ff2b	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
10498360fc7dc27da10fe46745b2416c	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
0ab2ef3d3dfa0fe0bc2c9b45daf389f6	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
7fddfba050f3d98abaa2c969b4f117f8	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
2d17a3c89c1ead6e85631b0adb35786d	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
e596e9163b58ad7f4d1d6099f45e130c	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
a770b07c974b41e5c7b0511e9bd433f3	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
dc359d8c369eb009ba5aba2632e8453a	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
70cd0114fbcaa5f091a74378029561a5	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
f076acec07e11a3d76592d628a2475a2	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
48128ce04becbedc1f534a197640e484	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
036dfb60fdd9f61978d7270aa17ae3b0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
ea9857beceb02e1210b5808f777bbc69	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
65be3ae6d5108ade54797bbad4e32421	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
caea455e48ef3a9207e642ac57bd205c	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
6934b3c83544e8678fc802da964f700a	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
aa4fd47d3fc8f2852a2d9b8c4a8415d9	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
396a28ed6b369e0a700853f631807095	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
8b880cae188cd159d5d512d0c2fc2b97	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
f6a9aca4490ebad8f7043682190f19fc	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
a0edb30896a4e56abb3c98f9a1877cdb	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
0194b34d27cade81621c585359d9d595	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
a77c7b580c380eab9681f8d6d6ebf5be	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
068338e34ecddff5668218e5663c0146	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
39b6ad1c4a26ec2fc51caae97b4079a7	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
4cc7f18d776176c9d06f0a81be9e38c3	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
b446ea78f7664b04bf20290bbf4c5bf1	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
5c8f78383b78b6ea21620ecaa6ee7539	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
5bcc7bce37d73fdad6b1dcc34a3c6c35	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
cf4a9068c2f651734f0d0f281753f431	0.0	0.0	0.0	0.0	0.0	12.0	23.0	0.0
ef20349b4f6f75f52a6acfd8cf579aa8	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
3003fe2108c06496c5d11c9587bf3d71	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
223d80faa8c902e5084e1e363d3fb2bd	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
3b76c50f5f020af3e821e97d441652be	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
2819203d7bf1046e9b96e453e0642bb1	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
34f56c1f0b3832095f7e76d1d6a637c6	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
cf9f9b7131af1fc58cf784b0f098a638	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
051f8b55c45d136351bb7be17685ba61	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
4ed5a58b9140204d72ffd67cfe6b8073	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
13b46fb636e478eedc53c79ed0e186e5	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
d59252e3ddd3ceda4880a2b604c20a6b	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
28def5996e59f1d4865d217ceaa6d9c3	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
9a8499e4ebd7484f5af1c34c1f807cf2	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
ff077479723d8af6eb5f15826c3c2b60	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
b05c340961be078b017d8cdf3f72ec82	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
5d03e3344a5b87a3943539cae2886127	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
9ac123bb311cc0d4db1bdf106a859aec	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
35894cb000136fc2f9ab1c599aa164a7	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
6e20cd4876e2872fb2dbe27855077267	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
c09b2b9b73d044cd4db2192701cb50c3	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
a1e8a26f6c26e90719b5db2b6f307945	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
0ec58fe6f5aa264806f66654b24d5713	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
effaba35cc10bec44e8667ba04c6e07b	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
f5adb3fdae1cfc6d5e0ca95616939733	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
07d2ce599d7d0a0387390a4c38df02c0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
457301d5a03c90363f9b4d68f51c95c9	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
049701ce57f1f6f13ee561efb5c5d7e2	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
e977df604ad568ebfa1cf21146baff56	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
e7202f50d72a9e38652b8f2c3699a18b	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
3b2538b5c81ea23a1f8fce751223e8c3	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
e223ee80952a9bdd9a2030e1b5fd0120	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
0079b28f740c59895565b8d7d7060495	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
c431dd9475ed3e966c379c0ac9f9addd	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
ee590465752ed82ebeb28f04762918a4	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
5f6028287d93a7de168701968ce9999a	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
30ef25e428b0c588edfa72c57d57bba2	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
8b85add456152ddf581062ceae956325	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
0c96032d159a82194701312f1d774f13	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
e5d9c81a194f4316b74e091ca166b5d6	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
d6a838307e8ec607706ac0e4b7089f67	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
016bcf67f2d9604b712cb53e06fa468f	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
feded5a39b5a4c485d9d5ba6b5630986	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
faeb8016d2a2b0fb3a934367511ea147	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
1079df12f33103a1e5e80f0ce3eb1bbb	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
37418c1a2b70baaa224c20b2c77b2dec	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
02361bd92bfb8afab87eb11ce2135a29	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
5d2b4e841444eda0a47deba08295c04d	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
15cc8b36c453770153baf6301712eaa9	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
cc2ccc850023e124b74b809a2bccecfd	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
9f393c5bbc3ffcccb0935dd3a071787b	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
b9e9f13c9e31827dbd739848ecd0a47d	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
2c139bbbbb6ad270e61e6f3dfab20ed3	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
79eb31102b111da418509a08cd6f8032	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
899c7c7357e9d641f452488b19ff4a7a	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
24174026a0f8c39b2a2db9ee74637a22	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
c2b4f90ad90cf9727a671932e4f0b655	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
60b90625f803ae82eb91f3cabc71ceed	0.0	0.0	0.0	0.0	0.0	0.0	25.0	10.0
458be4e5d74d5d23e845bab8298b764a	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
6a87e2d80d26169f99b10692ffc54b03	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
27438ccbb72f91bfec38198813b37634	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
7e2352216442bfa76af85c462da0be78	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
2bbcdb8a6f59c67b85c65b7f1e942103	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
790a7037f478a16b7607dac01374cbac	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
66da1406839ad3370561dd3963f1979e	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
384ef5f92ed0b811f1b6888d1136a20b	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
ac0a984d84833c4b9180f4c0eeeeaf54	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
27091bed323661ca7c360a5ac515682d	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
335cdb7ae825c518bdce69ff110a38c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
02eb604a53ce256b7837679bd80684f6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
cb2cfbc9f3ade08772b8945b00f7dc8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
e0d8cfe762187bd9f56ef1d9e072e985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
9eb81af8ee2ccc3b65381c33b50db554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
cfb4cfd223a9a426c0244532a784d15c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
159c274088eb03f9817f5f213221a517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
5586c53c2be0b0e15688f79176d8b5f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
248658d9c06038e419a76da46228771d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
87973f0166bdccf2cfa5bbf24e13fee0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
a431d1284a81e205779b38a430eb43fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
ff94bcd0925ef585a4d1e1b36c852e05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
bcc1daa0fba01cebe44272db6144a197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
0981f431cff9211098954580c9e4eff1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
062571338977c75cc4a49aad1e419640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
8f089b1a296b91105d4b53cef80f16b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
eeed1ce35d40c6a32c40aaa3f93c9a7b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
976b28993be0a70738f38c739cb54338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
c672d930c5b8a13e8c09a19619090ec7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
ee640132d9910f1f38e5190c6dfacdf6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
f57e310b8efe81a46dd0dfe2ab320fd2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
f746cadca41b9948ff14f559c1587052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
d14f2c376392f01db4ea396082f679e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
ebda439b623aa9b6bca71f1927143a9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
257318e9edb43fbb81750a94811e9d5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
a7fd0f6517de06e47beb468fb9b5005c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
681b62613d63d41ca4e73c423342c490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
5223732f5dcbd8c5f513efdec3386fea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
d3b686020f336701dba980ae30b74e22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
c7d2c17c1d96d088d827ce8d4688fdcb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
64b9bc4714dcafc46b630171ece4a742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
9d6d71575af526b70bd6ca2741e41273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
a4bad08ced55b894a54cf5d3124253df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
41eb7e18b924167ae9c5c459e396dcc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
c2654c5ceb5b0fdb5cdfbe864471ab56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
43a9e7ec20d768ed0cdc768848e83f52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
c8a4281b2772c189031be63c1a5a8db5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
9bf95901839c973306888f9ca18b87d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
f5e0a95448706d8bed667cdca13d71f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
4c202a0d62c184a445ee6c640e4e86a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
b5b657b3640700e72e9acea3275de6f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
3425aa77d638c1d21366a924c58a80b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
7dbe37eadc141e33f398dceed5b8af2d	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e18dc173b229c40386a9577e6f9eb713	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44afc1b91ba074e70b48342e0400ecad	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93c2c49d6b173f94d923e1ef16f4eb5c	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d65f22d2e7cb83752f5b0167d40b042	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d31a74c7a764d8451e9577dc55099df	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9db4072dc172663cf20a70aff841d4b8	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646d976888f098e4d103956c828adc34	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bae48c6034ac10a98f5de7c157804d8f	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d9843ee9fd81892618112d4046d1ace	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668f79db7c9e2057dce7772f6b6ba487	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36d6960d75f258997b2d9ad0e39e416a	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe7f78c51338b0c920b7896c0ea78ef3	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd2241a9916c74aac352231bf6c73a03	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a55477e388fe3fb53536c65b3e9fa6ed	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8978a813498217f998482597a053350e	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2662ede6aa2b63419afd4dd2cfcd78e3	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a105c5152d891de9ab050d1604f7a3b3	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c33cd25debb1c7bc8a9cd373a6517ff0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e92f4c0f8ce3d3802dd774235886e2bb	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a491bd0a304dac15dfb60e5085cd58da	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
280da8e9a5d876ed714d93fb561add51	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31faa534b4d18c0cbd22386dc9d2519a	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
464b3e12f65454e37f6c41295bae493f	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8dd262ca6c375e57dd8b6c8b71eeefa	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
c1e7bc018d4459a2e44e8a0f9840828d	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
8108bd5772c23f31f0d305b5ada005e6	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
975fa5401bdf3ab5152d4e550d8cd9ad	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
09295bcf727270d927501c470124dfc8	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
0f74b1727e2ba0c1b53dbd4976c41486	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
cd4de17e7215cf2add775217c6908061	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
486afd46329c58b233264019b1f85c95	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
6957fca12d93433040246f643ac5d7b3	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
77fa2d140bc0aace7847fa6e8b469eb1	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
c584f9149ff7d3a1e1c2a6e2197663e4	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
8e8e8fd07762ee0c12f4b14a8664bfcb	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
b4eaa9e45a9de9651d2662176cb1e164	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
be2e78d90f780a01dcc6f7c3d8b81288	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
871e283d5f95c2b7d120ce02cc5634c7	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
4033b405ac31ff1ad910fcdcb20d6727	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
63928f312695ccdfae1d18dd67667500	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
dbaa5efdfdb71572fec9da0d2a17d5f1	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
04f96ce03218e411553a2640bcb31a1b	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
da11feb9ca452e7a8ede9bd8d030a4d9	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
997881bba2ac8c1597354a05a305e835	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
9d83e435a502d60773f9a12541b1a6c1	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
086199b36d5f2232a9c1be2b7673768c	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
7be0c393f8579a38d719a3e908b2e382	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
a3d37acfbdc00f0826904f4cb6ebb68b	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
b4271ca28311473d6e4b0a9f76edc11a	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
318d97dd81a131cdabf1e5b5b4e3d4f3	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ad288c985e560131d512e6f9888d2160	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
1313734be7651b71c2b6ad34bd907651	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
b4706c15d45fb251aa18a0c1885f6c1a	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
34642baf8454980db8a1689eb1292e1c	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
bf1b5b1361aa010f886141854977a287	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
611d237a50d8c53981fd1ac163c62885	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
a7c437377bf0d3234688221c1afe4ee1	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
fc793313b5fed527198d00b442e80ef1	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
1a0d5096f04163528a372b12a6e8dc23	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
7d49b7bd80499af77f91a016aab4013c	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ac3c8199242d4ec915ff6cb7c3342d49	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
c173cc61dc3b395a258ce6e28b615285	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ac2221cb7e66010ee2ab610e6ed08e25	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ab60d45f5f8a8ce29f4b3ddd35281433	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
0ca96b10a457aa9b4de0ae181b2c178c	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
7cfca4837aa4798d641d6f3a57fad814	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
752e2025541e4ab61d95efd0c4b242c2	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
8505daec179d0c822ff5dfcba629de75	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
1c1e9bdfac08a76ba1edd640150399df	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
861a1cf740d4401a6e0b1d5563790a35	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
99f191b6ff4d5cbc51de5e5f03d676a8	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
8a82dc26bf25657282f0faa6b73a74fa	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
391c4f5b2b833613c1234f0058445118	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
5607abd718940d4a66962e939b83fbdc	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
36751d5d4653d4209d1aed950d8e2db7	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ef84f07e0c6fd2eafa2d317e20efd3ba	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
fdfb8e963f1d629b6aea268b24e87005	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
b34a2efc3bfe620b07fe7bb94e515956	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
96c28c74ad969fd3ade325f6cb0ce2fb	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
a5dd2aeacd62229c46fbc9b0b0cccf56	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
ee6208c3843e700c65fc7de871de3dd9	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
e480f3097d8e27cd2f885b9494248d73	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
8715958b616bde3a9850922fe06f5f32	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
42e9c3626b9b979a249a77af5a2795a9	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
aff500b1ffb7a6ed6862c6fc128e7c29	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
3ba9c3d1091baab6ffb31019a3e8750d	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
afcf2fc60e6789a96e9f8daf7d19c923	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
6da2bb6bf23c23b125ee0f051dbc57a5	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
88e1f63aa21f8f3f83703a9d16e616ad	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
3af9ec6d24aa34488043705536d4981d	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
94368cc506c7df8c0187cdbac9340ec5	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
c7b46c49fc9c696440162c929d4b16f2	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
45bca41ad365122597a5d8ac208264d4	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
c8529de02f412a12de0660a05bcec082	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
719c5a3fb12641b87b7ce1ac8452a8f4	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
f54fc6c317fbb364aab0b122401b5a3a	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
4b62f7fb845aeb7a012e13ef14a2bec6	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
753888fc7a2049e5503f61f591765729	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
